event_id	event_date	parish	event	unrelated_memo	marriage_authorisation	licence_issuer	memo	marriage_location	reg_order_num
10714	23/8/1658 00:00:00	St Pancras Soper Lane	Marriage						10564000
10715	23/12/1658 00:00:00	St Pancras Soper Lane	Marriage						10565000
10716	19/12/1658 00:00:00	St Pancras Soper Lane	Marriage		banns		"date no day/year given. Derived from earlies possible given ""pub 5, 12 & 19 Dec"". No mention of marriage so could be banns only?"		10566000
10717	11/1/1658 00:00:00	St Pancras Soper Lane	Marriage		banns		"published 19, 26 Dec, 2 Jan in St Pancras"		10567000
10718	1/3/1658 00:00:00	St Pancras Soper Lane	Marriage						10568000
10719	7/3/1658 00:00:00	St Pancras Soper Lane	Marriage						10569000
10720	18/2/1658 00:00:00	St Pancras Soper Lane	Marriage						10570000
10721	26/11/1659 00:00:00	St Pancras Soper Lane	Marriage						10571000
10722	27/12/1659 00:00:00	St Pancras Soper Lane	Marriage						10572000
10723	11/1/1659 00:00:00	St Pancras Soper Lane	Marriage						10573000
10724	1/2/1659 00:00:00	St Pancras Soper Lane	Marriage						10574000
10725	4/2/1659 00:00:00	St Pancras Soper Lane	Marriage						10575000
10726	10/2/1659 00:00:00	St Pancras Soper Lane	Marriage						10576000
10727	5/3/1659 00:00:00	St Pancras Soper Lane	Marriage						10577000
10728	22/3/1659 00:00:00	St Pancras Soper Lane	Marriage						10578000
10729	30/4/1660 00:00:00	St Pancras Soper Lane	Marriage						10579000
10730	1/5/1660 00:00:00	St Pancras Soper Lane	Marriage						10580000
10731	22/8/1660 00:00:00	St Pancras Soper Lane	Marriage						10581000
10732	28/10/1660 00:00:00	St Pancras Soper Lane	Marriage						10582000
10733	24/12/1660 00:00:00	St Pancras Soper Lane	Marriage						10583000
10734	26/1/1660 00:00:00	St Pancras Soper Lane	Marriage						10584000
10735	12/2/1660 00:00:00	St Pancras Soper Lane	Marriage						10585000
10736	13/4/1661 00:00:00	St Pancras Soper Lane	Marriage						10586000
10737	15/4/1661 00:00:00	St Pancras Soper Lane	Marriage						10587000
10738	16/4/1661 00:00:00	St Pancras Soper Lane	Marriage						10588000
10739	7/7/1661 00:00:00	St Pancras Soper Lane	Marriage						10589000
10740	18/4/1658 00:00:00	St Pancras Soper Lane	Marriage		banns		"entered in wrong order - should be inserted before event ID 10713. No day given - that here based on earliest possible given ""pub. 4, 11 & 18 April"". No mention of marriage so could be banns only?"		10562001
10741	17/4/1661 00:00:00	St Pancras Soper Lane	Marriage						10591000
10742	14/8/1661 00:00:00	St Pancras Soper Lane	Marriage		banns				10592000
10743	19/9/1661 00:00:00	St Pancras Soper Lane	Marriage		licence				10593000
10744	13/3/1661 00:00:00	St Pancras Soper Lane	Marriage						10594000
10745	1/6/1662 00:00:00	St Pancras Soper Lane	Marriage						10595000
10746	8/6/1662 00:00:00	St Pancras Soper Lane	Marriage						10596000
10747	10/9/1662 00:00:00	St Pancras Soper Lane	Marriage						10597000
10748	25/10/1662 00:00:00	St Pancras Soper Lane	Marriage						10598000
10749	6/11/1662 00:00:00	St Pancras Soper Lane	Marriage						10599000
10750	28/5/1663 00:00:00	St Pancras Soper Lane	Marriage						10600000
10751	4/6/1663 00:00:00	St Pancras Soper Lane	Marriage						10601000
10752	12/4/1664 00:00:00	St Pancras Soper Lane	Marriage						10602000
10753	27/11/1664 00:00:00	St Pancras Soper Lane	Marriage						10603000
10754	29/12/1664 00:00:00	St Pancras Soper Lane	Marriage						10604000
10755	11/2/1672 00:00:00	St Pancras Soper Lane	Marriage		licence				10605000
10756	27/3/1673 00:00:00	St Pancras Soper Lane	Marriage		licence				10606000
10757	24/8/1673 00:00:00	St Pancras Soper Lane	Marriage		licence				10607000
10758	25/12/1673 00:00:00	St Pancras Soper Lane	Marriage		licence				10608000
10759	26/2/1673 00:00:00	St Pancras Soper Lane	Marriage		licence				10609000
10760	29/3/1674 00:00:00	St Pancras Soper Lane	Marriage		licence				10610000
10761	24/9/1674 00:00:00	St Pancras Soper Lane	Marriage		licence				10611000
10762	7/12/1674 00:00:00	St Pancras Soper Lane	Marriage		licence				10612000
10763	10/12/1674 00:00:00	St Pancras Soper Lane	Marriage	"P[_] PHIL: NOTT, nup[_] p[_]ish clk. HR: In handwriting of Rev S Bradford, Rector: ""Marriages in this Register since the uniting of St Pancrace Soperlane to St Mary le Bow, are transcri'd into the old velum Register belonging to Bow"""					10613000
10764	20/11/1538 00:00:00	St Pancras Soper Lane	Burial	Here ensue the Names of the men[~] and Women[~] & children which haue byn[~] buryed wtin the p[_]isshe Church of Seint Pancras aforesaid sethens the tyme afore written[~] as followe					10614000
10765	6/5/1539 00:00:00	St Pancras Soper Lane	Burial						10615000
10766	30/11/1539 00:00:00	St Pancras Soper Lane	Burial						10616000
10767	11/12/1539 00:00:00	St Pancras Soper Lane	Burial						10617000
10768	4/6/1540 00:00:00	St Pancras Soper Lane	Burial						10618000
10769	30/6/1540 00:00:00	St Pancras Soper Lane	Burial						10619000
10770	22/7/1540 00:00:00	St Pancras Soper Lane	Burial						10620000
10771	29/7/1540 00:00:00	St Pancras Soper Lane	Burial						10621000
10772	7/9/1540 00:00:00	St Pancras Soper Lane	Burial						10622000
10773	16/9/1540 00:00:00	St Pancras Soper Lane	Burial						10623000
10774	8/10/1540 00:00:00	St Pancras Soper Lane	Burial				entered in wrong order - event ID 10786-7 shd be inserted before this		10624000
10775	11/10/1540 00:00:00	St Pancras Soper Lane	Burial						10625000
10776	21/10/1540 00:00:00	St Pancras Soper Lane	Burial						10626000
10777	8/11/1540 00:00:00	St Pancras Soper Lane	Burial						10627000
10778	18/11/1540 00:00:00	St Pancras Soper Lane	Burial						10628000
10779	1/12/1540 00:00:00	St Pancras Soper Lane	Burial				On Wennesday		10629000
10780	9/12/1540 00:00:00	St Pancras Soper Lane	Burial						10630000
10781	30/1/1540 00:00:00	St Pancras Soper Lane	Burial				on Sonday		10631000
10782	30/8/1541 00:00:00	St Pancras Soper Lane	Burial				"HR: indicates entry continues "", & …  [burnt[?]"". Unclear if burnt is word in source, or comment on condition of Register itself. Have assumed is word in source.  Looks like word in source, though doesn't make much sense [prsb]"		10632000
10783	13/9/1541 00:00:00	St Pancras Soper Lane	Burial				Wednysday		10633000
10784	24/10/1542 00:00:00	St Pancras Soper Lane	Burial						10634000
10785	17/12/1542 00:00:00	St Pancras Soper Lane	Burial				"HR: in the margin, ""P."" -> plague?"		10635000
10786	20/9/1540 00:00:00	St Pancras Soper Lane	Burial				entered in wrong order: shd be inserted before event ID 10774		10643001
10787	23/9/1540 00:00:00	St Pancras Soper Lane	Burial				entered in wrong order: shd be inserted before event ID 10774		10643002
10788	4/4/1543 00:00:00	St Pancras Soper Lane	Burial						10638000
10789	3/6/1543 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10639000
10790	25/7/1543 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10640000
10791	5/8/1543 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10641000
10792	6/8/1543 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10642000
10793	17/8/1543 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10643000
10794	20/8/1543 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10644000
10795	25/8/1543 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10645000
10796	2/9/1543 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10646000
10797	6/9/1543 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10647000
10798	7/9/1543 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10648000
10799	9/9/1543 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10649000
10800	9/9/1543 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10650000
10801	12/9/1543 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10651000
10802	13/9/1543 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10652000
10803	20/9/1543 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10653000
10804	28/9/1543 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10654000
10805	8/10/1543 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10655000
10806	14/10/1543 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10656000
10807	1/8/1544 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P"" is crossed out."		10657000
10808	20/9/1544 00:00:00	St Pancras Soper Lane	Burial						10658000
10809	19/4/1545 00:00:00	St Pancras Soper Lane	Burial						10659000
10810	16/7/1545 00:00:00	St Pancras Soper Lane	Burial						10660000
10811	17/8/1545 00:00:00	St Pancras Soper Lane	Burial						10661000
10812	22/8/1545 00:00:00	St Pancras Soper Lane	Burial						10662000
10813	14/7/1546 00:00:00	St Pancras Soper Lane	Burial						10663000
10814	20/11/1546 00:00:00	St Pancras Soper Lane	Burial						10664000
10815	28/11/1546 00:00:00	St Pancras Soper Lane	Burial						10665000
10816	20/12/1546 00:00:00	St Pancras Soper Lane	Burial				"imputed birth: ""Xp[~]ened and buryed"""		10666000
10817	26/2/1546 00:00:00	St Pancras Soper Lane	Burial						10667000
10818	28/2/1546 00:00:00	St Pancras Soper Lane	Burial						10668000
10819	8/3/1546 00:00:00	St Pancras Soper Lane	Burial				"imputed birth: ""xp[~]ened and buryed"""		10669000
10820	27/9/1547 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10670000
10821	13/10/1547 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10671000
10822	27/10/1547 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10672000
10823	28/10/1547 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10673000
10824	7/12/1547 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10674000
10825	25/12/1547 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10675000
10826	26/1/1547 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10676000
10827	20/3/1547 00:00:00	St Pancras Soper Lane	Burial						10677000
10828	8/4/1548 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10678000
10829	20/5/1548 00:00:00	St Pancras Soper Lane	Burial						10679000
10830	17/3/1548 00:00:00	St Pancras Soper Lane	Burial				"imputed birth: ""(borne) & bur"""		10680000
10831	14/7/1548 00:00:00	St Pancras Soper Lane	Burial				"HR: In the margin ""A."""		10681000
10832	4/8/1548 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10682000
10833	10/8/1548 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10683000
10834	10/8/1548 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10684000
10835	16/8/1548 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10685000
10836	18/8/1548 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10686000
10837	20/8/1548 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10687000
10838	29/8/1548 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10688000
10839	4/9/1548 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10689000
10840	10/9/1548 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10690000
10841	26/9/1548 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10691000
10842	30/9/1548 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10692000
10843	9/11/1548 00:00:00	St Pancras Soper Lane	Burial						10693000
10844	28/12/1548 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10694000
10845	20/2/1548 00:00:00	St Pancras Soper Lane	Burial				"Date: HR has 1549, which could be correct but isn't what it says in the source.  HR: ""P."" in the margin. -> plague?"		10695000
10846	1/3/1548 00:00:00	St Pancras Soper Lane	Burial				"Date: HR has 1549, which could be correct but isn't what it says in the source.  HR: In the margin: ""A."""		10696000
10847	27/4/1550 00:00:00	St Pancras Soper Lane	Burial						10697000
10848	25/12/1550 00:00:00	St Pancras Soper Lane	Burial						10698000
10849	24/2/1550 00:00:00	St Pancras Soper Lane	Burial				"Date: HR has 1551, which could be correct but isn't what it says in the source."		10699000
10850	11/5/1551 00:00:00	St Pancras Soper Lane	Burial						10700000
10851	2/9/1551 00:00:00	St Pancras Soper Lane	Burial						10701000
10852	17/3/1551 00:00:00	St Pancras Soper Lane	Burial				"Date: HR has 1552, which could be correct but isn't what it says in the source."		10702000
10853	19/3/1551 00:00:00	St Pancras Soper Lane	Burial				"Date: HR has 1552, which could be correct but isn't what it says in the source."		10703000
10854	17/8/1553 00:00:00	St Pancras Soper Lane	Burial						10704000
10855	3/9/1553 00:00:00	St Pancras Soper Lane	Burial						10705000
10856	23/9/1553 00:00:00	St Pancras Soper Lane	Burial						10706000
10857	11/1/1553 00:00:00	St Pancras Soper Lane	Burial						10707000
10858	28/1/1553 00:00:00	St Pancras Soper Lane	Burial						10708000
10859	26/7/1553 00:00:00	St Pancras Soper Lane	Burial				Date: should this be 1554?		10709000
10860	4/8/1553 00:00:00	St Pancras Soper Lane	Burial				Date: should this be 1554?		10710000
10861	4/8/1553 00:00:00	St Pancras Soper Lane	Burial				date no month/day. Those given here same as  prev. entry in Register.  Date: should this be 1554?		10711000
10862	5/8/1554 00:00:00	St Pancras Soper Lane	Burial						10712000
10863	20/12/1554 00:00:00	St Pancras Soper Lane	Burial						10713000
10864	28/2/1554 00:00:00	St Pancras Soper Lane	Burial						10714000
10865	20/11/1555 00:00:00	St Pancras Soper Lane	Burial						10715000
10866	25/11/1555 00:00:00	St Pancras Soper Lane	Burial						10716000
10867	27/3/1556 00:00:00	St Pancras Soper Lane	Burial						10717000
10868	29/3/1556 00:00:00	St Pancras Soper Lane	Burial						10718000
10869	22/4/1556 00:00:00	St Pancras Soper Lane	Burial				"imputed birth: ""borne 22 Apr., christened at home and died immediatlye"""		10719000
10870	4/8/1556 00:00:00	St Pancras Soper Lane	Burial				"impute birth: ""borne 4 August 1556, cristened at home & died imediatlye"""		10720000
10871	26/8/1556 00:00:00	St Pancras Soper Lane	Burial						10721000
10872	22/4/1557 00:00:00	St Pancras Soper Lane	Burial						10722000
10873	30/6/1557 00:00:00	St Pancras Soper Lane	Burial						10723000
10874	27/7/1557 00:00:00	St Pancras Soper Lane	Burial						10724000
10875	29/11/1557 00:00:00	St Pancras Soper Lane	Burial				"HR: in the margin: ""Extract Januarij 31 1601, motu cujusdam Reginaldi Somae tutoris"" in the handwriting of the Rev A. Fleming"		10725000
10876	8/12/1557 00:00:00	St Pancras Soper Lane	Burial						10726000
10877	26/12/1557 00:00:00	St Pancras Soper Lane	Burial						10727000
10878	26/6/1558 00:00:00	St Pancras Soper Lane	Burial				Sonday		10728000
10879	20/7/1558 00:00:00	St Pancras Soper Lane	Burial						10729000
10880	18/8/1558 00:00:00	St Pancras Soper Lane	Burial						10730000
10881	26/8/1558 00:00:00	St Pancras Soper Lane	Burial						10731000
10882	27/9/1558 00:00:00	St Pancras Soper Lane	Burial						10732000
10883	6/8/1558 00:00:00	St Pancras Soper Lane	Burial						10733000
10884	10/10/1558 00:00:00	St Pancras Soper Lane	Burial						10734000
10885	28/10/1558 00:00:00	St Pancras Soper Lane	Burial						10735000
10886	9/12/1558 00:00:00	St Pancras Soper Lane	Burial						10736000
10887	10/12/1558 00:00:00	St Pancras Soper Lane	Burial						10737000
10888	28/12/1558 00:00:00	St Pancras Soper Lane	Burial						10738000
10889	19/2/1558 00:00:00	St Pancras Soper Lane	Burial						10739000
10890	1/3/1558 00:00:00	St Pancras Soper Lane	Burial						10740000
10891	8/3/1558 00:00:00	St Pancras Soper Lane	Burial						10741000
10892	29/3/1559 00:00:00	St Pancras Soper Lane	Burial						10742000
10893	13/6/1559 00:00:00	St Pancras Soper Lane	Burial						10743000
10894	5/8/1559 00:00:00	St Pancras Soper Lane	Burial						10744000
10895	16/8/1559 00:00:00	St Pancras Soper Lane	Burial				"imputed birth: ""borne deade 16 Aug"""		10745000
10896	30/9/1559 00:00:00	St Pancras Soper Lane	Burial						10746000
10897	26/10/1559 00:00:00	St Pancras Soper Lane	Burial						10747000
10898	8/11/1559 00:00:00	St Pancras Soper Lane	Burial				"imputed birth: ""borne 7 Nov."""		10748000
10899	20/12/1559 00:00:00	St Pancras Soper Lane	Burial						10749000
10900	28/1/1559 00:00:00	St Pancras Soper Lane	Burial						10750000
10901	26/4/1560 00:00:00	St Pancras Soper Lane	Burial						10751000
10902	29/6/1560 00:00:00	St Pancras Soper Lane	Burial						10752000
10903	5/7/1560 00:00:00	St Pancras Soper Lane	Burial				"imputed birth: ""borne & bur. the 5 July"""		10753000
10904	6/7/1560 00:00:00	St Pancras Soper Lane	Burial						10754000
10905	2/8/1560 00:00:00	St Pancras Soper Lane	Burial						10755000
10906	15/10/1560 00:00:00	St Pancras Soper Lane	Burial						10756000
10907	7/12/1560 00:00:00	St Pancras Soper Lane	Burial				"imputed birth ""borne and bur."""		10757000
10908	13/11/1561 00:00:00	St Pancras Soper Lane	Burial						10758000
10909	29/3/1562 00:00:00	St Pancras Soper Lane	Burial						10759000
10910	31/3/1562 00:00:00	St Pancras Soper Lane	Burial						10760000
10911	12/4/1562 00:00:00	St Pancras Soper Lane	Burial						10761000
10912	25/6/1561 00:00:00	St Pancras Soper Lane	Burial						10762000
10913	11/8/1561 00:00:00	St Pancras Soper Lane	Burial						10763000
10914	2/7/1562 00:00:00	St Pancras Soper Lane	Burial						10764000
10915	6/6/1562 00:00:00	St Pancras Soper Lane	Burial						10765000
10916	17/8/1562 00:00:00	St Pancras Soper Lane	Burial				Date: HR has 17th		10766000
10917	9/12/1562 00:00:00	St Pancras Soper Lane	Burial						10767000
10918	16/1/1562 00:00:00	St Pancras Soper Lane	Burial						10768000
10919	3/1/1562 00:00:00	St Pancras Soper Lane	Burial						10769000
10920	2/4/1563 00:00:00	St Pancras Soper Lane	Burial						10770000
10921	21/7/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10771000
10922	24/7/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10772000
10923	28/7/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10773000
10924	30/7/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10774000
10925	9/8/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10775000
10926	10/8/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10776000
10927	14/8/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10777000
10928	27/8/1563 00:00:00	St Pancras Soper Lane	Burial						10778000
10929	28/8/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10779000
10930	16/9/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10780000
10931	16/9/1563 00:00:00	St Pancras Soper Lane	Burial				"buried with PID 13360: ""at the same time in the same pitt was buried"".  Not clear whether the ""p"" refers to one or both of them.  Day date is blank; 16th is date of previous entry"		10781000
10932	16/9/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?. Buried with PID 13359: ""at the same time in the same pitt was buried"".  Not clear whether the ""p"" refers to one or both of them.  Day date is blank; 16th is date of previous entry"		10782000
10933	25/9/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10783000
10934	27/9/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10784000
10935	27/9/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10785000
10936	29/9/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10786000
10937	30/9/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10787000
10938	1/10/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10788000
10939	5/10/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10789000
10940	13/10/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10790000
10941	17/10/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10791000
10942	22/10/1563 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10792000
10943	9/1/1564 00:00:00	St Pancras Soper Lane	Burial				Date: 1563 old style?		10793000
10944	28/5/1565 00:00:00	St Pancras Soper Lane	Burial						10794000
10945	22/6/1565 00:00:00	St Pancras Soper Lane	Burial						10795000
10946	28/9/1565 00:00:00	St Pancras Soper Lane	Burial						10796000
10947	2/8/1566 00:00:00	St Pancras Soper Lane	Burial						10797000
10948	17/3/1566 00:00:00	St Pancras Soper Lane	Burial						10798000
10949	9/11/1566 00:00:00	St Pancras Soper Lane	Burial						10799000
10950	21/1/1566 00:00:00	St Pancras Soper Lane	Burial						10800000
10951	17/11/1567 00:00:00	St Pancras Soper Lane	Burial						10801000
10952	12/5/1568 00:00:00	St Pancras Soper Lane	Burial						10802000
10953	22/4/1569 00:00:00	St Pancras Soper Lane	Burial						10803000
10954	5/5/1569 00:00:00	St Pancras Soper Lane	Burial	HR: in a modern hand: For the Burials from May 1569 to the end of the year 1697 see a former part of this Register			entered in wrong order: insert event ID 10989 before this		10804000
10955	20/8/1569 00:00:00	St Pancras Soper Lane	Burial						10805000
10956	3/9/1569 00:00:00	St Pancras Soper Lane	Burial				"HR: ""P."" in the margin. -> plague?"		10806000
10957	16/9/1569 00:00:00	St Pancras Soper Lane	Burial						10807000
10958	20/3/1569 00:00:00	St Pancras Soper Lane	Burial				crossed out. HR: interlined and erased but see post 1570		10808000
10959	26/9/1569 00:00:00	St Pancras Soper Lane	Burial	"Willm Jenyinges, mynyster"			"HR: ""P."" in the margin. -> plague?"		10809000
10960	28/3/1570 00:00:00	St Pancras Soper Lane	Burial						10810000
10961	28/3/1570 00:00:00	St Pancras Soper Lane	Burial				no date other than year. Date here as in previous entry in Register		10811000
10962	28/3/1570 00:00:00	St Pancras Soper Lane	Burial				no date other than year. Date here as in previous entry in Register		10812000
10963	16/7/1570 00:00:00	St Pancras Soper Lane	Burial						10813000
10964	3/8/1570 00:00:00	St Pancras Soper Lane	Burial						10814000
10965	19/8/1570 00:00:00	St Pancras Soper Lane	Burial						10815000
10966	20/3/1570 00:00:00	St Pancras Soper Lane	Burial				HR: this entry is interlined and see ante		10816000
10967	15/10/1570 00:00:00	St Pancras Soper Lane	Burial						10817000
10968	6/1/1573 00:00:00	St Pancras Soper Lane	Burial						10818000
10969	28/2/1573 00:00:00	St Pancras Soper Lane	Burial						10819000
10970	17/6/1571 00:00:00	St Pancras Soper Lane	Burial						10820000
10971	15/10/1571 00:00:00	St Pancras Soper Lane	Burial						10821000
10972	2/1/1571 00:00:00	St Pancras Soper Lane	Burial						10822000
10973	10/10/1572 00:00:00	St Pancras Soper Lane	Burial						10823000
10974	31/3/1574 00:00:00	St Pancras Soper Lane	Burial						10824000
10975	20/5/1574 00:00:00	St Pancras Soper Lane	Burial						10825000
10976	4/9/1574 00:00:00	St Pancras Soper Lane	Burial						10826000
10977	2/11/1574 00:00:00	St Pancras Soper Lane	Burial						10827000
10978	4/12/1574 00:00:00	St Pancras Soper Lane	Burial						10828000
10979	19/2/1574 00:00:00	St Pancras Soper Lane	Burial						10829000
10980	7/7/1575 00:00:00	St Pancras Soper Lane	Burial						10830000
10981	6/9/1575 00:00:00	St Pancras Soper Lane	Burial						10831000
10982	11/12/1575 00:00:00	St Pancras Soper Lane	Burial	"Ambrose Nych[/]as, maior"					10832000
10983	14/6/1576 00:00:00	St Pancras Soper Lane	Burial						10833000
10984	21/6/1576 00:00:00	St Pancras Soper Lane	Burial						10834000
10985	21/8/1576 00:00:00	St Pancras Soper Lane	Burial						10835000
10986	12/3/1576 00:00:00	St Pancras Soper Lane	Burial						10836000
10987	30/3/1577 00:00:00	St Pancras Soper Lane	Burial						10837000
10988	24/5/1577 00:00:00	St Pancras Soper Lane	Burial						10838000
10989	28/4/1569 00:00:00	St Pancras Soper Lane	Burial				entered in wrong order: should come before event ID 10954		10803001
10990	8/8/1577 00:00:00	St Pancras Soper Lane	Burial						10840000
10991	10/8/1577 00:00:00	St Pancras Soper Lane	Burial						10841000
10992	26/8/1577 00:00:00	St Pancras Soper Lane	Burial						10842000
10993	13/12/1577 00:00:00	St Pancras Soper Lane	Burial						10843000
10994	10/1/1577 00:00:00	St Pancras Soper Lane	Burial						10844000
10995	27/7/1578 00:00:00	St Pancras Soper Lane	Burial						10845000
10996	28/9/1578 00:00:00	St Pancras Soper Lane	Burial				"HR: In the margin ""P"" plague. -> plague?"		10846000
10997	1/10/1578 00:00:00	St Pancras Soper Lane	Burial				"HR: In the margin ""P"" plague. -> plague?"		10847000
10998	1/10/1578 00:00:00	St Pancras Soper Lane	Burial						10848000
10999	28/3/1579 00:00:00	St Pancras Soper Lane	Burial						10849000
11000	29/6/1579 00:00:00	St Pancras Soper Lane	Burial						10850000
11001	3/2/1579 00:00:00	St Pancras Soper Lane	Burial						10851000
11002	24/6/1580 00:00:00	St Pancras Soper Lane	Burial						10852000
11003	3/8/1581 00:00:00	St Pancras Soper Lane	Burial				date confusion: given in text as 1580 but in margin as 1581.  Same in original [prsb]		10853000
11004	14/9/1581 00:00:00	St Pancras Soper Lane	Burial						10854000
11005	22/8/1581 00:00:00	St Pancras Soper Lane	Burial						10855000
11006	24/8/1581 00:00:00	St Pancras Soper Lane	Burial				Date: no month given in original.  HR takes month from previous event.		10856000
11007	9/10/1581 00:00:00	St Pancras Soper Lane	Burial						10857000
11008	24/7/1582 00:00:00	St Pancras Soper Lane	Burial				"HR: In the margin ""P"" plague. -> plague?"		10858000
11009	13/8/1582 00:00:00	St Pancras Soper Lane	Burial				"HR: In the margin ""P"" plague. -> plague? There are 2 ""p""s in the margin, one for each subject"		10859000
11010	24/8/1582 00:00:00	St Pancras Soper Lane	Burial				"HR: In the margin ""P"" plague. -> plague?"		10860000
11011	7/9/1582 00:00:00	St Pancras Soper Lane	Burial				"HR: In the margin ""P"" plague. -> plague?"		10861000
11012	14/9/1582 00:00:00	St Pancras Soper Lane	Burial						10862000
11013	23/9/1582 00:00:00	St Pancras Soper Lane	Burial				"HR: In the margin ""P"" plague. -> plague?"		10863000
11014	16/9/1582 00:00:00	St Pancras Soper Lane	Burial						10864000
11015	13/4/1583 00:00:00	St Pancras Soper Lane	Burial						10865000
11016	30/10/1583 00:00:00	St Pancras Soper Lane	Burial						10866000
11017	14/8/1584 00:00:00	St Pancras Soper Lane	Burial						10867000
