bmb_relat_junc_id	pid	event_id	relationship	related_to_origbmb_pid	residence	comment	stated_sex	age
4092	40649	4686	daughter of	5806			unstated
4093	40650	4687	daughter of	5807			unstated
4094	40651	4688	son of	5808			unstated
4095	40652	4689	daughter of	5809			unstated
4096	40653	4690	daughter of	5810			unstated
4097	40654	4691	son of	5811			unstated
4098	40655	4692	son of	5812			unstated
4099	40656	4693	daughter of	5813			unstated
4100	40657	4695	daughter of	5815			unstated
4101	40658	4696	daughter of	5816			unstated
4102	40659	4697	daughter of	5817			unstated
4103	40660	4698	son of	5818			unstated
4104	40661	4699	son of	5819			unstated
4105	40662	4700	daughter of	5820			unstated
4106	40663	4701	son of	5821			unstated
4107	40664	4702	son of	5822			unstated
4108	40665	4703	daughter of	5823			unstated
4109	40666	4704	son of	5824			unstated
4110	40667	4705	son of	5825			unstated
4111	40668	4706	daughter of	5826			unstated
4112	40669	4707	daughter of	5827			unstated
4113	40670	4708	son of	5828			unstated
4114	40671	4709	daughter of	5829			unstated
4115	40672	4710	son of	5830			unstated
4116	40673	4711	daughter of	5831			unstated
4117	40674	4712	daughter of	5832			unstated
4118	40675	4713	son of	5833			unstated
4119	40676	4714	daughter of	5834			unstated
4120	40677	4715	daughter of	5835			unstated
4121	40678	4716	son of	5836			unstated
4122	40679	4717	daughter of	5837			unstated
4123	40680	4718	daughter of	5838			unstated
4124	40681	4719	daughter of	5839			unstated
4125	40682	4720	son of	5840			unstated
4126	40683	4721	daughter of	5841			unstated
4127	40684	4722	daughter of	5842			unstated
4128	40685	4723	daughter of	5843			unstated
4129	40686	4724	son of	5844			unstated
4130	40687	4725	son of	5845			unstated
4131	40688	4726	son of	5846			unstated
4132	40689	4727	daughter of	5847			unstated
4133	40690	4728	daughter of	5848			unstated
4134	40691	4729	son of	5849			unstated
4135	40692	4730	daughter of	5850			unstated
4136	40693	4731	daughter of	5851			unstated
4137	40694	4732	daughter of	5852			unstated
4138	40695	4734	daughter of	5854			unstated
4139	40696	4735	son of	5855			unstated
4140	40697	4736	son of	5856			unstated
4141	40698	4737	son of	5857			unstated
4142	40699	4738	daughter of	5858			unstated
4143	40700	4739	daughter of	5859			unstated
4144	40701	4740	daughter of	5860			unstated
4145	40702	4741	son of	5861			unstated
4146	40703	4742	daughter of	5862			unstated
4147	40704	4744	son of	5864			unstated
4148	40705	4745	daughter of	5865			unstated
4149	40706	4746	daughter of	5866			unstated
4150	40707	4747	child of	5867			unstated
4151	40708	4747	child of	5868			unstated
4152	40709	4748	daughter of	5869			unstated
4153	40710	4749	daughter of	5870			unstated
4154	40711	4750	daughter of	5871			unstated
4155	40712	4751	son of	5872			unstated
4156	40713	4752	daughter of	5873			unstated
4157	40714	4753	daughter of	5874			unstated
4158	40715	4754	daughter of	5875			unstated
4159	40716	4755	son of	5876			unstated
4160	40717	4756	daughter of	5877			unstated
4161	40718	4757	son of	5878			unstated
4162	40719	4758	daughter of	5879			unstated
4163	40720	4759	daughter of	5880			unstated
4164	40721	4760	son of	5881			unstated
4165	40722	4761	daughter of	5882			unstated
4166	40723	4762	son of	5883			unstated
4167	40724	4763	son of	5884			unstated
4168	40725	4764	daughter of	5885			unstated
4169	40726	4765	son of	5886			unstated
4170	40727	4766	daughter of	5887			unstated
4171	40728	4767	daughter of	5888			unstated
4172	40729	4768	son of	5889			unstated
4173	40730	4769	son of	5890			unstated
4174	40731	4770	daughter of	5891			unstated
4175	40732	4771	son of	5892			unstated
4176	40733	4772	son of	5893			unstated
4177	40734	4773	daughter of	5894			unstated
4178	40735	4774	son of	5895			unstated
4179	40736	4775	son of	5896			unstated
4180	40737	4776	daughter of	5897			unstated
4181	40738	4777	daughter of	5898			unstated
4182	40739	4778	daughter of	5899			unstated
4183	40740	4779	son of	5900			unstated
4184	40741	4780	daughter of	5901			unstated
4185	40742	4781	son of	5902			unstated
4186	40743	4782	son of	5903			unstated
4187	40744	4783	son of	5904			unstated
4188	40745	4784	son of	5905			unstated
4189	40746	4785	daughter of	5906			unstated
4190	40747	4786	daughter of	5907			unstated
4191	40748	4787	son of	5908			unstated
4192	40749	4788	daughter of	5909			unstated
4193	40750	4789	son of	5910			unstated
4194	40751	4790	son of	5911			unstated
4195	40752	4791	daughter of	5912			unstated
4196	40753	4792	daughter of	5913			unstated
4197	40754	4793	son of	5914			unstated
4198	40755	4794	son of	5915			unstated
4199	40756	4795	son of	5916			unstated
4200	40757	4796	daughter of	5917			unstated
4201	40758	4797	daughter of	5918			unstated
4202	40759	4798	son of	5919			unstated
4203	40760	4800	daughter of	5921			unstated
4204	40761	4801	daughter of	5922			unstated
4205	40762	4802	son of	5923			unstated
4206	40763	4803	son of	5924			unstated
4207	40764	4804	daughter of	5925			unstated
4208	40765	4805	daughter of	5926			unstated
4209	40766	4806	son of	5927			unstated
4210	40767	4807	daughter of	5928			unstated
4211	40768	4809	daughter of	5930			unstated
4212	40769	4810	son of	5931			unstated
4213	40770	4811	daughter of	5932			unstated
4214	40771	4812	son of	5933			unstated
4215	40772	4813	son of	5934			unstated
4216	40773	4814	son of	5935			unstated
4217	40774	4815	son of	5936			unstated
4218	40775	4816	son of	5937			unstated
4219	40776	4817	son of	5938			unstated
4220	40777	4818	son of	5939			unstated
4221	40778	4819	son of	5940			unstated
4222	40779	4820	daughter of	5941			unstated
4223	40780	4821	son of	5942			unstated
4224	40781	4822	daughter of	5943			unstated
4225	40782	4823	son of	5944			unstated
4226	40783	4824	daughter of	5945			unstated
4227	40784	4825	daughter of	5946			unstated
4228	40785	4826	son of	5947			unstated
4229	40786	4827	son of	5948			unstated
4230	40787	4828	daughter of	5949			unstated
4231	40788	4829	son of	5950			unstated
4232	40789	4830	son of	5951			unstated
4233	40790	4831	daughter of	5952			unstated
4234	40791	4832	son of	5953			unstated
4235	40792	4833	son of	5954			unstated
4236	40793	4834	daughter of	5955			unstated
4237	40794	4835	son of	5956			unstated
4238	40795	4836	son of	5957			unstated
4239	40796	4837	daughter of	5958			unstated
4240	40797	4838	son of	5959			unstated
4241	40798	4839	daughter of	5960			unstated
4242	40799	4840	son of	5961			unstated
4243	40800	4841	daughter of	5962			unstated
4244	40801	4842	daughter of	5963			unstated
4245	40802	4843	daughter of	5964			unstated
4246	40803	4844	son of	5965			unstated
4247	40804	4845	daughter of	5966			unstated
4248	40805	4846	daughter of	5967			unstated
4249	40806	4847	son of	5968			unstated
4250	40807	4848	daughter of	5969			unstated
4251	40808	4849	son of	5970			unstated
4252	40809	4850	daughter of	5971			unstated
4253	40810	4851	son of	5972			unstated
4254	40811	4852	daughter of	5973			unstated
4255	40812	4853	son of	5974			unstated
4256	40813	4854	daughter of	5975			unstated
4257	40814	4855	daughter of	5976			unstated
4258	40815	4856	son of	5977			unstated
4259	40816	4857	daughter of	5978			unstated
4260	40817	4858	son of	5979			unstated
4261	40818	4859	son of	5980			unstated
4262	40819	4860	daughter of	5981			unstated
4263	40820	4861	daughter of	5982			unstated
4264	40821	4862	daughter of	5983			unstated
4265	40822	4863	daughter of	5984			unstated
4266	40823	4864	daughter of	5985			unstated
4267	40824	4865	daughter of	5986			unstated
4268	40825	4866	daughter of	5987			unstated
4269	40826	4867	son of	5988			unstated
4270	40827	4868	son of	5989			unstated
4271	40828	4869	son of	5990			unstated
4272	40829	4870	son of	5991			unstated
4273	40830	4871	son of	5992			unstated
4274	40831	4872	son of	5993			unstated
4275	40832	4873	daughter of	5994			unstated
4276	40833	4874	daughter of	5995			unstated
4277	40834	4875	daughter of	5996			unstated
4278	40835	4876	son of	5997			unstated
4279	40836	4877	daughter of	5998			unstated
4280	40837	4878	son of	5999			unstated
4281	40838	4879	son of	6000			unstated
4282	40839	4880	son of	6001			unstated
4283	40840	4881	daughter of	6002			unstated
4284	40841	4882	daughter of	6003			unstated
4285	40842	4883	daughter of	6004			unstated
4286	40843	4884	daughter of	6005			unstated
4287	40844	4885	son of	6006			unstated
4288	40845	4886	son of	6007			unstated
4289	40846	4887	son of	6008			unstated
4290	40847	4889	son of	6010			unstated
4291	40848	4890	son of	6011			unstated
4292	40849	4891	daughter of	6012			unstated
4293	40850	4892	son of	6013			unstated
4294	40851	4893	daughter of	6014			unstated
4295	40852	4894	daughter of	6015			unstated
4296	40853	4895	daughter of	6016			unstated
4297	40854	4896	son of	6017			unstated
4298	40855	4897	son of	6018			unstated
4299	40856	4898	daughter of	6019			unstated
4300	40857	4899	son of	6020			unstated
4301	40858	4900	son of	6021			unstated
4302	40859	4901	daughter of	6022			unstated
4303	40860	4902	daughter of	6023			unstated
4304	40861	4903	son of	6024			unstated
4305	40862	4904	son of	6025			unstated
4306	40863	4905	son of	6026			unstated
4307	40864	4906	daughter of	6027			unstated
4308	40865	4907	daughter of	6028			unstated
4309	40866	4908	daughter of	6029			unstated
4310	40867	4909	daughter of	6030			unstated
4311	40868	4910	son of	6031			unstated
4312	40869	4911	daughter of	6032			unstated
4313	40870	4912	daughter of	6033			unstated
4314	40871	4913	daughter of	6034			unstated
4315	40872	4914	daughter of	6035			unstated
4316	40873	4915	son of	6036			unstated
4317	40874	4916	daughter of	6037			unstated
4318	40875	4917	daughter of	6038			unstated
4319	40876	4918	son of	6039			unstated
4320	40877	4919	son of	6040			unstated
4321	40878	4920	son of	6041			unstated
4322	40879	4921	son of	6042			unstated
4323	40880	4922	son of	6043			unstated
4324	40881	4923	daughter of	6044			unstated
4325	40882	4924	son of	6045			unstated
4326	40883	4925	daughter of	6046			unstated
4327	40884	4926	son of	6047			unstated
4328	40885	4927	son of	6048			unstated
4329	40886	4928	daughter of	6049			unstated
4330	40887	4929	daughter of	6050			unstated
4331	40888	4930	daughter of	6051			unstated
4332	40889	4931	son of	6052			unstated
4333	40890	4932	daughter of	6053			unstated
4334	40891	4933	daughter of	6054			unstated
4335	40892	4934	daughter of	6055			unstated
4336	40893	4935	son of	6056			unstated
4337	40894	4936	son of	6057			unstated
4338	40895	4937	son of	6058			unstated
4339	40896	4938	son of	6059			unstated
4340	40897	4939	daughter of	6060			unstated
4341	40898	4940	daughter of	6061			unstated
4342	40899	4941	daughter of	6062			unstated
4343	40900	4942	son of	6063			unstated
4344	40901	4943	son of	6064			unstated
4345	40902	4944	son of	6065			unstated
4346	40903	4945	son of	6066			unstated
4347	40904	4946	daughter of	6067			unstated
4348	40905	4947	son of	6068			unstated
4349	40906	4948	son of	6069			unstated
4350	40907	4949	son of	6070			unstated
4351	40908	4950	daughter of	6071			unstated
4352	40909	4951	daughter of	6072			unstated
4353	40910	4952	son of	6073			unstated
4354	40911	4953	son of	6074			unstated
4355	40912	4954	daughter of	6075			unstated
4356	40913	4955	son of	6076			unstated
4357	40914	4956	son of	6077			unstated
4358	40915	4957	daughter of	6078			unstated
4359	40916	4958	daughter of	6079			unstated
4360	40917	4959	daughter of	6080			unstated
4361	40918	4960	son of	6081			unstated
4362	40919	4961	son of	6082			unstated
4363	40920	4962	daughter of	6083			unstated
4364	40921	4963	son of	6084			unstated
4365	40922	4964	son of	6085			unstated
4366	40923	4965	son of	6086			unstated
4367	40924	4966	daughter of	6087			unstated
4368	40925	4967	son of	6088			unstated
4369	40926	4968	son of	6089			unstated
4370	40927	4969	son of	6090			unstated
4371	40928	4970	daughter of	6091			unstated
4372	40929	4971	son of	6092			unstated
4373	40930	4972	son of	6093			unstated
4374	40931	4973	son of	6094			unstated
4375	40932	4974	daughter of	6095			unstated
4376	40933	4975	daughter of	6096			unstated
4377	40934	4976	daughter of	6097			unstated
4378	40935	4977	daughter of	6098			unstated
4379	40936	4978	son of	6099			unstated
4380	40937	4979	son of	6100			unstated
4381	40938	4980	daughter of	6101			unstated
4382	40939	4981	son of	6102			unstated
4383	40940	4982	son of	6103			unstated
4384	40941	4983	son of	6104			unstated
4385	40942	4984	son of	6105			unstated
4386	40943	4985	daughter of	6106			unstated
4387	40944	4986	daughter of	6107			unstated
4388	40945	4987	son of	6108			unstated
4389	40946	4988	daughter of	6109			unstated
4390	40947	4989	daughter of	6110		Mary More & Andrewe - Andrewe is twin? or father?  Reg clearly says Mary da of Andrewe [prsb]	unstated
4391	40948	4990	daughter of	6111			unstated
4392	40949	4991	daughter of	6112			unstated
4393	40950	4992	son of	6113			unstated
4394	40951	4993	daughter of	6114			unstated
4395	40952	4994	daughter of	6115			unstated
4396	40953	4995	son of	6116			unstated
4397	40954	4996	son of	6117			unstated
4398	40955	4997	son of	6118			unstated
4399	40956	4998	daughter of	6119			unstated
4400	40957	4999	daughter of	6120			unstated
4401	40958	5000	daughter of	6121			unstated
4402	40959	5001	daughter of	6122			unstated
4403	40960	5002	daughter of	6123			unstated
4404	40961	5003	son of	6124			unstated
4405	40962	5004	daughter of	6125			unstated
4406	40963	5005	son of	6126			unstated
4407	40964	5006	son of	6127			unstated
4408	40965	5007	son of	6128			unstated
4409	40966	5008	daughter of	6129			unstated
4410	40967	5009	daughter of	6130			unstated
4411	40968	5010	son of	6131			unstated
4412	40969	5011	daughter of	6132			unstated
4413	40970	5012	daughter of	6133			unstated
4414	40971	5013	daughter of	6134			unstated
4415	40972	5014	daughter of	6135			unstated
4416	40973	5015	son of	6136			unstated
4417	40974	5016	son of	6137			unstated
4418	40975	5017	son of	6138			unstated
4419	40976	5018	daughter of	6139			unstated
4420	40977	5019	son of	6140			unstated
4421	40978	5020	daughter of	6141			unstated
4422	40979	5021	son of	6142			unstated
4423	40980	5022	daughter of	6143			unstated
4424	40981	5023	daughter of	6144			unstated
4425	40982	5024	daughter of	6145			unstated
4426	40983	5025	son of	6146			unstated
4427	40984	5026	daughter of	6147			unstated
4428	40985	5027	daughter of	6148			unstated
4429	40986	5028	son of	6149			unstated
4430	40987	5029	daughter of	6150			unstated
4431	40988	5030	son of	6151			unstated
4432	40989	5031	son of	6152			unstated
4433	40990	5032	son of	6153			unstated
4434	40991	5033	son of	6154			unstated
4435	40992	5034	son of	6155			unstated
4436	40993	5035	son of	6156			unstated
4437	40994	5036	daughter of	6157			unstated
4438	40995	5037	son of	6158			unstated
4439	40996	5038	daughter of	6159			unstated
4440	40997	5039	son of	6160			unstated
4441	40998	5040	son of	6161			unstated
4442	40999	5041	son of	6162			unstated
4443	41000	5042	son of	6163			unstated
4444	41001	5043	daughter of	6164			unstated
4445	41002	5044	son of	6165			unstated
4446	41003	5045	daughter of	6166			unstated
4447	41004	5046	daughter of	6167			unstated
4448	41005	5047	daughter of	6168			unstated
4449	41006	5048	son of	6169			unstated
4450	41007	5049	son of	6170			unstated
4451	41008	5050	son of	6171			unstated
4452	41009	5051	daughter of	6172			unstated
4453	41010	5052	son of	6173			unstated
4454	41011	5053	daughter of	6174			unstated
4455	41012	5054	daughter of	6175			unstated
4456	41013	5055	son of	6176			unstated
4457	41014	5056	daughter of	6177			unstated
4458	41015	5057	daughter of	6178			unstated
4459	41016	5058	son of	6179			unstated
4460	41017	5059	daughter of	6180			unstated
4461	41018	5060	daughter of	6181			unstated
4462	41019	5061	daughter of	6182			unstated
4463	41020	5062	daughter of	6183			unstated
4464	41021	5063	son of	6184			unstated
4465	41022	5064	son of	6185			unstated
4466	41023	5065	son of	6186			unstated
4467	41024	5066	daughter of	6187			unstated
4468	41025	5067	son of	6188			unstated
4469	41026	5068	daughter of	6189			unstated
4470	41027	5069	son of	6190			unstated
4471	41028	5070	son of	6191			unstated
4472	41029	5071	daughter of	6192			unstated
4473	41030	5072	son of	6193			unstated
4474	41031	5073	son of	6194			unstated
4475	41032	5074	son of	6195			unstated
4476	41033	5075	son of	6196			unstated
4477	41034	5076	son of	6197			unstated
4478	41035	5077	daughter of	6198			unstated
4479	41036	5078	son of	6199			unstated
4480	41037	5079	daughter of	6200			unstated
4481	41038	5080	daughter of	6201			unstated
4482	41039	5081	daughter of	6202			unstated
4483	41040	5082	daughter of	6203			unstated
4484	41041	5083	son of	6204			unstated
4485	41042	5084	son of	6205			unstated
4486	41043	5085	daughter of	6206			unstated
4487	41044	5086	daughter of	6207			unstated
4488	41045	5087	son of	6208			unstated
4489	41046	5088	daughter of	6209			unstated
4490	41047	5089	son of	6210			unstated
4491	41048	5090	daughter of	6211			unstated
4492	41049	5091	son of	6212			unstated
4493	41050	5092	son of	6213			unstated
4494	41051	5093	son of	6214			unstated
4495	41052	5094	son of	6215			unstated
4496	41053	5095	child of	6216			unstated
4497	41054	5095	child of	6217			unstated
4498	41055	5096	son of	6218			unstated
4499	41056	5097	son of	6219			unstated
4500	41057	5098	daughter of	6220			unstated
4501	41058	5099	daughter of	6221			unstated
4502	41059	5100	daughter of	6222			unstated
4503	41060	5101	son of	6223			unstated
4504	41061	5102	son of	6224			unstated
4505	41062	5103	son of	6225			unstated
4506	41063	5104	daughter of	6226			unstated
4507	41064	5105	son of	6227			unstated
4508	41065	5106	son of	6228			unstated
4509	41066	5107	son of	6229			unstated
4510	41067	5108	son of	6230			unstated
4511	41068	5109	son of	6231			unstated
4512	41069	5110	son of	6232			unstated
4513	41070	5111	son of	6233			unstated
4514	41071	5112	son of	6234			unstated
4515	41072	5113	daughter of	6235			unstated
4516	41073	5114	son of	6236			unstated
4517	41074	5115	daughter of	6237			unstated
4518	41075	5116	son of	6238			unstated
4519	41076	5117	son of	6239			unstated
4520	41077	5118	son of	6240			unstated
4521	41078	5119	son of	6241			unstated
4522	41079	5120	daughter of	6242			unstated
4523	41080	5121	daughter of	6243			unstated
4524	41081	5122	daughter of	6244			unstated
4525	41082	5123	daughter of	6245			unstated
4526	41083	5124	son of	6246			unstated
4527	41084	5125	daughter of	6247			unstated
4528	41085	5126	daughter of	6248			unstated
4529	41086	5127	daughter of	6249			unstated
4530	41087	5128	son of	6250			unstated
4531	41088	5129	son of	6251			unstated
4532	41089	5130	son of	6252			unstated
4533	41090	5131	son of	6253			unstated
4534	41091	5132	son of	6254			unstated
4535	41092	5133	daughter of	6255			unstated
4536	41093	5134	son of	6256			unstated
4537	41094	5135	son of	6257			unstated
4538	41095	5136	daughter of	6258			unstated
4539	41096	5137	son of	6259			unstated
4540	41097	5138	son of	6260			unstated
4541	41098	5139	son of	6261			unstated
4542	41099	5140	daughter of	6262			unstated
4543	41100	5141	son of	6263			unstated
4544	41101	5142	daughter of	6264			unstated
4545	41102	5143	daughter of	6265			unstated
4546	41103	5144	daughter of	6266			unstated
4547	41104	5145	daughter of	6267			unstated
4548	41105	5146	daughter of	6268			unstated
4549	41106	5147	daughter of	6269			unstated
4550	41107	5148	son of	6270			unstated
4551	41108	5149	son of	6271			unstated
4552	41109	5150	daughter of	6272			unstated
4553	41110	5151	son of	6273			unstated
4554	41111	5152	daughter of	6274			unstated
4555	41112	5153	son of	6275			unstated
4556	41113	5154	daughter of	6276			unstated
4557	41114	5155	son of	6277			unstated
4558	41115	5156	son of	6278			unstated
4559	41116	5157	son of	6279			unstated
4560	41117	5158	son of	6280			unstated
4561	41118	5159	son of	6281			unstated
4562	41119	5160	son of	6282			unstated
4563	41120	5161	son of	6283			unstated
4564	41121	5162	son of	6284			unstated
4565	41122	5163	son of	6285			unstated
4566	41123	5164	son of	6286			unstated
4567	41124	5165	son of	6287			unstated
4568	41125	5166	son of	6288			unstated
4569	41126	5167	son of	6289			unstated
4570	41127	5168	son of	6290			unstated
4571	41128	5169	daughter of	6291			unstated
4572	41129	5170	daughter of	6292			unstated
4573	41130	5171	daughter of	6293			unstated
4574	41131	5172	son of	6294			unstated
4575	41132	5173	daughter of	6295			unstated
4576	41133	5174	daughter of	6296			unstated
4577	41134	5175	daughter of	6297			unstated
4578	41135	5176	son of	6298			unstated
4579	41136	5177	son of	6299			unstated
4580	41137	5178	daughter of	6300			unstated
4581	41138	5179	daughter of	6301			unstated
4582	41139	5180	son of	6302			unstated
4583	41140	5181	daughter of	6303			unstated
4584	41141	5182	son of	6304			unstated
4585	41142	5183	daughter of	6305			unstated
4586	41143	5184	son of	6306			unstated
4587	41144	5185	son of	6307			unstated
4588	41145	5186	daughter of	6308			Sir
4589	41146	5187	daughter of	6309			unstated
4590	41147	5188	daughter of	6310			unstated
4591	41148	5189	daughter of	6311			unstated
4592	41149	5190	son of	6312			unstated
4593	41150	5191	son of	6313			unstated
4594	41151	5192	daughter of	6314			unstated
4595	41152	5193	son of	6315			unstated
4596	41153	5193	son of	6316			unstated
4597	41154	5194	son of	6317			unstated
4598	41155	5195	son of	6318			unstated
4599	41156	5197	son of	6320			unstated
4600	41157	5198	daughter of	6321			unstated
4601	41158	5199	son of	6322			unstated
4602	41159	5200	daughter of	6323			unstated
4603	41160	5201	daughter of	6325			unstated
4604	41161	5201	son of	6324			unstated
4605	41162	5202	daughter of	6326			unstated
4606	41163	5203	son of	6327			unstated
4607	41164	5204	son of	6328			unstated
4608	41165	5205	daughter of	6329			unstated
4609	41166	5206	daughter of	6330			unstated
4610	41167	5207	son of	6331			unstated
4611	41168	5208	son of	6332			unstated
4612	41169	5209	daughter of	6333			unstated
4613	41170	5210	daughter of	6334			unstated
4614	41171	5211	daughter of	6335			unstated
4615	41172	5212	daughter of	6336			unstated
4616	41173	5213	daughter of	6337			unstated
4617	41174	5214	daughter of	6338			unstated
4618	41175	5215	son of	6339			unstated
4619	41176	5216	son of	6340			unstated
4620	41177	5217	son of	6341			unstated
4621	41178	5218	daughter of	6342			unstated
4622	41179	5219	son of	6343			unstated
4623	41180	5220	son of	6344			unstated
4624	41181	5221	son of	6345			unstated
4625	41182	5222	daughter of	6346			unstated
4626	41183	5223	daughter of	6347			unstated
4627	41184	5224	daughter of	6348			unstated
4628	41185	5225	son of	6349			unstated
4629	41186	5226	daughter of	6350			unstated
4630	41187	5227	daughter of	6351			unstated
4631	41188	5228	unstated	6352			unstated
4632	41189	5229	son of	6353			unstated
4633	41190	5230	son of	6354			unstated
4634	41191	5231	daughter of	6355			unstated
4635	41192	5232	daughter of	6356			unstated
4636	41193	5233	son of	6357			unstated
4637	41194	5234	son of	6358			unstated
4638	41195	5235	son of	6359			unstated
4639	41196	5236	son of	6360			unstated
4640	41197	5237	daughter of	6361			unstated
4641	41198	5238	daughter of	6362			unstated
4642	41199	5239	son of	6363			unstated
4643	41200	5240	son of	6364			unstated
4644	41201	5241	daughter of	6365			unstated
4645	41202	5242	daughter of	6366			unstated
4646	41203	5243	daughter of	6367			unstated
4647	41204	5244	son of	6368			unstated
4648	41205	5245	daughter of	6369			unstated
4649	41206	5246	daughter of	6370			unstated
4650	41207	5247	daughter of	6371			unstated
4651	41208	5248	daughter of	6372			unstated
4652	41209	5249	daughter of	6373			unstated
4653	41210	5250	daughter of	6374			unstated
4654	41211	5251	daughter of	6375			unstated
4655	41212	5252	daughter of	6376			unstated
4656	41213	5253	son of	6377			unstated
4657	41214	5254	son of	6378			unstated
4658	41215	5255	son of	6379			unstated
4659	41216	5256	daughter of	6380			unstated
4660	41217	5257	daughter of	6381			unstated
4661	41218	5258	daughter of	6382			unstated
4662	41219	5259	son of	6383			unstated
4663	41220	5260	daughter of	6384			unstated
4664	41221	5261	daughter of	6385			unstated
4665	41222	5262	daughter of	6386			unstated
4666	41223	5263	son of	6387			unstated
4667	41224	5264	son of	6388			unstated
4668	41225	5265	daughter of	6389			unstated
4669	41226	5266	son of	6390			unstated
4670	41227	5267	daughter of	6391			unstated
4671	41228	5268	son of	6392			unstated
4672	41229	5269	daughter of	6393			unstated
4673	41230	5270	son of	6394			unstated
4674	41231	5271	daughter of	6395			unstated
4675	41232	5272	daughter of	6396			unstated
4676	41233	5273	son of	6397			unstated
4677	41234	5274	son of	6398			unstated
4678	41235	5275	son of	6399			unstated
4679	41236	5276	daughter of	6400			unstated
4680	41237	5277	daughter of	6401			unstated
4681	41238	5278	son of	6402			unstated
4682	41239	5279	son of	6403			unstated
4683	41240	5280	daughter of	6404			unstated
4684	41241	5281	daughter of	6405			unstated
4685	41242	5282	daughter of	6406			unstated
4686	41243	5283	son of	6407			unstated
4687	41244	5284	son of	6408			unstated
4688	41245	5285	daughter of	6409			unstated
4689	41246	5286	son of	6410			unstated
4690	41247	5287	son of	6411			unstated
4691	41248	5288	son of	6412			unstated
4692	41249	5289	daughter of	6413			unstated
4693	41250	5290	daughter of	6414			unstated
4694	41251	5291	daughter of	6415			unstated
4695	41252	5292	daughter of	6416			unstated
4696	41253	5293	daughter of	6417			unstated
4697	41254	5294	daughter of	6418			unstated
4698	41255	5296	son of	6420			unstated
4699	41256	5297	son of	6421			unstated
4700	41257	5298	son of	6422			unstated
4701	41258	5299	son of	6423			unstated
4702	41259	5300	daughter of	6424			unstated
4703	41260	5301	son of	6425			unstated
4704	41261	5302	daughter of	6426			unstated
4705	41262	5303	son of	6427			unstated
4706	41263	5304	son of	6428			unstated
4707	41264	5305	daughter of	6429			unstated
4708	41265	5306	daughter of	6430			unstated
4709	41266	5307	son of	6431			unstated
4710	41267	5308	son of	6432			unstated
4711	41268	5309	daughter of	6433			unstated
4712	41269	5310	daughter of	6434			unstated
4713	41270	5311	son of	6435			unstated
4714	41271	5312	daughter of	6436			unstated
4715	41272	5313	daughter of	6437			unstated
4716	41273	5314	daughter of	6438			unstated
4717	41274	5315	son of	6439			unstated
4718	41275	5316	daughter of	6440			unstated
4719	41276	5317	son of	6441			unstated
4720	41277	5318	daughter of	6442			unstated
4721	41278	5320	son of	6444			unstated
4722	41279	5321	daughter of	6445			unstated
4723	41280	5322	daughter of	6446			unstated
4724	41281	5323	son of	6447			unstated
4725	41282	5324	daughter of	6448			unstated
4726	41283	5325	daughter of	6449			unstated
4727	41284	5327	son of	6451			unstated
4728	41285	5328	daughter of	6452			unstated
4729	41286	5329	daughter of	6453			unstated
4730	41287	5330	son of	6454			unstated
4731	41288	5331	son of	6455			unstated
4732	41289	5332	daughter of	6456			unstated
4733	41290	5333	son of	6457			unstated
4734	41291	5334	daughter of	6458			unstated
4735	41292	5336	son of	6460			unstated
4736	41293	5337	daughter of	6461			unstated
4737	41294	5338	son of	6462			unstated
4738	41295	5339	daughter of	6463			unstated
4739	41296	5340	son of	6464			unstated
4740	41297	5341	daughter of	6465			unstated
4741	41298	5342	daughter of	6466			unstated
4742	41299	5343	daughter of	6467			unstated
4743	41300	5344	daughter of	6468			unstated
4744	41301	5345	son of	6469			unstated
4745	41302	5346	daughter of	6470			unstated
4746	41303	5347	daughter of	6471			unstated
4747	41304	5348	daughter of	6472			unstated
4748	41305	5349	daughter of	6473			unstated
4749	41306	5350	son of	6474			unstated
4750	41307	5351	daughter of	6475			unstated
4751	41308	5352	son of	6476			unstated
4752	41309	5353	daughter of	6477			unstated
4753	41310	5355	son of	6479			unstated
4754	41311	5356	daughter of	6480			unstated
4755	41312	5357	son of	6481			unstated
4756	41313	5358	daughter of	6482			unstated
4757	41314	5359	son of	6483			unstated
4758	41315	5360	daughter of	6484			unstated
4759	41316	5361	daughter of	6485			unstated
4760	41317	5362	son of	6486			unstated
4761	41318	5363	son of	6487			unstated
4762	41319	5364	son of	6488			unstated
4763	41320	5365	son of	6489			unstated
4764	41321	5366	son of	6490			unstated
4765	41322	5367	daughter of	6491			unstated
4766	41323	5368	daughter of	6492			unstated
4767	41324	5369	daughter of	6493			unstated
4768	41325	5370	son of	6494			unstated
4769	41326	5371	son of	6495			unstated
4770	41327	5372	son of	6496			unstated
4771	41328	5373	son of	6497			unstated
4772	41329	5374	daughter of	6498			unstated
4773	41330	5375	daughter of	6499			unstated
4774	41331	5376	son of	6500			unstated
4775	41332	5377	son of	6501			unstated
4776	41333	5378	son of	6502			unstated
4777	41334	5379	daughter of	6503			unstated
4778	41335	5380	daughter of	6504			unstated
4779	41336	5381	daughter of	6505			unstated
4780	41337	5382	son of	6506			unstated
4781	41338	5383	daughter of	6507			unstated
4782	41339	5384	daughter of	6508			unstated
4783	41340	5385	son of	6509			unstated
4784	41341	5386	son of	6510			unstated
4785	41342	5387	daughter of	6511			unstated
4786	41343	5388	daughter of	6512			unstated
