subisdy,image_name,x1,x2,y1,y2,category,page,note,text
1581,little_subsidy1581_page_019.png,49.06,158.42000000000002,317.37,336.08,left_column,19,17,
1581,little_subsidy1581_page_019.png,175.96,288.25,317.37,336.67,center_column,19,18,
1581,little_subsidy1581_page_019.png,299.06,409.01,317.37,329.65,right_column,19,19,
1581,little_subsidy1581_page_019.png,174.8,354.33000000000004,350.7,362.4,parish,19,20,
1581,little_subsidy1581_page_019.png,49.06,159.01,366.49,392.22,left_column,19,21,
1581,little_subsidy1581_page_019.png,174.8,285.32,364.74,391.05,center_column,19,22,
1581,little_subsidy1581_page_019.png,297.89,410.76,365.32,393.39,right_column,19,23,
1581,little_subsidy1581_page_019.png,176.5,278.3,411.52,422.04999999999995,parish,19,24,
1581,little_subsidy1581_page_019.png,49.65,159.59,426.72,460.06000000000006,left_column,19,25,
1581,little_subsidy1581_page_019.png,174.8,284.74,426.72,458.3,center_column,19,26,
1581,little_subsidy1581_page_019.png,300.23,408.42,426.14,458.89,right_column,19,27,
1581,little_subsidy1581_page_019.png,190.58,361.93,471.75,481.3,parish,19,28,
1581,little_subsidy1581_page_019.png,49.65,160.76,482.8,530.23,left_column,19,29,
1581,little_subsidy1581_page_019.png,173.04,291.16999999999996,483.0,530.82,center_column,19,30,
1581,little_subsidy1581_page_019.png,297.31,410.76,482.28,515.0,right_column,19,31,
1581,little_subsidy1581_page_020.png,167.51,260.84,41.54,52.769999999999996,parish,20,1,
1581,little_subsidy1581_page_020.png,35.59,150.60000000000002,55.48,77.89,left_column,20,2,
1581,little_subsidy1581_page_020.png,161.89,271.37,56.28,73.82,center_column,20,3,
1581,little_subsidy1581_page_020.png,286.81,396.28,56.98,67.50999999999999,right_column,20,4,
1581,little_subsidy1581_page_020.png,166.81,264.35,89.97,101.19,parish,20,5,
1581,little_subsidy1581_page_020.png,37.68,147.16,105.4,116.63000000000001,left_column,20,6,
1581,little_subsidy1581_page_020.png,163.3,272.77,104.0,115.93,center_column,20,7,
1581,little_subsidy1581_page_020.png,285.4,403.29999999999995,104.0,118.03999999999999,right_column,20,8,
1581,little_subsidy1581_page_020.png,165.4,262.25,126.46,138.39,parish,20,9,
1581,little_subsidy1581_page_020.png,37.68,151.37,143.3,154.53,left_column,20,10,
1581,little_subsidy1581_page_020.png,165.4,274.18,142.6,152.42,center_column,20,11,
1581,little_subsidy1581_page_020.png,286.11,402.6,141.19,155.23,right_column,20,12,
1581,little_subsidy1581_page_020.png,171.72,307.86,167.16,179.8,parish,20,13,
1581,little_subsidy1581_page_020.png,36.28,145.75,184.0,195.23,left_column,20,14,
1581,little_subsidy1581_page_020.png,168.21,276.28,183.3,194.53,center_column,20,15,
1581,little_subsidy1581_page_020.png,178.19,252.45999999999998,210.47,220.99,parish,20,16,
1581,little_subsidy1581_page_020.png,37.68,147.86,225.4,252.77,left_column,20,17,
1581,little_subsidy1581_page_020.png,161.89,272.77,224.7,249.97,center_column,20,18,
1581,little_subsidy1581_page_020.png,285.4,404.7,224.0,252.77,right_column,20,19,
1581,little_subsidy1581_page_020.png,178.19,258.3,266.61,276.55,parish,20,20,
1581,little_subsidy1581_page_020.png,36.98,149.97,280.14,316.63,left_column,20,21,
1581,little_subsidy1581_page_020.png,161.89,275.58,278.74,314.53000000000003,center_column,20,22,
1581,little_subsidy1581_page_020.png,286.81,400.49,280.14,299.78999999999996,right_column,20,23,
1581,little_subsidy1581_page_020.png,184.62,252.46,329.77,340.28999999999996,parish,20,24,
1581,little_subsidy1581_page_020.png,38.39,147.86,343.3,386.11,left_column,20,25,
1581,little_subsidy1581_page_020.png,162.6,273.47,342.6,384.70000000000005,center_column,20,26,
1581,little_subsidy1581_page_020.png,287.51,401.89,344.7,376.98,right_column,20,27,
1581,little_subsidy1581_page_020.png,179.94,256.55,402.28,410.46999999999997,parish,20,28,
1581,little_subsidy1581_page_020.png,37.68,148.56,414.18,432.42,left_column,20,29,
1581,little_subsidy1581_page_020.png,160.49,275.58000000000004,414.18,433.82,center_column,20,30,
1581,little_subsidy1581_page_020.png,286.81,402.6,414.18,426.81,right_column,20,31,
1581,little_subsidy1581_page_020.png,178.34,261.26,450.38,458.28,parish,20,32,
1581,little_subsidy1581_page_020.png,35.58,149.26,459.79,478.74,left_column,20,33,
1581,little_subsidy1581_page_020.png,163.3,272.77,460.49,478.0,center_column,20,34,
1581,little_subsidy1581_page_020.png,288.21,406.11,459.09,471.71999999999997,right_column,20,35,
1581,little_subsidy1581_page_020.png,184.27,250.82,495.5,504.53,parish,20,36,
1581,little_subsidy1581_page_020.png,36.28,145.05,507.51,536.28,left_column,20,37,
1581,little_subsidy1581_page_020.png,163.3,273.47,508.21,535.6,center_column,20,38,
1581,little_subsidy1581_page_020.png,288.91,401.19000000000005,508.21,528.56,right_column,20,39,
1581,little_subsidy1581_page_021.png,194.51,277.36,41.05,50.309999999999995,parish,21,1,
1581,little_subsidy1581_page_021.png,50.75,160.4,53.24,81.01,left_column,21,2,
1581,little_subsidy1581_page_021.png,175.02,283.20000000000005,53.72,81.00999999999999,center_column,21,3,
1581,little_subsidy1581_page_021.png,299.29,406.01,55.19,73.22,right_column,21,4,
1581,little_subsidy1581_page_021.png,194.03,366.53999999999996,95.63,105.86999999999999,parish,21,5,
1581,little_subsidy1581_page_021.png,49.29,161.85999999999999,111.23,142.9,left_column,21,6,
1581,little_subsidy1581_page_021.png,174.53,283.21000000000004,109.77,142.9,center_column,21,7,
1581,little_subsidy1581_page_021.png,300.26,406.5,110.74,129.75,right_column,21,8,
1581,little_subsidy1581_page_021.png,195.0,272.97,159.47,169.22,parish,21,9,
1581,little_subsidy1581_page_021.png,49.29,161.37,169.71,226.24,left_column,21,10,
1581,little_subsidy1581_page_021.png,174.53,283.69,170.68,224.78,center_column,21,11,
1581,little_subsidy1581_page_021.png,299.78,407.96,171.17,226.23999999999998,right_column,21,12,
1581,little_subsidy1581_page_022.png,161.26,266.53,35.23,46.459999999999994,parish,22,1,
1581,little_subsidy1581_page_022.png,35.65,147.93,49.97,246.46,left_column,22,2,
1581,little_subsidy1581_page_022.png,160.56,272.14,49.97,246.46,center_column,22,3,
1581,little_subsidy1581_page_022.png,286.18,399.86,49.26,240.84,right_column,22,4,
1581,little_subsidy1581_page_022.png,168.28,253.89,263.3,273.12,parish,22,5,
1581,little_subsidy1581_page_022.png,37.75,147.23000000000002,277.33,370.0,left_column,22,6,
1581,little_subsidy1581_page_022.png,162.67,274.25,277.33,370.66999999999996,center_column,22,7,
1581,little_subsidy1581_page_022.png,287.58,399.15999999999997,276.63,369.97,right_column,22,8,
1581,little_subsidy1581_page_022.png,153.54,273.53999999999996,384.7,396.63,parish,22,9,
1581,little_subsidy1581_page_022.png,37.75,147.23000000000002,400.84,440.14,left_column,22,10,
1581,little_subsidy1581_page_022.png,161.96,273.5,400.14,439.44,center_column,22,11,
1581,little_subsidy1581_page_022.png,288.98,397.75,398.74,433.82,right_column,22,12,
1581,little_subsidy1581_page_022.png,168.28,312.84000000000003,455.58,467.51,parish,22,13,
1581,little_subsidy1581_page_022.png,36.35,147.23,471.02,534.88,left_column,22,14,
1581,little_subsidy1581_page_022.png,162.67,274.95,470.32,535.58,center_column,22,15,
1581,little_subsidy1581_page_022.png,286.88,399.15999999999997,471.02,536.28,right_column,22,16,
1581,little_subsidy1581_page_023.png,48.2,161.89,30.44,58.230000000000004,left_column,23,1,
1581,little_subsidy1581_page_023.png,177.89,288.21,30.44,57.39,center_column,23,2,
1581,little_subsidy1581_page_023.png,301.68,414.53,30.44,51.49,right_column,23,3,
1581,little_subsidy1581_page_023.png,171.16,290.74,70.02,81.81,parish,23,4,
1581,little_subsidy1581_page_023.png,53.26,163.57999999999998,85.18,144.13,left_column,23,5,
1581,little_subsidy1581_page_023.png,177.05,289.89,85.18,141.60000000000002,center_column,23,6,
1581,little_subsidy1581_page_023.png,301.68,411.16,86.02,127.28,right_column,23,7,
1581,little_subsidy1581_page_023.png,197.26,329.47,157.6,169.39,parish,23,8,
1581,little_subsidy1581_page_023.png,50.74,164.42000000000002,172.76,251.92,left_column,23,9,
1581,little_subsidy1581_page_023.png,177.05,289.89,171.07,242.64999999999998,center_column,23,10,
1581,little_subsidy1581_page_023.png,301.68,415.37,172.76,244.33999999999997,right_column,23,11,
1581,little_subsidy1581_page_023.png,188.84,348.0,265.39,276.34,parish,23,12,
1581,little_subsidy1581_page_023.png,51.58,166.11,280.55,344.55,left_column,23,13,
1581,little_subsidy1581_page_023.png,177.05,286.53000000000003,280.55,343.71000000000004,center_column,23,14,
1581,little_subsidy1581_page_023.png,301.68,413.68,280.55,344.55,right_column,23,15,
1581,little_subsidy1581_page_023.png,191.37,273.89,358.86,370.65000000000003,parish,23,16,
1581,little_subsidy1581_page_023.png,52.42,163.57999999999998,373.18,457.39,left_column,23,17,
1581,little_subsidy1581_page_023.png,177.05,289.05,374.02,452.34,center_column,23,18,
1581,little_subsidy1581_page_023.png,301.68,416.21000000000004,373.18,454.86,right_column,23,19,
1581,little_subsidy1581_page_024.png,183.25,262.78,41.35,51.84,parish,24,1,
1581,little_subsidy1581_page_024.png,35.85,146.96,55.79,113.1,left_column,24,2,
1581,little_subsidy1581_page_024.png,163.33,272.1,56.37,111.34,center_column,24,3,
1581,little_subsidy1581_page_024.png,288.21,398.39,54.53,98.03999999999999,right_column,24,4,
1581,little_subsidy1581_page_024.png,114.21,331.14,116.14,124.6,parish,24,5,
1581,little_subsidy1581_page_024.png,37.6,146.96,125.5,132.98,left_column,24,6,
1581,little_subsidy1581_page_024.png,165.67,270.94,125.8,133.57,center_column,24,7,
1581,little_subsidy1581_page_024.png,114.89,330.81,136.45,144.91,parish,24,8,
1581,little_subsidy1581_page_024.png,38.77,146.37,147.02,156.37,left_column,24,9,
1581,little_subsidy1581_page_024.png,144.33,290.53,158.45,167.6,parish,24,10,
1581,little_subsidy1581_page_024.png,39.94,145.79,168.07,179.76999999999998,left_column,24,11,
1581,little_subsidy1581_page_024.png,199.84,247.21,179.43,188.9,parish,24,12,
1581,little_subsidy1581_page_024.png,38.77,148.13,193.8,303.16,left_column,24,13,
1581,little_subsidy1581_page_024.png,164.5,273.27,195.56,300.8,center_column,24,14,
1581,little_subsidy1581_page_024.png,288.21,399.09,194.88,302.95,right_column,24,15,
1581,little_subsidy1581_page_024.png,115.23,330.47,303.63,313.78,parish,24,16,
1581,little_subsidy1581_page_024.png,38.77,147.54,314.27,331.29999999999995,left_column,24,17,
1581,little_subsidy1581_page_024.png,165.09,274.44,314.85,331.5,center_column,24,18,
1581,little_subsidy1581_page_024.png,291.02,397.67999999999995,314.9,324.0,right_column,24,19,
1581,little_subsidy1581_page_024.png,114.55,331.14,333.0,343.2,parish,24,20,
1581,little_subsidy1581_page_024.png,39.36,148.70999999999998,345.26,369.82,left_column,24,21,
1581,little_subsidy1581_page_024.png,165.09,273.27,344.68,368.65,center_column,24,22,
1581,little_subsidy1581_page_024.png,286.96,397.83,344.95,362.40999999999997,right_column,24,23,
1581,little_subsidy1581_page_024.png,155.16,325.73,370.57,379.37,parish,24,24,
1581,little_subsidy1581_page_024.png,39.36,148.13,380.94,399.06,left_column,24,25,
1581,little_subsidy1581_page_024.png,163.33,276.78000000000003,380.35,398.5,center_column,24,26,
1581,little_subsidy1581_page_024.png,290.61,398.64,381.5,399.37,right_column,24,27,
1581,little_subsidy1581_page_024.png,184.27,281.06,399.67,409.49,parish,24,28,
1581,little_subsidy1581_page_024.png,39.36,148.8,410.76,430.64,left_column,24,29,
1581,little_subsidy1581_page_024.png,166.84,277.2,411.93,427.72,center_column,24,30,
1581,little_subsidy1581_page_024.png,289.8,398.23,411.55,428.2,right_column,24,31,
1581,little_subsidy1581_page_024.png,184.94,286.13,429.79,440.96000000000004,parish,24,32,
1581,little_subsidy1581_page_024.png,39.36,147.1,440.5,452.86,left_column,24,33,
1581,little_subsidy1581_page_024.png,189.68,281.73,478.87,488.34000000000003,parish,24,34,
1581,little_subsidy1581_page_024.png,39.36,148.13,492.63,540.0,left_column,24,35,
1581,little_subsidy1581_page_024.png,164.61,273.24,493.76,541.47,center_column,24,36,
1581,little_subsidy1581_page_024.png,288.99,401.48,492.77,541.1,right_column,24,37,
1581,little_subsidy1581_page_025.png,52.77,163.65,42.46,61.400000000000006,left_column,25,1,
1581,little_subsidy1581_page_025.png,176.98,287.86,42.46,60.7,center_column,25,2,
1581,little_subsidy1581_page_025.png,181.89,290.66999999999996,76.84,88.07000000000001,parish,25,3,
1581,little_subsidy1581_page_025.png,51.37,161.54,91.58,139.3,left_column,25,4,
1581,little_subsidy1581_page_025.png,175.58,289.26,90.88,139.3,center_column,25,5,
1581,little_subsidy1581_page_025.png,297.68,414.88,90.88,133.68,right_column,25,6,
1581,little_subsidy1581_page_025.png,191.72,279.44,156.14,165.97,parish,25,7,
1581,little_subsidy1581_page_025.png,51.37,162.95,170.18,196.84,left_column,25,8,
1581,little_subsidy1581_page_025.png,176.98,289.26,169.47,196.14,center_column,25,9,
1581,little_subsidy1581_page_025.png,301.89,414.18,168.8,188.42000000000002,right_column,25,10,
1581,little_subsidy1581_page_025.png,192.42,275.93,211.58,221.4,parish,25,11,
1581,little_subsidy1581_page_025.png,51.37,160.84,226.32,250.88,left_column,25,12,
1581,little_subsidy1581_page_025.png,176.98,287.15999999999997,225.61,250.88000000000002,center_column,25,13,
1581,little_subsidy1581_page_025.png,301.89,414.88,224.91,243.85999999999999,right_column,25,14,
1581,little_subsidy1581_page_025.png,183.3,292.07,267.02,278.25,parish,25,15,
1581,little_subsidy1581_page_025.png,52.77,162.25,281.05,308.42,left_column,25,16,
1581,little_subsidy1581_page_025.png,176.28,287.15999999999997,281.75,307.72,center_column,25,17,
1581,little_subsidy1581_page_025.png,303.3,414.18,280.35,294.39000000000004,right_column,25,18,
1581,little_subsidy1581_page_025.png,188.91,282.25,323.16,333.68,parish,25,19,
1581,little_subsidy1581_page_025.png,52.07,162.25,337.89,403.15999999999997,left_column,25,20,
1581,little_subsidy1581_page_025.png,176.98,287.15999999999997,338.6,401.05,center_column,25,21,
1581,little_subsidy1581_page_025.png,301.89,412.77,336.49,395.44,right_column,25,22,
1581,little_subsidy1581_page_025.png,202.16,267.14,418.46,427.34999999999997,parish,25,23,
1581,little_subsidy1581_page_025.png,52.07,163.65,429.82,494.39,left_column,25,24,
1581,little_subsidy1581_page_025.png,176.98,288.56,431.23,488.07000000000005,center_column,25,25,
1581,little_subsidy1581_page_025.png,302.6,417.68,429.82,486.67,right_column,25,26,
1581,little_subsidy1581_page_026.png,174.78,336.57,39.54,49.29,parish,26,1,
1581,little_subsidy1581_page_026.png,38.32,151.87,54.65,112.64,left_column,26,2,
1581,little_subsidy1581_page_026.png,163.57,273.7,54.16,109.72,center_column,26,3,
1581,little_subsidy1581_page_026.png,288.81,397.0,53.67,102.41,right_column,26,4,
1581,little_subsidy1581_page_026.png,174.29,263.96,125.8,136.03,parish,26,5,
1581,little_subsidy1581_page_026.png,38.32,147.97,141.39,240.81,left_column,26,6,
1581,little_subsidy1581_page_026.png,165.0,277.11,140.9,241.78,center_column,26,7,
1581,little_subsidy1581_page_026.png,289.79,398.95000000000005,140.42,227.15999999999997,right_column,26,8,
1581,little_subsidy1581_page_026.png,160.64,279.06,255.92,266.64,parish,26,9,
1581,little_subsidy1581_page_026.png,38.32,149.43,271.51,321.71,left_column,26,10,
1581,little_subsidy1581_page_026.png,164.54,275.65,272.0,318.29,center_column,26,11,
1581,little_subsidy1581_page_026.png,290.27,398.46,271.51,318.78,right_column,26,12,
1581,little_subsidy1581_page_026.png,153.82,288.81,334.86,344.61,parish,26,13,
1581,little_subsidy1581_page_026.png,39.3,150.41,349.97,442.56000000000006,left_column,26,14,
1581,little_subsidy1581_page_026.png,164.05,273.70000000000005,350.46,441.59,center_column,26,15,
1581,little_subsidy1581_page_026.png,288.81,399.43,349.48,443.05,right_column,26,16,
1581,little_subsidy1581_page_026.png,174.29,338.52,459.13,468.88,parish,26,17,
1581,little_subsidy1581_page_026.png,39.79,149.92,469.85,526.38,left_column,26,18,
1581,little_subsidy1581_page_026.png,165.03,277.11,470.34,524.92,center_column,26,19,
1581,little_subsidy1581_page_026.png,288.81,401.87,470.8,510.79,right_column,26,20,
1581,little_subsidy1581_page_027.png,198.17,265.90999999999997,45.39,55.620000000000005,parish,27,1,
1581,little_subsidy1581_page_027.png,50.02,160.16,60.01,94.61,left_column,27,2,
1581,little_subsidy1581_page_027.png,172.34,284.42,59.52,93.15,center_column,27,3,
1581,little_subsidy1581_page_027.png,296.61,406.74,60.98,79.5,right_column,27,4,
1581,little_subsidy1581_page_027.png,189.4,335.59000000000003,108.74,119.46,parish,27,5,
1581,little_subsidy1581_page_027.png,50.99,159.18,122.88,143.34,left_column,27,6,
1581,little_subsidy1581_page_027.png,171.85,286.86,124.34,141.39000000000001,center_column,27,7,
1581,little_subsidy1581_page_027.png,295.15,406.26,122.88,142.85999999999999,right_column,27,8,
1581,little_subsidy1581_page_028.png,166.46,261.45,44.49,55.6,parish,28,1,
1581,little_subsidy1581_page_028.png,34.99,151.2,59.2,273.47,left_column,28,2,
1581,little_subsidy1581_page_028.png,161.41,274.58,57.62,270.84999999999997,center_column,28,3,
1581,little_subsidy1581_page_028.png,284.69,399.89,56.61,273.88,right_column,28,4,
1581,little_subsidy1581_page_028.png,183.64,250.64999999999998,288.38,298.13,parish,28,5,
1581,little_subsidy1581_page_028.png,35.09,148.27,301.16,365.84000000000003,left_column,28,6,
1581,little_subsidy1581_page_028.png,163.43,274.58000000000004,302.17,364.82,center_column,28,7,
1581,little_subsidy1581_page_028.png,286.71,400.9,302.17,367.86,right_column,28,8,
1581,little_subsidy1581_page_028.png,177.96,256.34000000000003,380.97,391.13000000000005,parish,28,9,
1581,little_subsidy1581_page_028.png,36.1,148.27,394.13,532.5699999999999,left_column,28,10,
1581,little_subsidy1581_page_028.png,161.41,273.57,395.14,532.6,center_column,28,11,
1581,little_subsidy1581_page_028.png,288.73,397.87,395.14,534.5899999999999,right_column,28,12,
1581,little_subsidy1581_page_029.png,191.15,275.95,42.12,52.36,parish,29,1,
1581,little_subsidy1581_page_029.png,51.43,162.54,57.04,112.11,left_column,29,2,
1581,little_subsidy1581_page_029.png,174.11,285.26,58.32,111.37,center_column,29,3,
1581,little_subsidy1581_page_029.png,300.31,409.47,56.74,106.45,right_column,29,4,
1581,little_subsidy1581_page_029.png,191.64,280.82,127.41,138.13,parish,29,5,
1581,little_subsidy1581_page_029.png,50.95,161.07999999999998,142.32,183.26,left_column,29,6,
1581,little_subsidy1581_page_029.png,176.5,285.4,142.4,184.2,center_column,29,7,
1581,little_subsidy1581_page_029.png,301.29,409.47,143.0,168.34,right_column,29,8,
1581,little_subsidy1581_page_029.png,194.07,275.95,199.53,209.28,parish,29,9,
1581,little_subsidy1581_page_029.png,52.41,159.62,214.44,238.81,left_column,29,10,
1581,little_subsidy1581_page_029.png,176.7,286.76,214.75,239.93,center_column,29,11,
1581,little_subsidy1581_page_029.png,301.77,408.99,214.15,225.85,right_column,29,12,
1581,little_subsidy1581_page_029.png,181.89,285.2,254.6,265.32,parish,29,13,
1581,little_subsidy1581_page_029.png,50.46,161.08,270.0,312.4,left_column,29,14,
1581,little_subsidy1581_page_029.png,176.7,285.53999999999996,269.98,310.59000000000003,center_column,29,15,
1581,little_subsidy1581_page_029.png,301.77,409.96,270.68,303.82,right_column,29,16,
1581,little_subsidy1581_page_029.png,187.74,276.43,327.21,336.46999999999997,parish,29,17,
1581,little_subsidy1581_page_029.png,50.95,161.57,341.64,404.99,left_column,29,18,
1581,little_subsidy1581_page_029.png,177.51,284.73,341.46,404.0,center_column,29,19,
1581,little_subsidy1581_page_029.png,301.77,411.41999999999996,341.83,404.7,right_column,29,20,
1581,little_subsidy1581_page_029.png,191.64,359.77,420.29,431.5,parish,29,21,
1581,little_subsidy1581_page_029.png,51.43,161.57,433.74,512.2,left_column,29,22,
1581,little_subsidy1581_page_029.png,177.11,286.35,434.46,511.62,center_column,29,23,
1581,little_subsidy1581_page_029.png,302.26,410.94,434.91,504.6,right_column,29,24,
1581,little_subsidy1581_page_030.png,168.21,258.67,43.02,52.84,parish,30,1,
1581,little_subsidy1581_page_030.png,36.98,147.16,57.75,90.03999999999999,left_column,30,2,
1581,little_subsidy1581_page_030.png,160.49,271.37,57.75,90.74000000000001,center_column,30,3,
1581,little_subsidy1581_page_030.png,286.81,396.21000000000004,57.05,76.0,right_column,30,4,
1581,little_subsidy1581_page_030.png,168.91,260.84000000000003,106.18,116.0,parish,30,5,
1581,little_subsidy1581_page_030.png,34.88,147.16,119.51,161.61,left_column,30,6,
1581,little_subsidy1581_page_030.png,161.19,271.37,120.21,160.20999999999998,center_column,30,7,
1581,little_subsidy1581_page_030.png,286.04,396.98,120.21,153.19,right_column,30,8,
1581,little_subsidy1581_page_030.png,147.86,276.28,177.05,187.58,parish,30,9,
1581,little_subsidy1581_page_030.png,36.98,147.85999999999999,192.5,247.93,left_column,30,10,
1581,little_subsidy1581_page_030.png,161.89,273.46999999999997,191.79,247.93,center_column,30,11,
1581,little_subsidy1581_page_030.png,286.81,395.51,192.49,255.65,right_column,30,12,
1581,little_subsidy1581_page_030.png,163.3,326.74,265.47,277.40000000000003,parish,30,13,
1581,little_subsidy1581_page_030.png,37.68,147.09,280.91,352.49,left_column,30,14,
1581,little_subsidy1581_page_030.png,161.19,272.77,281.61,351.79,center_column,30,15,
1581,little_subsidy1581_page_030.png,286.04,396.28000000000003,282.32,351.09,right_column,30,16,
1581,little_subsidy1581_page_030.png,166.81,310.6,365.82,378.46,parish,30,17,
1581,little_subsidy1581_page_030.png,36.28,149.97,381.97,424.77000000000004,left_column,30,18,
1581,little_subsidy1581_page_030.png,161.19,271.37,381.97,421.97,center_column,30,19,
1581,little_subsidy1581_page_030.png,288.21,396.97999999999996,381.97,415.65000000000003,right_column,30,20,
1581,little_subsidy1581_page_030.png,166.81,304.35,437.4,449.33,parish,30,21,
1581,little_subsidy1581_page_030.png,38.39,146.45999999999998,452.84,463.36999999999995,left_column,30,22,
1581,little_subsidy1581_page_030.png,163.3,270.6,452.8,463.37,center_column,30,23,
1581,little_subsidy1581_page_030.png,166.04,246.81,479.51,489.33,parish,30,24,
1581,little_subsidy1581_page_030.png,37.68,147.86,493.5,511.79,left_column,30,25,
1581,little_subsidy1581_page_030.png,162.53,271.37,493.54,511.09000000000003,center_column,30,26,
1581,little_subsidy1581_page_030.png,287.44,394.88,493.54,511.79,right_column,30,27,
1581,little_subsidy1581_page_031.png,191.37,272.77,41.61,51.44,parish,31,1,
1581,little_subsidy1581_page_031.png,50.32,162.53,54.25,80.21000000000001,left_column,31,2,
1581,little_subsidy1581_page_031.png,173.82,285.4,52.84,80.91,center_column,31,3,
1581,little_subsidy1581_page_031.png,300.14,410.95,53.54,65.47,right_column,31,4,
1581,little_subsidy1581_page_031.png,191.37,272.77,94.95,106.18,parish,31,5,
1581,little_subsidy1581_page_031.png,48.91,161.89,108.28,158.11,left_column,31,6,
1581,little_subsidy1581_page_031.png,175.23,284.63,110.39,158.81,center_column,31,7,
1581,little_subsidy1581_page_031.png,301.47,410.32000000000005,108.98,158.81,right_column,31,8,
1581,little_subsidy1581_page_031.png,185.75,356.21000000000004,174.25,184.77,parish,31,9,
1581,little_subsidy1581_page_031.png,50.32,164.0,188.98,228.98,left_column,31,10,
1581,little_subsidy1581_page_031.png,173.12,284.0,188.98,229.68,center_column,31,11,
1581,little_subsidy1581_page_031.png,299.44,410.32,187.58,230.39000000000001,right_column,31,12,
1581,little_subsidy1581_page_031.png,186.46,279.79,245.82,255.65,parish,31,13,
1581,little_subsidy1581_page_031.png,48.91,160.49,259.16,315.3,left_column,31,14,
1581,little_subsidy1581_page_031.png,175.23,286.81,258.46,316.7,center_column,31,15,
1581,little_subsidy1581_page_031.png,299.44,411.02,259.86,309.68,right_column,31,16,
1581,little_subsidy1581_page_031.png,193.47,274.9,334.95,344.8,parish,31,17,
1581,little_subsidy1581_page_031.png,47.44,160.49,348.98,420.56,left_column,31,18,
1581,little_subsidy1581_page_031.png,172.42,285.4,350.39,420.59999999999997,center_column,31,19,
1581,little_subsidy1581_page_031.png,298.74,410.32,349.68,423.37,right_column,31,20,
1581,little_subsidy1581_page_032.png,165.4,260.84000000000003,43.02,54.25,parish,32,1,
1581,little_subsidy1581_page_032.png,36.28,148.49,59.16,158.11,left_column,32,2,
1581,little_subsidy1581_page_032.png,160.49,274.88,57.75,158.81,center_column,32,3,
1581,little_subsidy1581_page_032.png,284.0,396.28,59.16,145.47,right_column,32,4,
1581,little_subsidy1581_page_032.png,171.72,258.67,174.95,186.17999999999998,parish,32,5,
1581,little_subsidy1581_page_032.png,34.88,146.46,188.98,311.79999999999995,left_column,32,6,
1581,little_subsidy1581_page_032.png,159.79,272.7,189.68,311.79,center_column,32,7,
1581,little_subsidy1581_page_032.png,286.81,397.61,190.39,305.46999999999997,right_column,32,8,
1581,little_subsidy1581_page_032.png,178.74,250.95,328.63,337.75,parish,32,9,
1581,little_subsidy1581_page_032.png,36.28,149.19,341.26,360.21,left_column,32,10,
1581,little_subsidy1581_page_032.png,161.89,271.37,342.67,359.51,center_column,32,11,
