lord_id	struct_idx	county	phillimore	borough_tre_lord	holding	units	value
20	1	KEN	D1	King Edward		third penny	12
40	1	KEN	D1	Earl Godwin		third penny	6
1180	51	KEN	C1	King Edward	3	mills	2
1200	51	KEN	C1	King Edward	263	burgesses	
1220	51	KEN	C1	King Edward	8	acres of meadow	
1240	52	KEN	C2	King Edward	2	houses	
1260	53	KEN	C3	King Edward		-	
1280	53	KEN	C3	burgesses	45	messuages	
1300	53	KEN	C3	burgesses	80	acres	
1320	54	KEN	C4	King Edward		-	
1340	54	KEN	C4	(Earl) Harold's concubine	4	messuages	
1360	55	KEN	C5	King Edward		-	
1380	55	KEN	C5	Esbiorn Big	11	messuages	0.56
1400	56	KEN	C6	King Edward		-	
1420	56	KEN	C6	Archbishop of Canterbury		-	
1440	56	KEN	C6	Abbey of Canterbury		-	
1460	56	KEN	C6	Queen Edith		-	
1480	56	KEN	C6	Young Alnoth (of Kent)		-	
1500	56	KEN	C6	Esbiorn Big		-	
1520	56	KEN	C6	Sired of Chilham		-	
1540	57	KEN	C7	King Edward		-	
1560	58	KEN	C8	King Edward		-	
1580	58	KEN	C8	Brunmann		-	
1600	59	KEN	R1	King Edward		value	5
1620	1913	HAM	S1	King Edward	79	men	7
1640	1914	HAM	S2	King Edward		-	
1660	1914	HAM	S2	Odo of Winchester		-	
1680	1914	HAM	S2	Eskil the priest		-	
1700	1914	HAM	S2	Ketil (the steersman)		-	
1720	1914	HAM	S2	Fugel		-	
1740	1914	HAM	S2	(Earl) Tosti		-	
1760	1914	HAM	S2	sons of Alric	16	acres	
1780	1914	HAM	S2	Gerin (of Les Loges)	18	acres	
1800	1914	HAM	S2	Cypping <of Worthy>	3	houses	
1820	1914	HAM	S2	Godwin <of Worthy>	3	houses	
1840	1915	HAM	S3	King Edward		-	
1860	1915	HAM	S3	Abbey of Wherwell	1	fisheries	0.41
1880	2027	BRK	B1	King Edward	276	sites	11
1900	2027	BRK	B1	King Edward	15	acres	
1920	2027	BRK	B1	Swarting	1	sites	
1940	2028	BRK	B2	King Edward		-	
1960	2028	BRK	B2	Bishop of Winchester		-	
1980	2029	BRK	B3	King Edward		-	
2000	2030	BRK	B4	King Edward		-	
2020	2031	BRK	B5	King Edward		-	
2040	2032	BRK	B6	King Edward		-	
2060	2033	BRK	B7	King Edward		-	
2080	2034	BRK	B8	King Edward		value	30
2100	2035	BRK	B9	King Edward		-	
2120	2036	BRK	B10	King Edward	5	geld	
2140	2037	BRK	B11	King Edward		-	
2160	2410	WIL	M1	King Edward		-	
2180	2411	WIL	M2	King Edward		-	
2200	2412	WIL	M3	King Edward		-	
2220	2413	WIL	M4	King Edward		-	
2240	2414	WIL	M5	King Edward		-
2260	2415	WIL	M6	King Edward		-
2280	2416	WIL	M7	King Edward		-
2300	2417	WIL	M8	King Edward		-
2320	2418	WIL	M9	King Edward		-
2340	2419	WIL	M10	King Edward		-
2360	2420	WIL	M11	King Edward		-
2380	2421	WIL	M12	King Edward		-
2400	2422	WIL	M13	King Edward		-
2420	2423	WIL	M14	King Edward		-
2440	2424	WIL	M15	King Edward		-
2460	2425	WIL	M16	King Edward		-
2480	2426	WIL	M17	King Edward		-
2500	2426	WIL	M17	Azur		-
2580	2430	WIL	B1	King Edward		-
2600	2431	WIL	B2	King Edward		-
2620	2432	WIL	B3	King Edward		-	
2640	2433	WIL	B4	King Edward		-	
2660	2434	WIL	B5	Earl Harold		value	5
2680	2434	WIL	B5	Earl Harold	1	acres	
2700	3086	DOR	B1	King Edward	172	houses	
2720	3086	DOR	B1	2 moneyers		customary dues	
2740	3086	DOR	B1	King Edward	10	geld	0.66
2760	3087	DOR	B2	King Edward	120	houses	
2780	3087	DOR	B2	King Edward	5	geld	0.33
2800	3087	DOR	B2	1 moneyer		customary dues	
2820	3088	DOR	B3	King Edward	143	houses	
2840	3088	DOR	B3	King Edward	10	geld	0.66
2860	3088	DOR	B3	2 moneyers		customary dues	
2880	3089	DOR	B4	King Edward	104	houses	
2900	3089	DOR	B4	3 moneyers		customary dues	
2920	3089	DOR	B4	Abbey (of Shaftesbury)	153	houses	
2940	3089	DOR	B4	King Edward	20	geld	
2960	4442	DEV	C1	King Edward		-	
2980	4443	DEV	C2	King Edward		-	
3000	4443	DEV	C2	Queen Edith		third penny?	18
3020	4444	DEV	C3	King Edward		-	
3040	4445	DEV	C4	King Edward		-	
3060	4446	DEV	C5	King Edward	5	geld	
3080	4447	DEV	C6	King Edward	5	geld	
3100	4448	DEV	C7	King Edward		-	
3120	6123	HRT	B1	King Edward	146	burgesses	
3140	6123	HRT	B1	King Edward	10	geld	
3160	6124	HRT	B2	King Edward	3	houses	
3180	6125	HRT	B3	King Edward		-	
3200	6125	HRT	B3	Algar of Cokenach	2	houses	
3220	6125	HRT	B3	Wulfmer of Eaton	1	houses	
3240	6126	HRT	B4	King Edward		-	
3260	6127	HRT	B5	King Edward		-
3280	6127	HRT	B5	a reeve	1	houses
3300	6127	HRT	B5	a burgess	1	houses
3320	6127	HRT	B5	a burgess	1	garden
3340	6128	HRT	B6	King Edward		-
3360	6128	HRT	B6	Earl Harold	9	burgesses
3380	6128	HRT	B6	Earl Leofwin	9	burgesses
3400	6129	HRT	B7	King Edward		-
3420	6129	HRT	B7	Wulfwy of Hatfield	1	houses
3440	6129	HRT	B7	Wulfwy of Hatfield	2	churches
3460	6130	HRT	B8	King Edward		-
3480	6130	HRT	B8	Esger the constable	7	houses
3500	6131	HRT	B9	King Edward	2	houses
3520	6132	HRT	B10	King Edward		-
3540	6132	HRT	B10	Aki (the Dane)	14	houses
3560	6132	HRT	B10	a burgess	1	houses
3580	6133	HRT	B11	King Edward	3	mills	
3600	6133	HRT	B11	King Edward		value	7.5
3620	6511	BUK	B1	King Edward		-	
3640	6512	BUK	B2	Bishop Wulfwy		-	
3660	6512	BUK	B2	King Edward		-	
3680	6513	BUK	B3	King Edward		-	
3700	6513	BUK	B3	Wulfward son of Edeva	3	burgesses	0.32
3720	6514	BUK	B4	King Edward		-	
3740	6514	BUK	B4	Burghard of Shenley	1	burgesses	
3760	6515	BUK	B5	King Edward		-	
3780	6515	BUK	B5	Azur son of Toti	1	burgesses	
3800	6516	BUK	B6	King Edward		-	
3820	6516	BUK	B6	Azur son of Toti	4	burgesses	
3840	6517	BUK	B7	King Edward		-	
3860	6517	BUK	B7	Alric (son of Goding)	4	burgesses	
3880	6518	BUK	B8	King Edward		-	
3900	6518	BUK	B8	Edeva wife of Sired	4	burgesses	
3920	6519	BUK	B9	King Edward		-	
3940	6519	BUK	B9	Azur son of Toti	1	burgesses	
3960	6520	BUK	B10	King Edward		-	
3980	6520	BUK	B10	Wiglaf <of Barton>	1	burgesses	
4000	6521	BUK	B11	King Edward		-	
4020	6521	BUK	B11	Earl Leofwin	2	burgesses	0.01
4040	6522	BUK	B12	King Edward		-	
4060	6523	BUK	B13	King Edward		-	
4080	6523	BUK	B13	Leofwin of Nuneham	5	burgesses	
4100	6975	OXF	B1	King Edward		value	20
4120	6975	OXF	B1	Earl Algar		value	10
4140	6975	OXF	B1	Earl Algar	1	mills	
4160	6976	OXF	B2	King Edward		-	
4180	6977	OXF	B3	King Edward		-	
4200	6978	OXF	B4	King Edward		-	
4220	6979	OXF	B5	King Edward		-	
4240	6979	OXF	B5	Earl Algar	20	messuages	0.69
4260	6980	OXF	B6	King Edward		-	
4280	6981	OXF	B7	King Edward		-	
4300	6982	OXF	B8	King Edward		-	
4320	6983	OXF	B9	King Edward		-	
4340	6984	OXF	B10	King Edward		-	
4360	6984	OXF	B10	Leofeva	1	houses	0.04
4380	6985	OXF	B11	King Edward		-	
4400	7427	GLS	G1	King Edward		payments	36
4420	7428	GLS	G2	King Edward		-	
4440	7428	GLS	G2	Baldwin son of Herlwin	1	fisheries	
4460	7428	GLS	G2	Baldwin son of Herlwin	1	houses	
4480	7429	GLS	G3	King Edward		payments	0.5
4500	7429	GLS	G3	Edmer		-	
4520	7430	GLS	G4	King Edward	22	messuages	1.89
4540	7453	GLS	B1	King Edward		third penny	4
4560	7453	GLS	B1	Earl Harold		third penny	2
4580	7935	WOR	C1	King Edward		payments	10
4600	7935	WOR	C1	King Edward	15	geld	
4620	7935	WOR	C1	Earl Edwin		payments	8
4640	7936	WOR	C2	King Edward		-	
4660	7937	WOR	C3	King Edward		-	
4680	7938	WOR	C4	King Edward		-	
4700	7939	WOR	C5	King Edward		-	
4720	8242	HEF	C1	King Edward	103	men	
4740	8243	HEF	C2	King Edward		-	
4760	8244	HEF	C3	King Edward		-	
4780	8245	HEF	C4	King Edward		-	
4800	8246	HEF	C5	King Edward		-	
4820	8247	HEF	C6	King Edward		-	
4840	8248	HEF	C7	King Edward		-	
4860	8249	HEF	C8	King Edward	6	smiths	
4880	8250	HEF	C9	King Edward	7	moneyers	
4900	8251	HEF	C10	King Edward		-	
4920	8252	HEF	C11	King Edward		-	
4940	8252	HEF	C11	Earl Harold	27	burgesses	
4960	8253	HEF	C12	King Edward		third penny	12
4980	8253	HEF	C12	Earl Harold		third penny	6
5000	8254	HEF	C13	King Edward		-	
5020	8255	HEF	C14	King Edward		-	
5040	8256	HEF	C15	King Edward		-	
5060	8703	CAM	B1	King Edward	54	messuages	
5080	8703	CAM	B1	Judicael (the hunter)	3	burgesses	
5100	8703	CAM	B1	King Edward	100	geld	
5120	8704	CAM	B2	King Edward	48	messuages	
5140	8705	CAM	B3	King Edward	41	messuages	
5160	8706	CAM	B4	King Edward	45	messuages	
5180	8707	CAM	B5	King Edward	50	messuages	
5200	8708	CAM	B6	King Edward	37	messuages	
5220	8709	CAM	B7	King Edward	37	messuages	
5240	8710	CAM	B8	King Edward	32	messuages	
5260	8711	CAM	B9	King Edward	29	messuages	
5280	8712	CAM	B10	King Edward		value	14.09
5300	8713	CAM	B11	King Edward		-	
5320	8714	CAM	B12	King Edward		-	
5340	8715	CAM	B13	King Edward		-	
5360	8716	CAM	B14	King Edward		-	
5380	9209	HUN	B1	King Edward	106	burgesses	
5400	9209	HUN	B1	Abbey of Ramsey	10	burgesses	
5420	9210	HUN	B2	King Edward		-	
5440	9210	HUN	B2	Ulf Fenman	18	burgesses	
5460	9211	HUN	B3	King Edward		-	
5480	9212	HUN	B4	King Edward		-	
5500	9212	HUN	B4	Bishop of Lincoln	1	messuages	
5520	9213	HUN	B5	King Edward		-	
5540	9213	HUN	B5	Earl Siward	1	messuages	
5560	9214	HUN	B6	King Edward	20	messuages	0.83
5580	9215	HUN	B7	King Edward	60	messuages	
5600	9216	HUN	B8	King Edward	8	messuages	
5620	9217	HUN	B9	King Edward	118	burgesses	
5640	9217	HUN	B9	Abbey of Ramsey	22	burgesses	
5660	9218	HUN	B10	King Edward		-	
5680	9218	HUN	B10	Aelfric the sheriff	1	messuages	
5700	9219	HUN	B11	King Edward	44	messuages	
5720	9220	HUN	B12	King Edward		-	
5740	9220	HUN	B12	Burgred the priest	1	churches	
5760	9220	HUN	B12	Thorkil the priest	22	burgesses	
5780	9221	HUN	B13	King Edward		-	
5800	9221	HUN	B13	Abbey of Ramsey	1	houses	
5820	9222	HUN	B14	King Edward		-	
5840	9222	HUN	B14	Gos	8	houses	
5860	9222	HUN	B14	Hunef <of Stukeley>	8	houses	
5880	9223	HUN	B15	King Edward	50	geld	
5900	9224	HUN	B16	King Edward		third penny	6.66
5920	9224	HUN	B16	Earl (Waltheof)		third penny	3.33
5940	9225	HUN	B17	King Edward	20	third penny	20
5960	9225	HUN	B17	King Edward	1	mills	2
5980	9225	HUN	B17	Earl (Waltheof)	1	mills	1
6000	9225	HUN	B17	Earl (Waltheof)	10	third penny	
6020	9226	HUN	B18	King Edward	2.33	carucates	
6040	9226	HUN	B18	King Edward	3	fishermen	
6060	9226	HUN	B18	King Edward	10	acres of meadow	
6080	9227	HUN	B19	King Edward	3	moneyers	2
6100	9228	HUN	B20	King Edward		value	30
6120	9229	HUN	B21	King Edward	1	geld	
6140	9431	BDF	B1	King Edward	50	geld	
6160	9431	BDF	B1	Canons of Bedford	1	geld	5
6180	9870	NTH	B1	King Edward	60	burgesses	
6200	9871	NTH	B2	King Edward		-	
6220	9872	NTH	B3	King Edward		-	
6240	9873	NTH	B4	King Edward		-	
6260	9874	NTH	B5	King Edward		-	
6280	9875	NTH	B6	King Edward		-	
6300	9876	NTH	B7	King Edward		-	
6320	9877	NTH	B8	King Edward		-	
6340	9878	NTH	B9	King Edward		-	
6360	9879	NTH	B10	King Edward		-	
6380	9880	NTH	B11	King Edward		-	
6400	9881	NTH	B12	King Edward		-	
6420	9882	NTH	B13	King Edward		-	
6440	9883	NTH	B14	King Edward		-	
6460	9884	NTH	B15	King Edward		-
6480	9885	NTH	B16	King Edward		-
6500	9886	NTH	B17	King Edward		-
6520	9887	NTH	B18	King Edward		-
6540	9888	NTH	B19	King Edward		-
6560	9889	NTH	B20	King Edward		-
6580	9890	NTH	B21	King Edward		-
6600	9891	NTH	B22	King Edward		-
6620	9892	NTH	B23	King Edward		-
6640	9893	NTH	B24	King Edward		-
6660	9894	NTH	B25	King Edward		-
6680	9895	NTH	B26	King Edward		-
6700	9896	NTH	B27	King Edward		-
6720	9897	NTH	B28	King Edward		-
6740	9898	NTH	B29	King Edward		-
6760	9899	NTH	B30	King Edward		-
6780	9900	NTH	B31	King Edward		-	
6800	9901	NTH	B32	King Edward		-	
6820	9902	NTH	B33	King Edward		-	
6840	9903	NTH	B34	King Edward		-	
6860	9904	NTH	B35	King Edward		-	
6880	9905	NTH	B36	King Edward		-	
6900	9906	NTH	B37	King Edward		-	
6920	9907	NTH	B38	King Edward		-	
6940	10614	LEC	C1	King Edward		value	30
6960	10615	LEC	C2	King Edward		-	
6980	10616	LEC	C3	King Edward		-	
7000	10617	LEC	C4	King Edward		-	
7020	10618	LEC	C5	King Edward		-	
7040	10619	LEC	C6	King Edward		-	
7060	10620	LEC	C7	King Edward		-	
7080	10621	LEC	C8	King Edward		-	
7100	10622	LEC	C9	King Edward		-	
7120	10623	LEC	C10	King Edward		-	
7140	10624	LEC	C11	King Edward		-	
7160	10625	LEC	C12	King Edward		-	
7180	10626	LEC	C13	King Edward		-	
7200	10627	LEC	C14	King Edward		-	
7220	10628	LEC	C15	King Edward		-	
7240	10629	LEC	C16	King Edward		-	
7260	10630	LEC	C17	King Edward		-	
7280	10631	LEC	C18	King Edward		-	
7300	11098	WAR	B1	King Edward		-	
7320	11099	WAR	B2	King Edward		-	
7340	11100	WAR	B3	King Edward		-	
7360	11100	WAR	B3	19 burgesses	19	messuages	
7380	11101	WAR	B4	King Edward		value	89.4
7400	11102	WAR	B5	King Edward		-	
7420	11103	WAR	B6	King Edward		-	
7440	11518	STS	B1	King Edward		-	
7460	11519	STS	B2	King Edward		-	
7480	11520	STS	B3	King Edward		-	
7500	11521	STS	B4	King Edward		-	
7520	11522	STS	B5	King Edward		-	
7540	11523	STS	B6	King Edward		-	
7560	11524	STS	B7	King Edward		-	
7580	11525	STS	B8	King Edward		-	
7600	11526	STS	B9	King Edward		-	
7620	11527	STS	B10	King Edward		-	
7640	11528	STS	B11	King Edward		-	
7660	11529	STS	B12	King Edward		third penny	6
7680	11529	STS	B12	Earl Edwin		third penny	3
7700	11848	SHR	C1	King Edward	252	houses	
7720	11848	SHR	C1	King Edward	252	burgesses	7.83
7740	11849	SHR	C2	King Edward		-	
7760	11850	SHR	C3	King Edward		-	
7780	11851	SHR	C4	King Edward		-	
7800	11852	SHR	C5	King Edward		-	
7820	11853	SHR	C6	King Edward		-	
7840	11854	SHR	C7	King Edward		-	
7860	11855	SHR	C8	King Edward		-	
7880	11856	SHR	C9	King Edward		-	
7900	11857	SHR	C10	King Edward		-	
7920	11858	SHR	C11	King Edward		-	
7940	11859	SHR	C12	King Edward		third penny	20
7960	11859	SHR	C12	Sheriff		third penny	10
7980	11860	SHR	C13	Canons of Shrewsbury (St Alkmund)	2	geld	
8000	11860	SHR	C13	burgesses	90.75	geld	
8020	11860	SHR	C13	Canons of Shrewsbury (St Juliana)	0.5	geld	
8040	11860	SHR	C13	Abbey of Much Wenlock	1	geld	
8060	11860	SHR	C13	Canons of Shrewsbury (St Chad)	1.5	geld	
8080	11860	SHR	C13	Canons of Shrewsbury (St Mary)	0.25	geld	
8100	11860	SHR	C13	Bishop of Chester	1	geld	
8120	11860	SHR	C13	(Queen) Edith	3	geld	
8140	11861	SHR	C14	King Edward	193	messuages	
8160	12403	CHS	C1	King Edward		-	
8180	12403	CHS	C1	Earl Edwin	53.5	geld	
8200	12404	CHS	C2	King Edward	431	third penny	4.66
8220	12404	CHS	C2	Earl Edwin		third penny	2.33
8240	12404	CHS	C2	Bishop of Chester	56	houses	
8260	12405	CHS	C3	King Edward		-	
8280	12405	CHS	C3	Earl Edwin		-	
8300	12406	CHS	C4	King Edward		-	
8320	12406	CHS	C4	Earl Edwin		-	
8340	12407	CHS	C5	King Edward		-	
8360	12407	CHS	C5	Earl Edwin		-	
8380	12408	CHS	C6	King Edward		-
8400	12408	CHS	C6	Earl Edwin		-
8420	12409	CHS	C7	King Edward		-
8440	12409	CHS	C7	Earl Edwin		-
8460	12410	CHS	C8	King Edward		-
8480	12410	CHS	C8	Earl Edwin		-
8500	12411	CHS	C9	King Edward		-
8520	12411	CHS	C9	Earl Edwin		-
8540	12412	CHS	C10	King Edward		-
8560	12412	CHS	C10	Earl Edwin		-
8580	12413	CHS	C11	King Edward		-
8600	12413	CHS	C11	Earl Edwin		-
8620	12414	CHS	C12	King Edward		-
8640	12414	CHS	C12	Earl Edwin		-
8660	12415	CHS	C13	King Edward		-
8680	12415	CHS	C13	Earl Edwin		-
8700	12416	CHS	C14	King Edward		third penny	
8720	12416	CHS	C14	Earl Edwin		third penny	
8740	12417	CHS	C15	King Edward		-	
8760	12417	CHS	C15	Earl Edwin		-	
8780	12418	CHS	C16	King Edward		-	
8800	12418	CHS	C16	Earl Edwin		-	
8820	12419	CHS	C17	King Edward		-	
8840	12419	CHS	C17	Earl Edwin		-	
8860	12420	CHS	C18	King Edward		-	
8880	12420	CHS	C18	Earl Edwin		-	
8900	12421	CHS	C19	King Edward	3.5	moneyers	3.5
8920	12421	CHS	C19	Earl Edwin	3.5	moneyers	3.5
8940	12422	CHS	C20	King Edward		-	
8960	12422	CHS	C20	Earl Edwin		-	
8980	12423	CHS	C21	King Edward		-	
9000	12423	CHS	C21	Earl Edwin		-	
9020	12424	CHS	C22	King Edward		third penny	30
9040	12424	CHS	C22	Earl Edwin		third penny	15
9060	12425	CHS	C23	King Edward		-	
9080	12425	CHS	C23	Earl Edwin		-	
9100	12426	CHS	C24	King Edward		-	
9120	12426	CHS	C24	Earl Edwin		-	
9140	12427	CHS	C25	King Edward		-	
9160	12427	CHS	C25	Earl Edwin		-	
9180	12427	CHS	C25	Bishop of Chester		-	
9200	12775	CHS	"S1,1"	King Edward		third penny	
9220	12775	CHS	"S1,1"	Earl Edwin		third penny	
9240	12776	CHS	"S1,2"	King Edward		-	
9260	12776	CHS	"S1,2"	Earl Edwin		-	
9280	12777	CHS	"S1,3"	King Edward		-	
9300	12777	CHS	"S1,3"	Earl Edwin		-	
9320	12778	CHS	"S1,4"	King Edward		-	
9340	12778	CHS	"S1,4"	Earl Edwin		-	
9360	12779	CHS	"S1,5"	King Edward		-	
9380	12779	CHS	"S1,5"	Earl Edwin		-	
9400	12780	CHS	"S1,6"	King Edward		-	
9420	12780	CHS	"S1,6"	Earl Edwin		-	
9440	12781	CHS	"S1,7"	King Edward		third penny	14
9460	12781	CHS	"S1,7"	Earl Edwin		third penny	7
9480	12782	CHS	"S2,1"	King Edward		third penny	6.66
9500	12782	CHS	"S2,1"	Earl Edwin		third penny	3.33
9520	12783	CHS	"S2,2"	King Edward		-	
9540	12783	CHS	"S2,2"	Earl Edwin		-	
9560	12784	CHS	"S2,3"	King Edward		-	
9580	12784	CHS	"S2,3"	Earl Edwin		-	
9600	12785	CHS	"S2,4"	King Edward		-	
9620	12785	CHS	"S2,4"	Earl Edwin		-	
9640	12786	CHS	"S3,1"	King Edward		third penny	5.33
9660	12786	CHS	"S3,1"	Earl Edwin		third penny	2.66
9680	12787	CHS	"S3,2"	King Edward		-	
9700	12787	CHS	"S3,2"	Earl Edwin		-	
9720	12788	CHS	"S3,3"	King Edward		-	
9740	12788	CHS	"S3,3"	Earl Edwin		-	
9760	12789	CHS	"S3,4"	King Edward		-	
9780	12789	CHS	"S3,4"	Earl Edwin		-	
9800	13223	DBY	B1	King Edward	243	burgesses	
9820	13224	DBY	B2	King Edward		-	
9840	13225	DBY	B3	King Edward		-	
9860	13226	DBY	B4	King Edward		-	
9880	13227	DBY	B5	King Edward		-	
9900	13227	DBY	B5	Toki (son of Auti)	1	churches	
9920	13228	DBY	B6	King Edward		-	
9940	13228	DBY	B6	Leofric (brother of Leofnoth)	1	churches	
9960	13228	DBY	B6	Leofric (brother of Leofnoth)	1	geld	
9980	13229	DBY	B7	King Edward		-	
10000	13229	DBY	B7	Brun	1	churches	
10020	13230	DBY	B8	King Edward		-	
10040	13230	DBY	B8	{Colne}	1	churches	
10060	13231	DBY	B9	King Edward		-	
10080	13232	DBY	B10	King Edward		-	
10100	13233	DBY	B11	King Edward		-	
10120	13234	DBY	B12	King Edward		-	
10140	13235	DBY	B13	King Edward		-	
10160	13236	DBY	B14	King Edward		-	
10180	13236	DBY	B14	(Earl) Algar	8	messuages	
10200	13237	DBY	B15	King Edward		third penny	
10220	13238	DBY	B16	King Edward		-	
10240	13238	DBY	B16	Thori (son of Roald)		-	
10260	13239	NTT	B1	King Edward	173	burgesses	
10280	13239	NTT	B1	King Edward	38	burgesses	3.77
10300	13239	NTT	B1	King Edward	2	moneyers	2
10320	13239	NTT	B1	King Edward	19	villagers	
10340	13239	NTT	B1	King Edward	6	geld	
10360	13239	NTT	B1	King Edward	1	meadow	
10380	13239	NTT	B1	King Edward	1	woodland	
10400	13240	NTT	B2	King Edward	1	third penny	
10420	13240	NTT	B2	Earl Tosti	1	geld	
10440	13241	NTT	B3	King Edward		-	
10460	13242	NTT	B4	King Edward		-	
10480	13243	NTT	B5	King Edward		-	
10500	13244	NTT	B6	King Edward		-	
10520	13245	NTT	B7	King Edward		value	18
10540	13246	NTT	B8	King Edward		-	
10560	13247	NTT	B9	King Edward		-	
10580	13248	NTT	B10	King Edward		-	
10600	13249	NTT	B11	King Edward		-	
10620	13250	NTT	B12	King Edward		-
10640	13251	NTT	B13	King Edward		-
10660	13252	NTT	B14	King Edward		-
10680	13253	NTT	B15	King Edward		-
10700	13254	NTT	B16	King Edward		-
10720	13255	NTT	B17	King Edward		-
10740	13256	NTT	B18	King Edward		-
10760	13257	NTT	B19	King Edward		-
10780	13258	NTT	B20	King Edward		-
10800	13868	YKS	C1a	King Edward	1418	messuages
10820	13868	YKS	C1a	Merleswein (the sheriff)	1	houses
10840	13868	YKS	C1a	Archbishop of York	1	shire
10860	13868	YKS	C1a	Canons of York		-
10880	13869	YKS	C1b	King Edward		-
10900	13870	YKS	C2	King Edward		-
10920	13870	YKS	C2	Uhtred		-
10940	13870	YKS	C2	Ernwin ( the priest)		-
10960	13870	YKS	C2	Abbey of Durham	1	houses
10980	13871	YKS	C3	King Edward		-
11000	13871	YKS	C3	Sunulf the priest	1	messuages
11020	13871	YKS	C3	Morulf	1	messuages
11040	13871	YKS	C3	Sterre	1	messuages
11060	13871	YKS	C3	Snarri	1	messuages
11080	13871	YKS	C3	Gamal	1	messuages
11100	13871	YKS	C3	4 {drengs}	14	messuages
11120	13871	YKS	C3	Arnketil	5	messuages
11140	13871	YKS	C3	Leofing the priest	2	messuages
11160	13871	YKS	C3	Thorfin <of Ravensworth>	1	messuages
11180	13871	YKS	C3	{Ligulf}	1	messuages
11200	13872	YKS	C4	King Edward		-
11220	13872	YKS	C4	Moneyer	1	messuages
11240	13873	YKS	C5	King Edward		-
11260	13873	YKS	C5	Modeva	2	messuages
11280	13874	YKS	C6	King Edward		-
11300	13874	YKS	C6	Ketil the priest	2	messuages
11320	13874	YKS	C6	Sterre	1	messuages
11340	13875	YKS	C7	King Edward		-
11360	13875	YKS	C7	Einulf	1	messuages
11380	13875	YKS	C7	Alwin	1	messuages
11400	13876	YKS	C8	King Edward		-
11420	13876	YKS	C8	Thorkil	1	messuages
11440	13876	YKS	C8	Ravenkel	1	messuages
11460	13877	YKS	C9	King Edward		-
11480	13878	YKS	C10	King Edward		-
11500	13878	YKS	C10	Bernwulf	1	messuages
11520	13878	YKS	C10	Gamalbarn <of Kirkby>	1	messuages
11540	13878	YKS	C10	Swart	1	messuages
11560	13878	YKS	C10	Egbert	1	messuages
11580	13878	YKS	C10	Selakoll	1	messuages
11600	13878	YKS	C10	Alfgrim	1	messuages
11620	13878	YKS	C10	Northmann	1	messuages
11640	13878	YKS	C10	Dunstan <of Tadcaster>	1	messuages
11660	13878	YKS	C10	Othulf	1	messuages
11680	13878	YKS	C10	Welerat	1	messuages
11700	13878	YKS	C10	Ulfkil	1	messuages
11720	13878	YKS	C10	Godelind	1	messuages
11740	13878	YKS	C10	Sunneva	1	messuages
11760	13878	YKS	C10	Otbert	1	messuages
11780	13878	YKS	C10	2 reeves	2	messuages
11800	13878	YKS	C10	Earl Harold		-
