id_1327,id_1332,id_1334,county,county2,old_unit,oth_unit,old_hund,hundred,docname,modname,nameinfo,Taxpayers 1327,Taxpayers 1332,"£1,327",shillings 1327,pence 1327,"£1,332",shillings 1332,pence 1332,"£1,334",shillings 1334,penc 1334,gridref,gridx,gridy,townyear,townpage,rtownpage
90034,47700,47700,DEVON,,,,HD. TEYNGBRUGG',TEIGNBRIDGE HUNDRED,LUSTELEGH',LUSTLEIGH,,0,21,0,0,0,1,14,11,1,0,0,SX785813,278500,81300,,0,0
90034,47800,47800,DEVON,,,,HD. TEYNGBRUGG',TEIGNBRIDGE HUNDRED,NORTH BOVY,NORTH BOVEY,,0,15,0,0,0,0,17,9,1,0,0,SX739839,273900,83900,,0,0
90034,47900,47900,DEVON,,,,HD. TEYNGBRUGG',TEIGNBRIDGE HUNDRED,AYSSHPERTON',ASHBURTON,,0,24,0,0,0,1,3,9,1,6,8,SX755698,275500,69800,1100CENT,86,0
90034,48000,48000,DEVON,,,,HD. TEYNGBRUGG',TEIGNBRIDGE HUNDRED,TEYNG' BRUWERE,TEIGNGRACE,,0,10,0,0,0,0,12,4,0,14,4,SX849739,284900,73900,,0,0
90034,48100,48100,DEVON,,,,HD. TEYNGBRUGG',TEIGNBRIDGE HUNDRED,BOVY TRAY',BOVEY TRACEY,,0,38,0,0,0,1,18,4,2,0,0,SX816785,281600,78500,1200NDECENT?,87,0
90034,48200,48200,DEVON,,,,HD. TEYNGBRUGG',TEIGNBRIDGE HUNDRED,YUDDEFORD,IDEFORD,,0,22,0,0,0,1,12,0,1,11,8,SX893773,289300,77300,,0,0
90034,48300,48300,DEVON,,,,HD. TEYNGBRUGG',TEIGNBRIDGE HUNDRED,TEYNGTON' REGIS,KINGSTEIGNTON,,0,24,0,0,0,1,6,8,1,12,0,SX871730,287100,73000,,0,0
90034,48400,48400,DEVON,,,,HD. TEYNGBRUGG',TEIGNBRIDGE HUNDRED,ILSTYNGTON',ILSINGTON,,0,29,0,0,0,1,14,7,2,1,4,SX785762,278500,76200,,0,0
90034,48500,48500,DEVON,,,,HD. TEYNGBRUGG',TEIGNBRIDGE HUNDRED,MORTON',MORETONHAMPSTEAD,,0,29,0,0,0,1,10,10,1,18,6,SX756861,275600,86100,,0,0
90034,48600,48600,DEVON,,,,HD. TEYNGBRUGG',TEIGNBRIDGE HUNDRED,MANETON',MANATON,,0,14,0,0,0,0,17,4,1,1,6,SX749813,274900,81300,,0,0
90034,48700,48700,DEVON,,,,HD. TEYNGBRUGG',TEIGNBRIDGE HUNDRED,HUGHETON',HOWTON,,0,8,0,0,0,0,9,5,0,13,0,SX743871,274300,87100,,0,0
90034,0,48800,DEVON,,,,HD. TEYNGBRUGG',TEIGNBRIDGE HUNDRED,HEANEK',HENNOCK,,0,0,0,0,0,0,0,0,0,8,0,SX830810,283000,81000,,0,0
90034,0,48900,DEVON,,,,HD. TEYNGBRUGG',TEIGNBRIDGE HUNDRED,TEYNG' CANONICORUM,CANONTEIGN,,0,0,0,0,0,0,0,0,1,3,0,SX836827,283600,82700,,0,0
90034,49000,49000,DEVON,,,,HD. TEYNGBRUGG',TEIGNBRIDGE HUNDRED,WREY',WRAY BARTON,,0,11,0,0,0,0,8,8,0,12,6,SX770845,277000,74500,,0,0
90034,0,49100,DEVON,,,,HD. TEYNGBRUGG',TEIGNBRIDGE HUNDRED,LOLKECOMB',POSSIBLY LUSCOMBE,,0,0,0,0,0,0,0,0,0,1,6,SX842793,284200,79300,,0,0
90034,49200,49200,DEVON,,,,HD. TEYNGBRUGG',TEIGNBRIDGE HUNDRED,,TAXERS,,0,2,0,0,0,0,6,8,0,0,0,,0,0,,0,0
91111,91111,91111,DEVON,,,,HD. TEYNGBRUGG',TEIGNBRIDGE HUNDRED,,TOTAL,,283,0,12,2,0,16,4,2,19,4,4,,0,0,,0,0
90023,49600,49600,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,DOUNTERTON',DUNTERTON,,0,4,0,0,0,0,8,0,0,10,0,SX376793,237600,79300,,0,0
90023,49700,49700,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,SYDENHAM DANMARLE,SYDENHAM DAMAREL,,0,10,0,0,0,0,10,6,0,13,0,SX409760,240900,76000,,0,0
90023,49800,49800,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,BRADESTON',BRADSTONE,,0,8,0,0,0,0,10,4,0,12,6,SX382810,238200,81000,,0,0
90023,49900,49900,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,STOUWE SANCTE MARIE,MARYSTOW,,0,12,0,0,0,0,12,0,0,10,6,SX435829,243500,82900,,0,0
90023,50000,50000,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,THRISCHELTON',THRUSHELTON,,0,10,0,0,0,0,11,4,0,18,0,SX447876,244700,87600,,0,0
90023,50100,50100,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,KELLY',KELLY,,0,5,0,0,0,0,4,10,0,5,6,SX395814,239500,81400,,0,0
90023,50200,50200,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,STOUFORD,STOWFORD,,0,5,0,0,0,0,3,8,0,5,6,SX433871,243300,87100,,0,0
90023,50300,50300,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,OKHAMPTON',OKEHAMPTON,,0,25,0,0,0,1,4,0,1,6,9,SX587951,258700,95100,1086,96,0
90023,50400,50400,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,SOURTON',SOURTON,,0,23,0,0,0,1,6,8,1,13,4,SX536903,253600,90300,,0,0
90023,50500,50500,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,BRIDESTOUWE,BRIDESTOWE,,0,15,0,0,0,1,2,0,1,13,4,SX513894,251300,89400,,0,0
90023,50600,50600,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,LYEN TRENCHARD,LEWTRENCHARD,,0,9,0,0,0,0,9,5,0,12,0,SX457861,245700,86100,,0,0
90023,50700,50700,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,CORITON',CORYTON,,0,5,0,0,0,0,3,8,0,6,0,SX457835,245700,83500,,0,0
90023,50800,50800,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,TAVY SANCTE MARIE,MARYTAVY,,0,12,0,0,0,0,10,4,0,15,0,SX509787,250900,78700,,0,0
90023,50900,50900,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,LAMERTON',LAMERTON,,0,30,0,0,0,1,18,4,2,0,0,SX451771,245100,77100,,0,0
90023,51000,51000,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,BRODWODE WYGER,BROADWOODWIDGER,,0,19,0,0,0,0,16,8,1,0,0,SX412892,241200,89200,,0,0
90023,51100,51100,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,VIRGENSTOUWE C,VIRGINSTOW,,0,7,0,0,0,0,7,4,0,6,8,SX376927,237600,92700,,0,0
90023,0,51100,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,TOLYSLO,TILLESLOW,,0,0,0,0,0,0,0,0,0,0,0,SX385932,238500,93200,,0,0
90023,51300,51300,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,WYKE LANGEFORD,GERMANSWEEK,,0,6,0,0,0,0,5,6,0,12,0,SX439942,243900,94200,,0,0
90023,51400,51400,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,BRATTON',BRATTON CLOVELLY,,0,14,0,0,0,1,0,5,2,0,0,SX463918,246300,91800,,0,0
90023,51500,51500,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,,TAXERS,,0,2,0,0,0,0,2,0,0,0,0,,0,0,,0,0
91111,91111,91111,DEVON,,,,HD. LYFTON',LIFTON HUNDRED,,TOTAL,,271,0,13,7,3,12,7,5,16,0,1,,0,0,,0,0
90007,51900,51900,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,BLAKETORITON',BLACK TORRINGTON,,0,34,0,0,0,1,12,0,2,3,0,SS464057,246400,105700,,0,0
90007,52000,52000,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,HEANNTON',HIGHAMPTON,,0,10,0,0,0,0,15,0,0,18,0,SS489046,248900,104600,,0,0
90007,52100,52100,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,HATHERLEGH',HATHERLEIGH,,0,34,0,0,0,2,12,0,3,3,4,SS541046,254100,104600,1220,92,0
90007,52200,52200,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,JACOBSTOUWE,JACOBSTOWE,,0,8,0,0,0,0,12,0,0,15,0,SS587016,258700,101600,,0,0
90007,52300,52300,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,IKESBORN',EXBOURNE,,0,10,0,0,0,0,13,4,0,12,0,SS602019,260200,101900,,0,0
90007,52400,52400,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,BRODWODE KELLY C,BROADWOOD-KELLY,,0,12,0,0,0,0,17,0,0,18,0,SS617059,261700,105900,,0,0
90007,52400,52400,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,HONYCHURCH',HONEYCHURCH,,0,0,0,0,0,0,0,0,0,0,0,SS629028,262900,102800,,0,0
90007,52600,52600,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,CADEKBERE,KIGBEARE,,0,6,0,0,0,0,9,0,0,12,0,SX540962,254000,96200,,0,0
90007,52700,52700,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,INWARDLEGH',INWARDLEIGH,,0,12,0,0,0,1,3,0,1,5,0,SX560995,256000,99500,,0,0
90007,52800,52800,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,AYSHBURY',ASHBURY,,0,6,0,0,0,0,6,0,0,9,0,SX508979,250800,97900,,0,0
90007,52900,52900,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,LYW,NORTHLEW,,0,20,0,0,0,1,8,8,1,18,0,SX505991,250500,99100,,0,0
90007,53000,53000,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,BEUWORTHI',BEAWORTHY,,0,7,0,0,0,0,12,0,0,14,0,SX461994,246100,99400,,0,0
90007,53100,53100,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,HALGHEWILL',HALWILL,,0,9,0,0,0,0,14,0,0,18,0,SX427994,242700,99400,,0,0
90007,53200,53200,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,ESSEWAUT',ASHWATER,,0,35,0,0,0,2,3,0,3,3,4,SX387953,238700,95300,,0,0
90007,53300,53300,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,LUGHYNGCOTE,LUFFINCOTT,,0,4,0,0,0,0,3,0,0,5,0,SX332947,233200,94700,,0,0
90007,53400,53400,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,WORRYNGTON',WERRINGTON,,0,53,0,0,0,6,5,0,7,5,0,SX329876,232900,87600,,0,0
90007,53500,53500,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,TETECOTE,TETCOTT,,0,7,0,0,0,0,14,0,0,13,0,SX332965,233200,96500,,0,0
90007,53600,53600,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,CLAUTON',CLAWTON,,0,13,0,0,0,1,13,0,2,3,4,SX353993,235300,99300,,0,0
90007,53700,53700,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,HOLESCOMB',HOLLACOMBE,,0,5,0,0,0,0,5,0,0,5,8,SS377031,237700,103100,,0,0
90007,53800,53800,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,HALDESWORTHI',HOLSWORTHY,,0,32,0,0,0,1,16,0,2,3,4,SS342037,234200,103700,1309,92,0
90007,53900,53900,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,CHELYSWORTHI',CHILSWORTHY,,0,4,0,0,0,0,2,11,0,4,0,SS327067,232700,106700,,0,0
90007,54000,54000,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,PYWORTHI',PYWORTHY,,0,22,0,0,0,1,12,1,2,0,0,SS313029,231300,102900,,0,0
90007,54100,54100,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,BRUGGE ROUWEL,BRIDGERULE,,0,12,0,0,0,0,16,8,0,19,0,SS282032,228200,103200,,0,0
90007,54200,54200,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,BRADEWORTHI' C,BRADWORTHY,,0,52,0,0,0,3,17,0,4,19,0,SS324140,232400,114000,,0,0
90007,0,54200,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,WYKE,PANCRASWEEK,,0,0,0,0,0,0,0,0,0,0,0,SS296058,229600,105800,,0,0
90007,54400,54400,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,SOTTECOMB',SUTCOMBE,,0,12,0,0,0,1,10,0,1,12,4,SS347117,234700,111700,,0,0
90007,54500,54500,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,POTLEFORDE (H),WEST PUTFORD,h,0,0,0,0,0,1,3,0,1,6,8,SS359156,235900,115600,,0,0
90007,54600,54600,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,BUKYNGTON' (H),ABBOTS BICKINGTON,h,0,3,0,0,0,0,3,0,0,4,0,SS384133,238400,113300,,0,0
90007,54700,54700,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,MILTON' C,MILTON DAMAREL,,0,14,0,0,0,1,10,0,2,3,4,SS384107,238400,110700,,0,0
90007,0,54700,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,COKBURI,COOKBURY,,0,0,0,0,0,0,0,0,0,0,0,SS407060,240700,106000,,0,0
90007,54900,54900,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,THORNBURE,THORNBURY,,0,10,0,0,0,0,16,0,0,19,0,SS401084,240100,108400,,0,0
90007,55000,55000,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,SANNFORD C,SAMPFORD COURTENAY,,0,19,0,0,0,0,18,0,1,5,6,SS632013,263200,101300,,0,0
90007,55000,55000,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,BELSTON',BELSTONE,,0,0,0,0,0,0,0,0,0,0,0,SX619935,261900,93500,,0,0
90007,55200,55200,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,BRADEFORD,BRADFORD,,0,12,0,0,0,0,17,0,1,1,0,SS421072,242100,107200,,0,0
90007,0,55300,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,NORTHCOTE (H),?,h,0,0,0,0,0,0,0,0,0,3,4,SY290923,329000,92300,,0,0
90007,55400,55400,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,MONEK' OKHAMTON',MONKOKEHAMPTON,,0,8,0,0,0,0,11,0,0,13,4,SS581055,258100,105500,,0,0
90007,55500,55500,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,,TAXERS,,0,3,0,0,0,0,5,0,0,0,0,,0,0,,0,0
91111,91111,91111,DEVON,,,,HD. BLAKETORITON,BLACK TORRINGTON HUNDRED,,TOTAL,,402,0,32,4,3,38,14,6,47,14,6,,0,0,,0,0
90019,55900,55900,DEVON,,,,HD. HERTILANND,HARTLAND HUNDRED,AYSHMANDESWORTHI',ASHMANSWORTHY,,0,26,0,0,0,1,5,0,1,18,4,SS339180,233900,118000,,0,0
90019,56000,56000,DEVON,,,,HD. HERTILANND,HARTLAND HUNDRED,CLOVELY,CLOVELLY,,0,24,0,0,0,1,12,10,3,5,0,SS317247,231700,124700,,0,0
90019,56100,56100,DEVON,,,,HD. HERTILANND,HARTLAND HUNDRED,YERNESCOMB',YARNSCOMBE,,0,22,0,0,0,1,2,6,1,11,2,SS561236,256100,123600,,0,0
90019,56200,56200,DEVON,,,,HD. HERTILANND,HARTLAND HUNDRED,STOKE NETANI,STOKE,,0,19,0,0,0,0,14,9,1,1,0,SS234247,223400,124700,,0,0
90019,56300,56300,DEVON,,,,HD. HERTILANND,HARTLAND HUNDRED,WELCOMB',WELCOMBE,,0,26,0,0,0,1,2,0,0,16,0,SS228184,222800,118400,,0,0
90019,56300,56400,DEVON,,,,HD. HERTILANND,HARTLAND HUNDRED,HOLE,HOLE,,0,0,0,0,0,0,0,0,0,10,7,SS220200,222000,120000,,0,0
90019,56300,56400,DEVON,,,,HD. HERTILANND,HARTLAND HUNDRED,HERDISWORTHI',HARDISWORTHY,,0,0,0,0,0,0,0,0,0,0,0,SS230204,223000,120400,,0,0
90019,56600,56600,DEVON,,,,HD. HERTILANND,HARTLAND HUNDRED,HERTIL,HARTLAND,,0,49,0,0,0,2,7,0,3,5,3,SS259243,225900,124300,,0,0
90019,56700,56700,DEVON,,,,HD. HERTILANND,HARTLAND HUNDRED,,TAXERS,,0,2,0,0,0,0,1,8,0,0,0,,0,0,,0,0
91111,91111,91111,DEVON,,,,HD. HERTILANND,HARTLAND HUNDRED,,TOTAL,,148,0,7,3,0,8,5,4,12,7,4,,0,0,,0,0
96666,57000,96666,DEVON,,,,HD. WYNKELEGH',WINKLEIGH HUNDRED,WYNKELEGH,WINKLEIGH,,51,61,2,9,11,3,4,10,4,4,11,SS633081,263300,108100,1237X1251ND,100,0
96666,57200,96666,DEVON,,,,HD. MOLLOND',MOLLOND HUNDRED,MOLLO,MOLLAND,,48,42,1,15,3,2,18,2,4,0,0,SS807284,280700,128400,,0,0
90033,57400,57400,DEVON,,,,HD. TAVYSTOK',TAVISTOCK HUNDRED,TAVYSTOK,TAVISTOCK,,0,54,0,0,0,4,10,7,5,15,4,SX481744,248100,74400,1105C,98,0
90033,57500,57500,DEVON,,,,HD. TAVYSTOK',TAVISTOCK HUNDRED,,TAXERS,,0,2,0,0,0,0,2,0,0,0,0,,0,0,,0,0
91111,91111,91111,DEVON,,,,HD. TAVYSTOK',TAVISTOCK HUNDRED,,TOTAL,,53,0,3,18,11,4,12,7,5,15,4,,0,0,,0,0
90026,57800,57800,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,"WOMBERLEGH', (MAN.)",UMBERLEIGH,man.,0,63,0,0,0,3,10,6,4,4,0,SS593246,259300,124600,,0,0
90026,57900,57900,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,BORRYNGTON',BURRINGTON,,0,30,0,0,0,1,3,4,1,13,0,SS638166,263800,116600,,0,0
90026,58000,58000,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,IDRICHESCOTE,IDDLECOTT,,0,10,0,0,0,0,10,10,0,11,4,SS567125,256700,112500,,0,0
90026,58100,58100,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,RIDELCOMB',RIDDLECOMBE,,0,13,0,0,0,0,11,6,1,0,0,SS610140,261000,114000,,0,0
90026,58200,58200,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,AYSH' REIGNY',ASHREIGNEY,,0,22,0,0,0,0,17,8,1,0,0,SS629136,262900,113600,,0,0
90026,58300,58300,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,EGGENYSFORD,EGGESFORD,,0,6,0,0,0,0,6,10,0,10,0,SS687112,268700,111200,,0,0
90026,58400,58400,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,CHURIBEARE,CHERUBEER,,0,11,0,0,0,0,14,4,0,12,0,SS593123,259300,112300,,0,0
90026,58500,58500,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,DUWEL,DOWLAND,,0,8,0,0,0,0,9,2,0,13,4,SS568103,256800,110300,,0,0
90026,58600,58600,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,RAYSHLEGH',RASHLEIGH BARTON,,0,13,0,0,0,0,15,6,0,18,0,SS672128,267200,112800,,0,0
90026,58700,58700,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,HOKE  (H),HOOK WITH HANSFORD,h,0,3,0,0,0,0,3,8,0,5,0,SS641142,264100,114200,,0,0
90026,58700,58700,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,LITELHANNTESFORD  (H),BARTON,h,0,0,0,0,0,0,0,0,0,0,0,SS660154,266000,115400,,0,0
90026,58900,58900,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,DUWELTON',DOLTON,,0,14,0,0,0,0,15,4,0,18,0,SS570120,257000,112000,,0,0
90026,59000,59000,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,CHALUELEGH',CHAWLEIGH,,0,27,0,0,0,1,18,6,2,0,0,SS712127,271200,112700,1340NDC,88,0
90026,59100,59100,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,WEMMEWORTHI',WEMBWORTHY,,0,16,0,0,0,0,15,2,0,16,0,SS662099,266200,109900,,0,0
90026,59200,59200,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,CRUK BURNEL,CROOKE,,0,10,0,0,0,0,10,2,0,9,0,SS683009,268300,100900,,0,0
90026,59300,59300,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,NORTH TAUTON',NORTH TAWTON,,0,30,0,0,0,1,10,10,1,18,0,SS663017,266300,101700,,0,0
90026,59400,59400,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,NYMET ROLAN,NYMET ROWLAND,,0,22,0,0,0,1,3,3,1,3,8,SS711082,271100,108200,,0,0
90026,59500,59500,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,NYMET TRACY',NYMET TRACEY,,0,22,0,0,0,1,10,6,2,0,0,SS728007,272800,100700,,0,0
90026,59600,59600,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,AFFETON',AFETON BARTON,,0,7,0,0,0,0,10,10,0,12,0,SS756137,275600,113700,,0,0
90026,59700,59700,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,SELE & DOUNE,ZEAL MONACHORUM,,0,17,0,0,0,1,2,8,1,12,0,SS720040,272000,104000,,0,0
90026,59700,59700,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,,DOWN ST. MARY,,0,0,0,0,0,0,0,0,0,0,0,SS743044,274300,104400,,0,0
90026,59900,59900,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,NYMET NICHOLE,NICHOLS NYMETT,,0,11,0,0,0,0,9,2,0,8,0,SS691021,269100,102100,,0,0
90026,60000,60000,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,NYMET BARDEVYLE,BURSTON,,0,14,0,0,0,0,16,8,1,0,0,SS712023,271200,102300,,0,0
90026,60100,60100,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,CLOUENEBURGH' (H),CLANNABOROUGH,h,0,5,0,0,0,0,7,8,0,9,0,SS747025,274700,102500,,0,0
90026,60100,60100,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,WALSTON' (H),WALSON BARTON,h,0,0,0,0,0,0,0,0,0,0,0,SS734008,273400,100800,,0,0
90026,60100,60100,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,THORNE  (H),THORNE,h,0,0,0,0,0,0,0,0,0,0,0,SS737002,273700,100200,,0,0
90026,60400,60400,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,COLRIGGE,COLDRIDGE,,0,18,0,0,0,0,19,6,0,13,4,SS698077,269800,107700,,0,0
90026,60500,60500,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,LAPPEFORD,LAPFORD,,0,14,0,0,0,0,13,4,0,18,0,SS732083,273200,108300,,0,0
90026,60600,60600,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,BONELEGH',BONDLEIGH,,0,25,0,0,0,1,0,10,1,1,0,SS651048,265100,104800,,0,0
90026,60700,60700,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,,TAXERS,,0,2,0,0,0,0,3,0,0,0,0,,0,0,,0,0
91111,91111,91111,DEVON,,,,HD. NORTHTAUTON,NORTH TAWTON HUNDRED,,TOTAL,,158,0,17,5,3,23,9,9,27,4,8,,0,0,,0,0
90009,61100,61100,DEVON,,,,HD. BRAUTON',BRAUNTON HUNDRED,BIRI',BERRYNARBOR,,0,12,0,0,0,1,0,0,1,11,0,SS560467,256000,146700,,0,0
90009,61200,61200,DEVON,,,,HD. BRAUTON',BRAUNTON HUNDRED,ESTHAGYNTON',EAST HAGGINTON,,0,9,0,0,0,0,10,0,0,14,8,SS552471,255200,147100,,0,0
90009,61300,61300,DEVON,,,,HD. BRAUTON',BRAUNTON HUNDRED,CHURCHILL,CHURCHILL,,0,6,0,0,0,0,9,1,0,11,2,SS595408,259500,140800,,0,0
90009,61400,61400,DEVON,,,,HD. BRAUTON',BRAUNTON HUNDRED,MERWODE,MARWOOD,,0,7,0,0,0,0,11,0,0,13,4,SS544375,254400,137500,,0,0
90009,61500,61500,DEVON,,,,HD. BRAUTON',BRAUNTON HUNDRED,BRATTON',BRATTON FLEMING,,0,32,0,0,0,1,18,0,1,14,0,SS643377,264300,137700,,0,0
90009,61600,61600,DEVON,,,,HD. BRAUTON',BRAUNTON HUNDRED,BOKLANNDE DY,NORTH BUCKLAND,,0,8,0,0,0,0,16,0,1,2,0,SS479402,247900,140200,,0,0
90009,61700,61700,DEVON,,,,HD. BRAUTON',BRAUNTON HUNDRED,ILFARDICOMB',ILFRACOMBE,,0,33,0,0,0,1,14,1,2,0,0,SS513473,251300,147300,1249,92,0
90009,61800,61800,DEVON,,,,HD. BRAUTON',BRAUNTON HUNDRED,BRADEFORDE,BRADIFORD,,0,24,0,0,0,1,0,2,1,4,2,SS550343,255000,134300,,0,0
90009,61900,61900,DEVON,,,,HD. BRAUTON',BRAUNTON HUNDRED,COMBE MARTYN,COMBE MARTIN,,0,18,0,0,0,1,6,0,1,11,1,SS586463,258600,146300, 1249,89,0
90009,62000,62000,DEVON,,,,HD. BRAUTON',BRAUNTON HUNDRED,RALEGH',RALEIGH,,0,16,0,0,0,1,0,5,1,5,0,SS569349,256900,134900,,0,0
90009,62100,62100,DEVON,,,,HD. BRAUTON',BRAUNTON HUNDRED,BEARE,?,,0,8,0,0,0,0,9,0,0,12,0,SS523384,252300,138400,,0,0
90009,62200,62200,DEVON,,,,HD. BRAUTON',BRAUNTON HUNDRED,ESTBOKLANND,EAST BUCKLAND,,0,10,0,0,0,0,8,11,0,12,0,SS677313,267700,131300,,0,0
90009,62300,62300,DEVON,,,,HD. BRAUTON',BRAUNTON HUNDRED,WEST BOKLAN,WEST BUCKLAND,,0,10,0,0,0,0,10,0,0,12,0,SS657313,265700,131300,,0,0
90009,62400,62400,DEVON,,,,HD. BRAUTON',BRAUNTON HUNDRED,LYNCOMB',LINCOMBE,,0,14,0,0,0,1,1,0,1,7,8,SS500458,250000,145800,,0,0
90009,62500,62500,DEVON,,,,HD. BRAUTON',BRAUNTON HUNDRED,WEST DOUNE,WEST DOWN,,0,16,0,0,0,0,17,7,1,8,8,SS517420,251700,142000,,0,0
90009,62600,62600,DEVON,,,,HD. BRAUTON',BRAUNTON HUNDRED,BRADEWILL',BRADWELL,,0,25,0,0,0,1,10,0,1,18,0,SS499427,249900,142700,,0,0
