Place_ID_GAZ	MODNAME	County	Country_GAZ	GridX	GridY	Borough	Borough_1st_date	Borough_Source	Mint	VAL_1334	History_GAZ	Market_Town_c1600	Market_Town_Source	See_GAZ	M1	M1_DAYS	M1_No_Of_Days	M1_1st_Recorded	M1_Term_Used	M1_Prescriptive_Held_By	M1_Charter_Year	M1_Charter_Date	M1_Grantor	M1_Type_Grantor	M1_Grantee	M1_Grantee_Type	M1_Source	M1_Confirmation_Year	M1_Confirmation_Date	M1_Confirmation_From	M1_Confirmation_To	M1_Confirmation_Source	M1_Notes	M2	M2_DAYS	M2_No_Of_Days	M2_1st_Recorded	M2_Term_Used	M2_Prescriptive_Held_By	M2_Charter_Year	M2_Charter_Date	M2_Grantor	M2_Type_Grantor	M2_Grantee	M2_Grantee_Type	M2_Source	M2_Confirmation_Year	M2_Confirmation_Date	M2_Confirmation_From	M2_Confirmation_To	M2_Confirmation_Source	M2_Notes	M3	M3_DAYS	M3_No_Of_Days	M3_1st_Recorded	M3_Term_Used	M3_Prescriptive_Held_By	M3_Charter_Year	M3_Charter_Date	M3_Grantor	M3_Type_Grantor	M3_Grantee	M3_Grantee_Type	M3_Source	M3_Confirmation_Year	M3_Confirmation_Date	M3_Confirmation_From	M3_Confirmation_To	M3_Confirmation_Source	M3_Notes	Fair	Fair1	Fair1_Days_Held	Fair1_Feast	Fair1_Feast_Date	Fair1_Duration_Days	Fair1_Term_Used	Fair1_1st_reference	Fair1_Owner_Prescriptive	Fair1_Charter_Year	Fair1_Charter_Date	Fair1_Grantor	Fair1_Grantor_Type	Fair1_Grantee	Fair1_Grantee_Type	Fair1_Source	FAIR1_CONF_Year	FAIR1_CONF_Date	FAIR1_CONF_From	FAIR1_CONF_To	FAIR1_CONF_Source	Fair1_Notes	Fair2	Fair2_Days_Held	Fair2_Feast	Fair2_Feast_Date	Fair2_Duration_Days	Fair2_Term_Used	Fair2_1st_reference	Fair2_Owner_Prescriptive	Fair2_Charter_Year	Fair2_Charter_Date	Fair2_Grantor	Fair2_Grantor_Type	Fair2_Grantee	Fair2_Grantee_Type	Fair2_Source	FAIR2_CONF_Year	FAIR2_CONF_Date	FAIR2_CONF_From	FAIR2_CONF_To	FAIR2_CONF_Source	Fair2_Notes	Fair3	Fair3_Days_Held	Fair3_Feast	Fair3_Feast_Date	Fair3_Duration_Days	Fair3_Term_Used	Fair3_1st_reference	Fair3_Owner_Prescriptive	Fair3_Charter_Year	Fair3_Charter_Date	Fair3_Grantor	Fair3_Grantor_Type	Fair3_Grantee	Fair3_Grantee_Type	Fair3_Source	FAIR3_CONF_Year	FAIR3_CONF_Date	FAIR3_CONF_From	FAIR3_CONF_To	FAIR3_CONF_Source	Fair3_Notes	Harrison	Notes
4	CAXTON	CAMBRIDGESHIRE	England	5304	2582					90		Y	"Everitt, p. 175"	"VCH Cambridgeshire, v, p. 32"	GC	Mon	1				1248	17-Mar	K Hen III		Baldwin de Frivill		"CChR, 1226-57, p. 329"						"To be held at the manor. (CChR, 1226-57, p. 329) Market survived until at least the mid fourteenth century. (VCH Cambridgeshire, v, p. 32)"																																																																																																								
36	CHIPPENHAM	CAMBRIDGESHIRE	England	5663	2698					120					GL	Mon	1		mercatum		1226	17-Apr	K Hen III		P of the hospital of Jerusalem in England		"RLC, ii, p. 106"						"To be held at the manor. (RLC, ii, p. 106) Although this letter close was granted during the minority of K Hen III, it does not appear to have included the standard limiting clause 'until the king came of age'."	GL	Mon	1		mercatum		1234	21-Feb	K Hen III		P and brothers of the hospital of St John of Jerusalem in England		"CR, 1231-4, pp. 380-1"						"To be held at the manor. Sh of Cambridge ordered to read the charter in the full session of the county court, proclaim the market and cause it to be held."																				Y	GL	vf	Michael	29-Sep	2	feria			1234	21-Feb	K Hen III		P and brothers of the hospital of St John of Jerusalem in England		"CR, 1231-4, pp. 380-1"						"To be held at the manor. Sh of Cambridge ordered to read the charter in the full session of the county court, proclaim the fair and cause it to be held. "																																												
21	CLOPTON	CAMBRIDGESHIRE	England	5302	2488					78.75	"A deserted village, enclosed c.1500. (VCH Cambridgeshire, viii, p. 30)"			"VCH Cambridgeshire, viii, p. 30"	GC	Fri	1				1292	04-May	K Edw I		Robert de Ho		"CChR, 1257-1300, p. 421"						"To be held at the manor. (CChR, 1257-1300, p. 421) Market recorded in 1298-9. (QW, p. 102) The market may have been held to the north of the ch. (VCH Cambridgeshire, viii, p. 30)"																																																																																																								
11	COTTENHAM	CAMBRIDGESHIRE	England	5455	2686					232.5				"VCH Cambridgeshire, ix, p. 63"	GC	Mon	1				1265	18-Oct	K Hen III		"John Walerand, king's clerk, parson of the ch of Cottenham"		"CChR, 1257-1300, p. 56"						"To be held at the manor. (CChR, 1257-1300, p. 56) There is no further evidence for a medieval market. (VCH Cambridgeshire, ix, p. 63)"																																							Y	GC	vfm	Peter and Paul	29-Jun	3				1265	18-Oct	K Hen III		"John Walerand, king's clerk, parson of the ch of Cottenham"		"CChR, 1257-1300, p. 56"						"To be held at the manor. (CChR, 1257-1300, p. 56) There is no further evidence for the fair. (VCH Cambridgeshire, ix, p. 63)"																																												
26	ELTISLEY	CAMBRIDGESHIRE	England	5268	2596					102				"VCH Cambridgeshire, v, pp. 46-58 "	GC	Wed	1				1324	27-Nov	K Edw II		Philip de Stowe		"CChR, 1300-26, p. 469"						To be held at the manor. 																																																																																																								
5	ELY	CAMBRIDGESHIRE	England	5538	2802	Y	1295	"Beresford, unpublished list"		357.61	Abbey founded by St Ethelfreda in 673 and refounded in 970; cathedral priory and seat of bishopric from 1109. 	Y	"Everitt, p. 175"	"VCH Cambridgeshire, iv, pp. 47, 50"	GL	Wed	1		mercatum		1224	09-Apr	K Hen III		bp of Ely		"RLC, i, p. 592b"						"To be held until the king came of age. (RLC, i, p. 592b) This grant made during the minority of K Hen III does not appear to have been replaced by a new grant. "	PB			1295									"Beresford, unpublished list"						"Beresford records that Ely was a parliamentary borough in 1295. (Beresford, unpublished list) In a survey dated 1416, the bp of Ely had a vineyard on the south east corner of the market place. (VCH Cambridgeshire, iv, p. 39)"																				Y	GO	3+f+3	Etheldreda	23-Jun	7		gr 1121x29 		9		K Hen I		ch of Ely and Bp Hervey		"Regesta, ii, no. 1620"						"On 10 Oct 1189, K Ric I conf to St Etheldreda, William de Longchamps, Chancellor, bp elect of Ely and the M their ancient rights and customs including the fair. Granted again by K Ric I on 1 Jul 1198 and confirmed by K Hen III on 3 Jul 1233. (CChR, 1226-57, p. 184) Fair continued until the seventeenth century. (VCH Cambridgeshire, iv, p. 50)"	GC	vfm+12	Lambert	17-Sep	15				1312	01-Feb	K Edw II		P and C of Ely		"CChR, 1300-26, p. 185"						"To be held at the manor. (CChR, 1300-26, p. 185) Fair continued until the eighteenth century. (VCH Cambridgeshire, iv, p. 50)"	GC	vf+20	Ascension		22				1318	23-Feb	K Edw II		"John de Hothum, bp of Ely"		"CChR, 1300-26, p. 403"						"Fair continued until the seventeenth century. (VCH Cambridgeshire, iv, p. 50)"	"17 Oct (Harrison, p. 396)"	
38	FORDHAM	CAMBRIDGESHIRE	England	5633	2707					105	"See also the entry for Little Torrington, Devon (q.v.)."																																																													Y	P		Leodegarius	02-Oct		feria	18 Jul 1233								"CR, 1231-4, p. 241"						Mandate to the sh of Cambridgeshire to make it known that the customary fair would no longer be held. 																																												
31	FOWLMERE	CAMBRIDGESHIRE	England	5422	2459					87	"In 1207, R constable of Chester was acting as the guardian of Richard Munfichet (d. c.1267). By c.1274 Fowlmere had passed to the descendants of Munfichet's sister Philippa, who had married Hugh de Plaiz. In 1279, the manor was held by Philippa's grandson, Ralph de Plaiz, a minor in the custody of Robert de Aguillon. Ralph was succeded by his brother Giles. (VCH Cambridgeshire, viii, p. 157)"			"VCH Cambridgeshire, viii, pp. 157-60"	GO	Thurs	1		mercatum		1207		K John		R constable of Chester		"PR, 9 John, p. 109"						"Nova Oblata: R constable of Chester owed two good palfreys for the grant of the market and of the fair. (PR, 9 John, p. 109) In 1279, Robert de Agillun, guardian of Ralph de Plaiz, was holding a market, the day of which was not given. (RH, ii, p. 546) In 1298-9, Giles de Plaiz was holding a market, the day of which was not given, from time out of mind, as his inheritance from the barony of Muntfichet. (QW, p. 100) Market held until fourteenth century; its value gradually declined. (VCH Cambridgeshire, viii, p. 160)"																																							Y	GO	v+2	John the Baptist	24-Jun	3	feria			1207		K John		R constable of Chester		"PR, 9 John, p. 109"						"Nova Oblata: R constable of Chester owed two good palfreys for the grant of the fair and the market, the days of which were not given. (PR, 9 John, p. 109) There is no further evidence for the fair. (VCH Cambridgeshire, viii, p. 160)"																																												
24	FOXTON	CAMBRIDGESHIRE	England	5412	2483					105	"During the thirteenth and fourteenth centuries, there were two separate manors at Foxton where fairs were held. These were named Mortimers manor and the de la Hay manor, being named after their respective holders. (VCH Cambridgeshire, viii, pp. 167-8)"			"VCH Cambridgeshire, viii, p. 173"	GC	Fri	1				1326	05-Apr	K Edw II		John de la Haye of Shepereth		"CChR, 1300-26, p. 485"						"Market probably survived into the early sixteenth century. (VCH Cambridgeshire, viii, p. 173)"																																							Y	GC	vfm	Lawrence	10-Aug	3				1310	20-Nov	K Edw II		Constantine de Mortuo Mari		"CChR, 1300-26, p. 159"						"To be held at the manor. (CChR, 1300-26, p. 159) Fair recorded in 1337. (VCH Cambridgeshire, viii, p. 173)"	GC	vfm	Peter and Paul	29-Jun	3				1326	05-Apr	K Edw II		John de la Haye of Shepereth		"CChR, 1300-26, p. 485"						To be held at the manor. 	GC	vfm	Andrew	30-Nov	3				1326	05-Apr	K Edw II		John de la Haye of Shepereth		"CChR, 1300-26, p. 485"						To be held at the manor. 		"One fair was held at each manor in c.1630. (VCH Cambridgeshire, viii, p. 173)"
34	GAMLINGAY	CAMBRIDGESHIRE	England	5241	2523					145.5				"VCH Cambridgeshire, v, pp. 78-9"	P			1239	mercatum	John de Plesseto							"CRR, xvi, no. 837"						"Market was alleged to be detrimental to the market at Potton, Bedfordshire (q.v.). (CRR, xvi, no. 837) By 1279, John de Avenels was holding a Tues market. (RH, ii, p. 529) Tues market continued until 1600, when it was transferred to Potton, Bedfordshire. (VCH Cambridgeshire, v, pp. 78-9) "																																																																																																								
6	GREAT ABINGTON	CAMBRIDGESHIRE	England	5531	2489					73.5				"VCH Cambridgeshire, vi, p. 13"	GC	Fri	1				1257	15-Sep	K Hen III		"Hugh de Vere, earl of Oxford"		"CChR, 1226-57, p. 475"						"To be held at the manor. (CChR, 1226-57, p. 475) There is no further evidence for the market. (VCH Cambridgeshire, vi, p. 13)"																																							Y	GC	vfm	Lawrence	10-Aug	3				1257	15-Sep	K Hen III		"Hugh de Vere, earl of Oxford"		"CChR, 1226-57, p. 475"						"To be held at the manor. (CChR, 1226-57, p. 475) There is no further evidence for the fair. (VCH Cambridgeshire, vi, p. 13)"																																												
19	GREAT WILBRAHAM	CAMBRIDGESHIRE	England	5548	2578					23.33					GC	Thurs	1				1281	09-Jun	K Edw I		John de Luvetot		"CChR, 1257-1300, p. 252"						To be held at the manor. 																																							Y	GC	vfm+6	Nativity of Mary	08-Sep	9				1281	09-Jun	K Edw I		John de Luvetot		"CChR, 1257-1300, p. 252"						To be held at the manor. 																																												
35	HILDERSHAM	CAMBRIDGESHIRE	England	5545	2489					27				"VCH Cambridgeshire, vi, p. 66"	GC	Fri	1				1254	30-Oct	K Hen III		William de Bolevill and Ela his wife		"CPR, 1247-58, p. 379"						"To be held at the manor. (CPR, 1247-58, p. 379) No further evidence for the market has been found. (VCH Cambridgeshire, vi, p. 66)"																																							Y	GC	v+2	Margaret	20-Jul	3				1254	30-Oct	K Hen III		William de Bolevill and Ela his wife		"CPR, 1247-58, p. 379"						"To be held at the manor. (CPR, 1247-58, p. 379) No further evidence for the fair has been found. (VCH Cambridgeshire, vi, p. 66)"																																												
7	ICKLETON	CAMBRIDGESHIRE	England	5494	2439					85.5				"VCH Cambridgeshire, vi, p. 241"	GO		1	gr 1135x54			9		K Steph		Ps of Ickleton		"RH, ii, p. 570"						"In 1279, Ps of Ickleton claimed a market, the day of which was not given, by charter of K Steph. (RH, ii, p. 570) On 18 Aug 1222, K Hen III granted the Ps of Ickleton a Thurs market, to be held until the king came of age. (RLC, i, p. 508) On 30 Mar 1227, Ps and N of St Mary Magdalene, Ickleton were granted a Thurs market. (CChR, 1226-57, p. 30) Market, the day of which was not given, held by the Ps of Ickleton recorded in 1298-9. (QW, p. 102) No further evidence of the market has been found. (VCH Cambridgeshire, vi, p. 214)"																																							Y	GO						gr 1135x54		9		K Steph		Ps of Ickleton		"VCH Cambridgeshire, vi, p. 241"						"Fair held in Jul in 1287. (VCH Cambridgeshire, vi, p. 241) The Ps of Ickelton claimed a fair, the feast of which was not given, from time out of mind in 1298-9. (QW, p. 102) Profits of the fair were leased in 1536 and 1557. Fair held for five days around the f of Mary Magdalen (22 Jul) the patron saint of the priory, in the late sixteenth century. Fair on the f Mary Magdalene continued into the nineteenth century. (VCH Cambridgeshire, vi, p. 241) "																																												
22	IMPINGTON	CAMBRIDGESHIRE	England	5448	2632					52.5				"VCH Cambridgeshire, ix, p. 135"	GC	Thurs	1				1301	03-Feb	K Edw I		Peter de Chauvent		"CChR, 1300-26, p. 1"						"To be held at the manor. (CChR, 1300-26, p. 1) There is no further evidence for the market. (VCH Cambridgeshire, ix, p. 135)"																																							Y	GC	f+7	Sat in Easter week		8				1301	03-Feb	K Edw I		Peter de Chauvent		"CChR, 1300-26, p. 1"						"To be held at the manor. (CChR, 1300-26, p. 1) There is no further evidence for the fair. (VCH Cambridgeshire, ix, p. 135)"																																												
23	KINGSTON	CAMBRIDGESHIRE	England	5346	2554					97.5				"VCH Cambridgeshire, v, p. 117"	GC	Thurs	1				1306	14-Oct	K Edw I		Constantine de Mortuo Mari		"CChR, 1300-26, p. 72"						"To be held at the manor. (CChR, 1300-26, p. 72) There is no further evidence for the market. (VCH Cambridgeshire, v, p. 117)"																																							Y	GC	vfm	Margaret	20-Jul	3				1306	14-Oct	K Edw I		Constantine de Mortuo Mari		"CChR, 1300-26, p. 72"						"To be held at the manor. (CChR, 1300-26, p. 72) There is no further evidence for the fair. (VCH Cambridgeshire, v, p. 117)"	GC	vfm	Luke	18-Oct	3				1306	14-Oct	K Edw I		Constantine de Mortuo Mari		"CChR, 1300-26, p. 72"						"To be held at the manor. (CChR, 1300-26, p. 72) There is no further evidence for the fair. (VCH Cambridgeshire, v, p. 117)"																							
8	LINTON	CAMBRIDGESHIRE	England	5562	2497	Y	1279	"BF, p. 72"			"In the 1334 Lay Subsidy Linton, Little Linton and Barham, Cambridgeshire (q.v.) were assessed together at £127.5. (Glasscock, p. 27)"	Y	"Everitt, p. 175"	"VCH Cambridgeshire, vi, p. 96"	GC	Tues	1				1246	27-May	K Hen III		William de Say		"CChR, 1226-57, p. 294"						"To be held at the manor. Mandate in pursuance to the sh of Cambridgeshire. (CChR, 1226-57, p. 294) Market survived until the seventeenth century. (VCH Cambridgeshire, vi, p. 96)"																																							Y	GC	vfm	Lawrence	10-Aug	3				1246	27-May	K Hen III		William de Say		"CChR, 1226-57, p. 294"						To be held at the manor. Mandate in pursuance to the sh of Cambridgeshire. 																																											"4 Aug (Harrison, p. 395)"	
