Place_ID_GAZ	MODNAME	County	Country_GAZ	GridX	GridY	Borough	Borough_1st_date	Borough_Source	Mint	VAL_1334	History_GAZ	Market_Town_c1600	Market_Town_Source	See_GAZ	M1	M1_DAYS	M1_No_Of_Days	M1_1st_Recorded	M1_Term_Used	M1_Prescriptive_Held_By	M1_Charter_Year	M1_Charter_Date	M1_Grantor	M1_Type_Grantor	M1_Grantee	M1_Grantee_Type	M1_Source	M1_Confirmation_Year	M1_Confirmation_Date	M1_Confirmation_From	M1_Confirmation_To	M1_Confirmation_Source	M1_Notes	M2	M2_DAYS	M2_No_Of_Days	M2_1st_Recorded	M2_Term_Used	M2_Prescriptive_Held_By	M2_Charter_Year	M2_Charter_Date	M2_Grantor	M2_Type_Grantor	M2_Grantee	M2_Grantee_Type	M2_Source	M2_Confirmation_Year	M2_Confirmation_Date	M2_Confirmation_From	M2_Confirmation_To	M2_Confirmation_Source	M2_Notes	M3	M3_DAYS	M3_No_Of_Days	M3_1st_Recorded	M3_Term_Used	M3_Prescriptive_Held_By	M3_Charter_Year	M3_Charter_Date	M3_Grantor	M3_Type_Grantor	M3_Grantee	M3_Grantee_Type	M3_Source	M3_Confirmation_Year	M3_Confirmation_Date	M3_Confirmation_From	M3_Confirmation_To	M3_Confirmation_Source	M3_Notes	Fair	Fair1	Fair1_Days_Held	Fair1_Feast	Fair1_Feast_Date	Fair1_Duration_Days	Fair1_Term_Used	Fair1_1st_reference	Fair1_Owner_Prescriptive	Fair1_Charter_Year	Fair1_Charter_Date	Fair1_Grantor	Fair1_Grantor_Type	Fair1_Grantee	Fair1_Grantee_Type	Fair1_Source	FAIR1_CONF_Year	FAIR1_CONF_Date	FAIR1_CONF_From	FAIR1_CONF_To	FAIR1_CONF_Source	Fair1_Notes	Fair2	Fair2_Days_Held	Fair2_Feast	Fair2_Feast_Date	Fair2_Duration_Days	Fair2_Term_Used	Fair2_1st_reference	Fair2_Owner_Prescriptive	Fair2_Charter_Year	Fair2_Charter_Date	Fair2_Grantor	Fair2_Grantor_Type	Fair2_Grantee	Fair2_Grantee_Type	Fair2_Source	FAIR2_CONF_Year	FAIR2_CONF_Date	FAIR2_CONF_From	FAIR2_CONF_To	FAIR2_CONF_Source	Fair2_Notes	Fair3	Fair3_Days_Held	Fair3_Feast	Fair3_Feast_Date	Fair3_Duration_Days	Fair3_Term_Used	Fair3_1st_reference	Fair3_Owner_Prescriptive	Fair3_Charter_Year	Fair3_Charter_Date	Fair3_Grantor	Fair3_Grantor_Type	Fair3_Grantee	Fair3_Grantee_Type	Fair3_Source	FAIR3_CONF_Year	FAIR3_CONF_Date	FAIR3_CONF_From	FAIR3_CONF_To	FAIR3_CONF_Source	Fair3_Notes	Harrison	Notes
80	BEAUMARIS		Wales	2605	3761						"Small Welsh settlement of Cerrig-y-gwyddyl here was destroyed when Beaumaris was constructed. Nearby Llanfaes, Wales (q.v.) was also destroyed and the inhabitants moved to Newborough, Wales (q.v.). Beaumaris was the last town planned by K Edw I. Work on the new castle began in 1295, but it was never completed. Town burnt by Owain Glyndwr in 1403 and retaken in 1405. (Soulsby, pp. 78-80)"	Y	"Everitt, p. 472"		GL	Sat	1				1296	23-Nov	K Edw I				"CCR, 1296-1302, p. 1"						"Market formerly held at Llanfaes, Wales (q.v.) on Sat was to be moved here. Mandate to the justice of North Wales to cause the market to be proclaimed and held."																																							Y	GL	vfm+5	Assumption	15-Aug	8				1296	23-Nov	K Edw I				"CCR, 1296-1302, p. 1"						To be held at the town. Mandate to the justice of North Wales to cause the fair to be proclaimed and held.	GL	vfm+5	Nativity of Mary	08-Sep	8				1296	23-Nov	K Edw I				"CCR, 1296-1302, p. 1"						To be held at the town. Mandate to the justice of North Wales to cause the fair to be proclaimed and held.																							
135	BOUGHROOD	RADNOR	Wales	3128	2393										GC	Tues	1				1335	05-Oct	K Edw III		Edward de Penbrigg		"CChR, 1327-41, p. 345"						To be held at the manor.																																							Y	GC		Michaelmas	29-Sep	1				1335	05-Oct	K Edw III		Edward de Penbrigg		"CChR, 1327-41, p. 345"						To be held at the manor. The duration of the fair was not given.																																												
66	BRECON / ABERHONDDU		Wales	3044	2289	Y	c.1100	"Beresford, p. 536 "			"Area occupied in Roman times. May have been the base of Brocan, a semi-legendary Welsh leader. Site of Norman castle from 1093. Town grew up by the castle on the west bank of the river Honddu. In the late twelfth or early thirteenth century, a new town developed on the east side of the river. Burnt by Llywelyn ab Iorwerth in 1231 and attacked by Owain Glyndwr in 1404. Market place was triangular and situated next to the ch of St Mary, in the centre of the medieval town."	Y	"Everitt, p. 472"	"Griffiths, pp. 47-70"	PB			1336									"Beresford, p. 536"						"The market tolls were worth £5 19s. 3d. in 1336. (Beresford, p. 536) Griffiths states that there were two market days, Wed and Sat. (Griffiths, p. 58)"																																							Y	P	8+f+8	Nativity of John the Baptist	24-Jun	17	nundinae	ante 12 Apr 1308	burgesses of Brecon							"W Rees, 'The charters of the boroughs of Brecon and Llandovery' in Bulletin of the Board of Celtic Studies, ii, (1923-5), pp. 244-9"						"The fair was stated to last eight days before and eight days after the feast. However, it is assumed that the fair was also held on the feast day itself. The fair was mentioned in a charter of Edward, duke of Buckingham, earl of Hereford, Stafford, Northampton and lord of Brecon on 18 Jul 1517."	P	8+f+8	Decollation of John the Baptist	29-Aug	17	nundinae	ante 12 Apr 1308	burgesses of Brecon							"W Rees, 'The charters of the boroughs of Brecon and Llandovery' in Bulletin of the Board of Celtic Studies, ii, (1923-5), pp. 244-9"						"The fair was stated to last eight days before and eight days after the feast. It is assumed that the fair was also held on the feast day itself. The fair was mentioned in a charter of Edward, duke of Buckingham, earl of Hereford, Stafford, Northampton and lord of Brecon on 18 Jul 1517."	GC	8+f+8	Leonard	06-Nov	17	nundinae			1308	12-Apr	"Humphrey de Bohun, earl of Hereford and Essex, Constable of England and lord of Brecon"		burgesses of Brecon		"W Rees, 'The charters of the boroughs of Brecon and Llandovery' in Bulletin of the Board of Celtic Studies, ii, (1923-5), p. 244"						"It is assumed that the fair was also held on the feast day itself. The fair was to be held just as the burgesses already held the fairs on the Nativity and Decollation of John the Baptist. The fair was mentioned in a charter of Edward, duke of Buckingham, earl of Hereford, Stafford, Northampton and lord of Brecon on 18 Jul 1517."		
81	BRIDGEND / PEN-Y-BONT AR OGWR		Wales	2905	1801						"There were originally two settlements, Newcastle and Nolton or Oldcastle, separated by the river Ogmore. Newcastle appears to have developed when the Normans arrived, by c.1106. A town grew up around the castle and small ch. The smaller settlement of Nolton or Oldcastle dates from at least the late twelfth century. In the early fifteenth century, a bridge was constructed across the river from Newcastle. The name 'Bridgend' dates from after the medieval period. (Soulsby, pp. 84-6) "	Y	"Everitt, p. 472 "		P												"Soulsby, p. 85"						"Soulsby states that Newcastle became an important market centre in the medieval period, but provides no further information."																																																																																																								
82	BUILTH WELLS / LLANFAIR-YM-MUALLT		Wales	3045	2510						"Area conquered by the Normans in the mid-1090s. Castle first mentioned in 1168. The first reference to a town dates from 1217, when it was taken by the Welsh. The castle was destroyed in 1260 and rebuilt in 1276. Builth was granted its first charter in 1277. (Soulsby, p. 86)"	Y	"Everitt, p. 472 "																																																																																																																												
83	CAERLEON / CAERLLION		Wales	3341	1905	Y	1324	"CChR, 1300-26, p. 461"			"Major Roman settlement (Isca) with fort. Traditionally the site of a collegiate ch founded by St Dubricius in the sixth century. The Normans had arrived by 1086 and a manor is noted in Domesday Book. A motte was built by the Roman fort in the late eleventh century. This castle was held by the Welsh in the twelfth and early thirteenth century. The town is first mentioned in 1171. This was probably burnt by the Welsh in 1231. It was attacked by Owain Glyndwr in 1402. The town was small. (Soulsby, pp. 86-88)"	Y	"Everitt, p. 471"		PB			27 Jan 1296		"Gilbert de Clare, earl of Gloucester and Hertford, lately deceased"							"CIPM, iii, no. 371 "																																													Y	P						27 Jan 1296	"Gilbert de Clare, earl of Gloucester and Hertford, lately deceased"							"CIPM, iii, no. 371 "																																																		"On 27 Jan 1296, it was stated that the market and fair paid 5s. annual toll. (CIPM, iii, no. 371)"
27	CAERNARFON		Wales	2479	3628	Y	1284	"CChR, 1257-1300, p. 278 "			"Site of a Roman fort called Segontium, maintained until the late fourth century. It may have been used as a civil settlement thereafter, as the ch of St Peblig was constructed nearby. Hugh de Avranches, earl of Chester built a motte in c.1090. He may also have granted borough status to Caernarfon. However, the main settlement appears to have developed after the castle was taken by the Welsh. This became a royal residence and the administrative centre of Gwynedd. Following the conquest of Wales, K Edw I ordered work to begin on a new castle and town in 1283. It became the adminstrative and judicial centre of the Principality of North Wales. Despite an attack in 1293, the town quickly developed. There was a small market place within the walls and a larger one outside. A small suburb beyond the east gate had grown up by the early fifteenth century, which was destroyed during the Glyndwr revolt. Caernarfon remained more important as a political, than commercial, centre. (M.D. Lobel, 'Historic Towns: maps and plans of towns and cities in the British Isles: with historical commentaries from earliest times to 1800', (London, 1969), pp. 1-6; Soulsby, pp. 88-91; Griffiths, pp. 73-101) "	Y	"Everitt, p. 472"		PB																		No further information for the market.																																							Y	P						post 1352								"M.D. Lobel, 'Historic Towns: maps and plans of towns and cities in the British Isles: with historical commentaries from earliest times to 1800', (London, 1969), p. 5"						"Lobel states that there were four annual fairs after 1352, but provides no further details."																																												
84	CAERPHILLY / CAERFFILI		Wales	3156	1870	Y	ante 1281	"Soulsby, p. 92"			"In 1268, the first castle was begun by the earl of Gloucester. This was destroyed by the Welsh in 1270 and reconstructed the following year, when a town was laid out. Welsh attacks in the late thirteenth century and in 1316 prevented the growth of the town. (Soulsby, pp. 92-3) In 1428-9, the income from the markets and fairs at Caerphilly was farmed for £4 each year. By the early sixteenth century, the settlement had greatly declined and it lost its borough status. (R.A. Griffiths, 'The medieval boroughs of Glamorgan and medieval Swansea', in T.B. Pugh ed., 'Glamorgan County History', iii, (Cardiff, 1971), p. 355)"				PB			ante 1314									"R.A. Griffiths, 'The medieval boroughs of Glamorgan and medieval Swansea', in T.B. Pugh ed., 'Glamorgan County History', iii, (Cardiff, 1971), p. 341"						"Before his death in 1314, Earl Gilbert de Clare granted the townsfolk of Caerphilly freedom to buy and sell in the market. (R.A. Griffiths, 'The medieval boroughs of Glamorgan and medieval Swansea', in T.B. Pugh ed., 'Glamorgan County History', iii, (Cardiff, 1971), p. 341) Soulsby states that the market continued until the mid twentieth century. (Soulsby, p. 92)"																																							Y	P						1428-9								"R.A. Griffiths, 'The medieval boroughs of Glamorgan and medieval Swansea', in T.B. Pugh ed., 'Glamorgan County History', iii, (Cardiff, 1971), p. 355"																																																		
85	CAERSWS		Wales	3032	2910	Y	possibly twelfth or thirteenth century	"Soulsby, p. 94"			"Site of a Roman fort. The regular street pattern suggests that it was planned, perhaps in the late twelfth or early thirteenth century. It was apparently a borough and was still referred to as such in the sixteenth century, although its urban character had ceased. The weekly market had been abandoned by Leland's time (1532-6). (Soulsby, pp. 93-4) "				PB																		No further information for the medieval market.																																																																																																								
28	CAERWYS		Wales	3127	3728	Y	late thirteenth century	"Soulsby, p. 94"			"Part of the chain of boroughs created in the late thirteenth century. It received its first charter in 1290. This was a mainly Welsh town. Without a castle, or town defences, this appears to have been a commercial centre. An important town in the fourteenth century. An attack by Glyndwr and the growth of Rhuddlan, Wales (q.v.) contributed to the decline of Caerwys in the later medieval period. (Soulsby, pp. 94-5 ) "	Y	"Everitt, p. 472"	"Soulsby, pp. 94-5 "	PB			c.1300									"Beresford, p. 549"						"Market recorded in the fourteenth century; it continued until the nineteenth century. (Soulsby, p. 95)"																																							Y	P						c.1300								"Beresford, p. 549"						"Soulsby indicates that there was more than one fair in the fourteenth century. The fairs continued until the nineteenth century. (Soulsby, p. 95)"																																												
67	CARDIFF / CAERDYDD		Wales	3181	1766	Y	1120x37	Soulsby pp. 95-9 			"In the 1080s, the Normans reoccupied a Roman fort and constructed a motte here. The town and castle were burnt during a Welsh attack in 1185. Cardiff developed quickly in the thirteenth century, becoming the largest town in Wales. Much of the town was burnt by Owain Glyndwr in 1404. In Mar 1349, the tolls from the market and fair were estimated at 6s. 8d; by 1491 the fair tolls had declined severely. (Soulsby pp. 95-9; R.A. Griffiths, 'The medieval boroughs of Glamorgan and medieval Swansea', in T.B. Pugh ed., 'Glamorgan County History', iii, (Cardiff, 1971), p. 348)"	Y	"Everitt, p. 472"	"Griffiths, pp. 103-28"	PB			twelfth century									"R.A. Griffiths, 'The medieval boroughs of Glamorgan and medieval Swansea', in T.B. Pugh ed., 'Glamorgan County History', iii, (Cardiff, 1971), p. 336"						"On 19 Apr 1340, trading outside the markets of Cardiff was outlawed in the charter of liberties granted by Hugh, lord Despenser. (R.A. Griffiths, 'The medieval boroughs of Glamorgan and medieval Swansea', in T.B. Pugh ed., 'Glamorgan County History', iii, (Cardiff, 1971), p. 346)"																																							Y	P					feria	1121-2x1147	"Robert fitz Regis, earl of Gloucester"							"R.B. Patterson, 'Earldom of Gloucester Charters', (Oxford, 1973), no. 283"						"In 1121-2x1147, Robert fitz Regis, earl of Gloucester granted to Tewkesbury abbey the tithe of the rents and tolls of his fair at Cardiff. (R.B. Patterson ed., 'Earldom of Gloucester Charters', (Oxford, 1973), no. 283) In 1147-83, this grant was confirmed by a charter of Earl William of Gloucester. (R.B. Patterson, 'Earldom of Gloucester Charters', (Oxford, 1973), no. 268) A fair (nundine) was recorded in 1188. (PR, 34 Hen II, p. 11) In 1189-99, John, count of Gloucester confirmed the charter of Earl William of Gloucester. (R.B. Patterson, 'Earldom of Gloucester Charters', (Oxford, 1973), no. 272) A fair held by Gilbert de Clare, earl of Gloucester and Hertford, is recorded on 3 Feb 1296. (CIPM, iii, no. 371) These fairs may have been held on either of the feasts below. "	P			23-Jun	14		19 Apr 1340								"R.A. Griffiths, 'The medieval boroughs of Glamorgan and medieval Swansea', in T.B. Pugh ed., 'Glamorgan County History', iii, (Cardiff, 1971), p. 346"						"This was one of two fairs recorded in a charter of liberties granted to Cardiff by Hugh, lord Despenser on 19 Apr 1340. The normal trading of the borough was suspended whilst the fairs were held."	P			07-Sep	3		19 Apr 1340								"R.A. Griffiths, 'The medieval boroughs of Glamorgan and medieval Swansea', in T.B. Pugh ed., 'Glamorgan County History', iii, (Cardiff, 1971), p. 343"						"This was one of two fairs recorded in a charter of liberties granted to Cardiff by Hugh, lord Despenser on 19 Apr 1340. The normal trading of the borough was suspended whilst the fairs were held."		
31	CARDIGAN / ABERTEIFI		Wales	2179	2461	Y	9 Dec 1284 	"CChR, 1257-1300, p. 280"			"A Norman motte was constructed in 1093 a mile west of the present town, at Hen Castell. The first castle at Cardigan was built in the reign of K Hen I. The settlement probably developed around the castle. Taken by the Welsh in 1165, the castle was not secure in English hands until the 1240s. Cardigan grew in the thirteenth and early fourteenth centuries, but thereafter contracted. (Soulsby, pp. 99-101)"	Y	"Everitt, p. 472"		PB			twelfth century									"Soulsby, p. 99"							GL	Sat	1		mercatum		1227	04-Feb	K Hen III		men of Cardigan		"RLC, ii, p. 168b"						"This letter close is to the men of Cardigan, but no mention is made of their heirs or successors. It is therefore unclear if this was a grant in hereditary right. (RLC, ii, p. 168b) It is possible that this was a recognition of an existing market. A market was recorded in 1303-5. (M. Rhys, 'Ministers' Accounts for West Wales, 1277 to 1306', Honourable Society of Cymmrodorion, (London, 1936), i, pp. 298, 366)"																				Y	GL	vf	Holy Trinity		2	feria			1227	04-Feb	K Hen III		men of Cardigan		"RLC, ii, p. 168b"						"This letter close is to the men of Cardigan, but no mention is made of their heirs or successors. It is therefore unclear if this was a grant in hereditary right. (RLC, ii, p. 168b) A fair on f Holy Trinity was recorded in 1298-1301 and 1303-5. (M. Rhys, 'Ministers' Accounts for West Wales, 1277 to 1306', Honourable Society of Cymmrodorion, (London, 1936), i, pp. 82, 99, 202, 298, 366)"																																												
