Place_ID_GAZ	MODNAME	County	Country_GAZ	GridX	GridY	Borough	Borough_1st_date	Borough_Source	Mint	VAL_1334	History_GAZ	Market_Town_c1600	Market_Town_Source	See_GAZ	M1	M1_DAYS	M1_No_Of_Days	M1_1st_Recorded	M1_Term_Used	M1_Prescriptive_Held_By	M1_Charter_Year	M1_Charter_Date	M1_Grantor	M1_Type_Grantor	M1_Grantee	M1_Grantee_Type	M1_Source	M1_Confirmation_Year	M1_Confirmation_Date	M1_Confirmation_From	M1_Confirmation_To	M1_Confirmation_Source	M1_Notes	M2	M2_DAYS	M2_No_Of_Days	M2_1st_Recorded	M2_Term_Used	M2_Prescriptive_Held_By	M2_Charter_Year	M2_Charter_Date	M2_Grantor	M2_Type_Grantor	M2_Grantee	M2_Grantee_Type	M2_Source	M2_Confirmation_Year	M2_Confirmation_Date	M2_Confirmation_From	M2_Confirmation_To	M2_Confirmation_Source	M2_Notes	M3	M3_DAYS	M3_No_Of_Days	M3_1st_Recorded	M3_Term_Used	M3_Prescriptive_Held_By	M3_Charter_Year	M3_Charter_Date	M3_Grantor	M3_Type_Grantor	M3_Grantee	M3_Grantee_Type	M3_Source	M3_Confirmation_Year	M3_Confirmation_Date	M3_Confirmation_From	M3_Confirmation_To	M3_Confirmation_Source	M3_Notes	Fair	Fair1	Fair1_Days_Held	Fair1_Feast	Fair1_Feast_Date	Fair1_Duration_Days	Fair1_Term_Used	Fair1_1st_reference	Fair1_Owner_Prescriptive	Fair1_Charter_Year	Fair1_Charter_Date	Fair1_Grantor	Fair1_Grantor_Type	Fair1_Grantee	Fair1_Grantee_Type	Fair1_Source	FAIR1_CONF_Year	FAIR1_CONF_Date	FAIR1_CONF_From	FAIR1_CONF_To	FAIR1_CONF_Source	Fair1_Notes	Fair2	Fair2_Days_Held	Fair2_Feast	Fair2_Feast_Date	Fair2_Duration_Days	Fair2_Term_Used	Fair2_1st_reference	Fair2_Owner_Prescriptive	Fair2_Charter_Year	Fair2_Charter_Date	Fair2_Grantor	Fair2_Grantor_Type	Fair2_Grantee	Fair2_Grantee_Type	Fair2_Source	FAIR2_CONF_Year	FAIR2_CONF_Date	FAIR2_CONF_From	FAIR2_CONF_To	FAIR2_CONF_Source	Fair2_Notes	Fair3	Fair3_Days_Held	Fair3_Feast	Fair3_Feast_Date	Fair3_Duration_Days	Fair3_Term_Used	Fair3_1st_reference	Fair3_Owner_Prescriptive	Fair3_Charter_Year	Fair3_Charter_Date	Fair3_Grantor	Fair3_Grantor_Type	Fair3_Grantee	Fair3_Grantee_Type	Fair3_Source	FAIR3_CONF_Year	FAIR3_CONF_Date	FAIR3_CONF_From	FAIR3_CONF_To	FAIR3_CONF_Source	Fair3_Notes	Harrison	Notes
46	BISHOPS LYDEARD	SOMERSET	England	3168	1298					23		Y	"Everitt, p. 471"		GC	Mon	1				1291	07-Jun	K Edw I		"Robert, bp of Bath and Wells"		"CChR, 1257-1300, p. 389"						To be held at the manor.																																							Y	GC	vfm+3	Annunciation	25-Mar	6				1291	07-Jun	K Edw I		"Robert, bp of Bath and Wells"		"CChR, 1257-1300, p. 389"						To be held at the manor.	GC	v+5	Nativity of Mary	08-Sep	6				1291	07-Jun	K Edw I		"Robert, bp of Bath and Wells"		"'Calendar of the Manuscripts of the Dean and Chapter of Wells', Historical Manuscripts Commission, xii, (London, 1907) i, p. 152"						The original charter in Taunton Castle Museum states that a second fair on Nativity of Mary was granted as part of the 1291 charter. This does not appear to have been included in the charter as enrolled by the clerk at the royal chancery.																							
114	BREAN	SOMERSET	England	3296	1561					18					GC	Tues	1		mercatum		1254	11-Jan	K Hen III		John Tregoz		"Roles Gascons, 1242-54, no. 2267; CPR, 1247-58, p. 261"						To be held at the manor.																																							Y	GC	vf	Bridget	01-Feb	2	feria			1254	11-Jan	K Hen III		John Tregoz		"Roles Gascons, 1242-54, no. 2267; CPR, 1247-58, p. 261"						To be held at the manor.																																												
84	BRIDGWATER	SOMERSET	England	3298	1370	Y	1200	"BF, p. 155"		260		Y	"Everitt, p. 471"	"VCH Somerset, vi, p. 216"	GC		1		mercatum		1200	26-Jun	K John		William Briwerr		"RCh, p. 73a"						"Day of the market not given. (RCh, p. 73a) On 22 Aug 1221, K Hen III granted William Briwer that he could change his Thurs market to a Mon market. (RLC, i, p. 469) In 1280, Roger de Mortuomari and Milisent, who was the wife of Eudo de la Zuche, were summoned to show by what warrant they claimed a market in Bridgwater. (QW, p. 693) Market held by William de Mortuo Mari recorded on 30 Jun 1297. (CIPM, iii, no. 408) William de Mortimer's wife was the heiress of William Brewer. (VCH Somerset, vi, p. 208)"	GC	Sat	1				1468	18-Jun	K Edw IV		"mayor, bailiffs and burgesses of Bridgwater"		"CChR, 1427-1516, p. 229"						"To be held in the town. (CChR, 1427-1516, p. 229) Day of market appears to have changed to Thurs by late sixteenth century. (VCH Somerset, vi, p. 216)"																				Y	GC	f+7	Nativity of John the Baptist	24-Jun	8	feria			1200	26-Jun	K John		William Briwerr		"RCh, p. 73a"						"Fair held by William de Mortuo Mari recorded on 30 Jun 1297. (CIPM, iii, no. 408) No merchants came to the fair c.1359, after which it appears to have fallen into disuse. It was granted again in 1587 and continued into the nineteenth century. (VCH Somerset, vi, p. 217) "	P		Matthew	21-Sep	8		1249	lords of Bridgwater							"VCH Somerset, vi, p. 217"						"Fair appears to have been held in the early fifteenth century. Although not mentioned in the charter of 1468, it was confirmed in 1587 and continued into the eighteenth century. (VCH Somerset, vi, p. 217)"	P		Ascension				1358	lords of Bridgwater							"VCH Somerset, vi, p. 217"						"Recorded in 1405. (VCH Somerset, vi, p. 217)"		"Fair 4: P Whitsun (Easter dep) recorded in 1358, held by lords of Bridgwater. Recorded in 1403, but not in 1405. (VCH Somerset, vi, p. 217)\r\nFair 5: GC Mon after Lent+4 (Easter dep) gr 18 Jun 1468 by K Edw IV to mayor, bailiffs and burgesses of Bridgwater, to be held at the town. (CChR, 1427-1516, p. 229) Confirmed in 1587, the fair continued into the eighteenth century. (VCH Somerset, vi, p. 217)\r\nIn 1280, Roger de Mortuomari and Milisent, who was the wife of Eudo de la Zuche, were summoned to show by what warrant they claimed a fair in Bridgwater. (QW, p. 693) This could relate to the fair on Nativity of John the Baptist, or to the fair at Matthew."
53	BROADWAY	SOMERSET	England	3320	1154					34.88					GC	Thurs	1				1304	28-Jul	K Edw I		Henry de Urtiaco		"CChR, 1300-26, p. 44"						To be held at the manor. 																																							Y	GC	f+8	Aldhelm	25-May	9				1304	28-Jul	K Edw I		Henry de Urtiaco		"CChR, 1300-26, p. 44"						To be held at the manor.																																												
78	BROMPTON REGIS	SOMERSET	England	2951	1314					39					GC	Thurs	1				1348	20-Nov	K Edw III		"Thomas Besilles, kn"		"CChR, 1341-1417, p. 108"						To be held at the manor.																																							Y	GC	vf	Assumption	15-Aug	2				1348	20-Nov	K Edw III		"Thomas Besilles, kn"		"CChR, 1341-1417, p. 108"						To be held at the manor.	GC	vf	Ascension		2				1348	20-Nov	K Edw III		"Thomas Besilles, kn"		"CChR, 1341-1417, p. 108"						To be held at the manor.																							
117	BROOMFIELD	SOMERSET	England	3224	1320					22.5				"VCH Somerset, vi, p. 14"																																																										Y	GC	vfm	All Saints	01-Nov	3				1259	24-Dec	K Hen III		John de la Lynde		"CPR, 1258-66, pp. 110-11"						"To be held at the manor. (CPR, 1258-66, pp. 110-11) Fair recorded in 1606. It continued in the eighteenth century. After 1752-3, it was held on 13 Nov; it was last recorded in 1883. (VCH Somerset, vi, p. 14)"																																												
89	BRUTON	SOMERSET	England	3685	1348	Y	1086	"BF, p. 155"	c.979-1066	95	"Borough in Domesday Book. (Darby, p. 366)"	Y	"Everitt, p. 471"		PB PM																		No further information for the market.																																																																																																								
108	BUCKLAND DENHAM	SOMERSET	England	3755	1512					45.5					GC	Tues	1				1239	28-Dec	K Hen III		Geoffrey de Dynant		"CChR, 1226-57, p. 248"						"To be held at the manor. (CChR, 1226-57, p. 248) On 9 May 1393, K Ric II confirmed the market to John Dynham, kinsman and heir of Geoffrey, now tenant of the manor. (CPR, 1391-6, p. 262)"																																							Y	GC	vfm	Michaelmas	29-Sep	3				1239	28-Dec	K Hen III		Geoffrey de Dynant		"CChR, 1226-57, p. 248"						"To be held at the manor. (CChR, 1226-57, p. 248) On 9 May 1393, K Ric II confirmed the fair to John Dynham, kinsman and heir of Geoffrey, now tenant of the manor. (CPR, 1391-6, p. 262)"																																												
47	BUCKLAND ST MARY	SOMERSET	England	3271	1134					2.63																																																														Y	P		Decollation of John	29-Aug			1344	"William de Monte Acuto, earl of Salisbury"							"CIPM, viii, no. 532"																																																		
41	BURNHAM	SOMERSET	England	3305	1494					45																																																														Y	GC	vfm	Nativity of Mary	08-Sep	3				1285	10-Sep	K Edw I		John Tregoz		"CChR, 1257-1300, p. 324"						To be held at the manor.																																												
69	BURY	SOMERSET	England	2945	1275						"VCH Somerset, ii, p. 132"																																																													Y	GP	1+f+1	Assumption	15-Aug	3				1478	09-Apr	K Edw IV		"William Hampne, P and the C of St Nicholas, Barlinch [Barlinch priory]"		"CPR, 1476-85, p. 93"						To be held at the town.	GP	1+f+1	Nicholas	06-Dec	3				1478	09-Apr	K Edw IV		"William Hampne, P and the C of St Nicholas, Barlinch [Barlinch priory]"		"CPR, 1476-85, p. 93"						To be held at the town.																							
107	CADBURY	SOMERSET	England	3451	1725				c.979-1042						PM																		No further information for the market.																																																																																																								
87	CASTLE CARY	SOMERSET	England	3639	1321					135					GC	Thurs	1				1468	23-Nov	K Edw IV		"John, lord de Zouche"		"CChR, 1427-156, pp. 232-33"						To be held at the manor.																																							Y	GC	vfm	Philip and James	01-May	3				1468	23-Nov	K Edw IV		"John, lord de Zouche"		"CChR, 1427-156, pp. 232-33 "						To be held at the manor.	GC	vfm	Margaret the virgin	20-Jul	3				1468	23-Nov	K Edw IV		"John, lord de Zouche"		"CChR, 1427-156, pp. 232-33 "						To be held at the manor.																							
70	CHARD	SOMERSET	England	3322	1085	Y	1234	"BF, p. 155"		54.69		Y	"Everitt, p. 471"		FP	Mon	1	Jun 1271		burgesses of Chard							"CPR, 1281-92, pp. 216-17"						"On 7 Jan 1286, K Edw I inspected a charter of Robert, bp of Bath and Wells, dated Apr 1280, confirming to the burgesses of Chard a charter of William, bp of Bath and Wells, dated Jun 1271, granting the burgesses of Chard their Mon market, as of old."	GC	Thurs	1				1292	12-Apr	K Edw I		"Robert bp of Bath and Wells, the king's chancellor"		"CChR, 1300-26, p. 475"																										Y	FP		James	25-Jul			Jun 1271	burgesses of Chard							"CPR, 1281-92, pp. 216-17"						"On 7 Jan 1286, K Edw I inspected a charter of Robert, bp of Bath and Wells, dated Apr 1280, confirming to the burgesses of Chard a charter of William, bp of Bath and Wells, dated Jun 1271, granting the burgesses of Chard their fair of St James, to be held within the bounds of the borough, as of old."	GC	vf+2	Exaltation of the Cross	14-Sep	4				1292	12-Apr	K Edw I		"Robert bp of Bath and Wells, the king's chancellor"		"CChR, 1300-26, p. 475"							GC	vf+2	Invention of the Cross	03-May	4				1292	12-Apr	K Edw I		"Robert bp of Bath and Wells, the king's chancellor"		"CChR, 1300-26, p. 475"								
3	CHARLTON HORETHORNE	SOMERSET	England	3665	1231					75					GC	Mon	1				1252	20-Dec	K Hen III		William Lungspee		"CChR, 1226-57, p. 413"						To be held at the manor.	GC	Tues	1				1294	06-Jun	K Edw I		"Henry de Lacy, earl of Lincoln"		"CChR, 1257-1300, p. 436"						To be held at the manor. Presumably this superseded the Mon market.																				Y	GC	vfm	Peter and Paul	29-Jun	3				1252	20-Dec	K Hen III		William Lungspee		"CChR, 1226-57, p. 413"						To be held at the manor.	GC	vf	Trans of Thomas the Martyr	07-Jul	2				1294	06-Jun	K Edw I		"Henry de Lacy, earl of Lincoln"		"CChR, 1257-1300, p. 436"						"To be held at the manor. (CChR, 1257-1300, p. 436) Presumably this fair superseded that on Peter and Paul. "																							"A fair at Charlton, the feast of which was not given, was recorded on 17 Sept 1353. (CPR, 1350-54, p. 489) Margaret, daughter and heiress of William Lungspee, married Henry de Lacy, earl of Lincoln. (GEC, ix, p. 384)"
75	CHARTERHOUSE HINTON	SOMERSET	England	3777	1583					15																																																														Y	GO	vfm	Decollation of John the Baptist	29-Aug	3		gr 1227x72		9		K Hen III		P and C of Henton of the Carthusian order		"CChR, 1341-1417, p. 41"						"To be held at the manor. (CChR, 1341-1417, p. 41) On 4 Oct 1345, it was said that the 'clamour, noise and violence of men frequenting this fair', held in a place close to the ch, disturbed the holy offices and the devotion of the covent. The P and Convent returned the charter to be cancelled in the Chancery and K Edw III granted them a fair at Norton St Philip, Somerset (q.v.) in lieu. However, this charter was cancelled. The grant of the fair at Norton St Philip was made again on 23 Oct 1345. (CChR, 1341-1417, p. 42)"																																												
115	CHEDDAR	SOMERSET	England	3460	1530					40.46					GC	Mon	1		mercatum		1254	14-Sep	K Hen III		Ralph de Bakepuz		"Roles Gascons, 1242-54, no. 4102; CPR, 1247-58, p. 335"						To be held at the manor.																																							Y	GC	f+2	Edmund the Confessor	16-Nov	3	feria			1254	14-Sep	K Hen III		Ralph de Bakepuz		"Roles Gascons, 1242-54, no. 4102; CPR, 1247-58, p. 335"						To be held at the manor.																																												
72	CHEDZOY	SOMERSET	England	3341	1377					75				"VCH Somerset, vi, p. 244"	GC	Tues	1				1314	20-Sep	K Edw II		Simon de Monte Acuto		"CChR, 1300-26, p. 241"						"To be held at the manor. (CChR, 1300-26, p. 241) There is no further evidence for the market. (VCH Somerset, vi, p. 248)"																																							Y	GC	vfm	Mary Magdalene	22-Jul	3				1314	20-Sep	K Edw II		Simon de Monte Acuto		"CChR, 1300-26, p. 241"						"To be held at the manor. (CChR, 1300-26, p. 241) There is no further evidence for the fair. (VCH Somerset, vi, p. 248)"																																												
76	CHEWTON MENDIP	SOMERSET	England	3597	1532					90					GC	Tues	1				1348	12-Feb	K Edw III		Henry le fitz Roger		"CChR, 1341-1417, p. 72"						To be held at the manor.																																							Y	GC	vfm	Ascension		3				1348	12-Feb	K Edw III		Henry le fitz Roger		"CChR, 1341-1417, p. 72"						To be held at the manor.																																												
123	CHURCHSTANTON	SOMERSET	England	3196	1145					37.5	"Churchstanton was in Devon until 1896, when it was transferred to Somerset. (Guide, i, p. 421) "				GL	Wed	1				1223	17-Aug	K Hen III		Roger de Rennes		C 60/18 m.3						To be held at the manor until the king came of age. Mandate to the sh of Devon.                																																																																																																								
120	CLEVEDON	SOMERSET	England	3407	1713					38.47					GC	Thurs	1				1346	16-Oct	K Edw III		Edmund de Clyvedon		"CPR, 1345-8, p. 475"						To be held at the manor.																																							Y	GC	vf	Peter's Chains	01-Aug	2				1346	16-Oct	K Edw III		Edmund de Clyvedon		"CPR, 1345-8, p. 475"						To be held at the manor.																																												
43	COMPTON DUNDON	SOMERSET	England	3490	1331										GC	Thurs	1				1289	05-Nov	K Edw I		Cecily de Bello Campo		"CChR, 1257-1300, p. 340"						To be held at the manor.																																							Y	GC	vfm	Mary Magdalen	22-Jul	3				1289	05-Nov	K Edw I		Cecily de Bello Campo		"CChR, 1257-1300, p. 340"						To be held at the manor.																																										
27	CREECH ST MICHAEL	SOMERSET	England	3274	1253					165				"VCH Somerset, vi, p. 26"	GC	Tues	1				1269	10-Feb	K Hen III		P and C of Montacute		"CChR, 1257-1300, p. 116"						"To be held at the manor. (CChR, 1257-1300, p. 116) There is no evidence that the market was ever held. (VCH Somerset, vi, p. 26)"																																							Y	GC	vfm	Matthew	21-Sep	3				1269	10-Feb	K Hen III		P and C of Montacute		"CChR, 1257-1300, p. 116"						"To be held at the manor. (CChR, 1257-1300, p. 116) The priory's fourteenth century copy of the charter gives the date of the fair as Augustine (26 May). There is no evidence that either fair was ever held. (VCH Somerset, vi, p. 26)"																																										
105	CREWKERNE	SOMERSET	England	3441	1097				c.979-1042	137.88		Y	"Everitt, p. 471"	"VCH Somerset, iv, pp. 20, 22-3 "	PM		1	1086	mercatum								"Darby, p. 370"						"The market rendered ú4 each year. (Darby, p. 370) Market worth ú5 in 1274, when it was held by John de Courtenay and John de Lisle. (VCH Somerset, iv, p. 22) Market recorded in 1280, held by Hugh de Curtenay and Isabel de Fortibus, countess of Aumale and their ancestors from time out of mind; however they had not shown sufficient warrant. (QW, p. 693) Market recorded in 1292, when Hugh de Curtenay held a moiety of the issues. (CIPM, iii, no. 31) Market held on Sat by the end of the sixteenth century. (VCH Somerset, iv, p. 22)"																																							Y	P		Bartholomew	24-Aug			1280								"VCH Somerset, iv, p. 23"						"Fair probably established in the 1270s. Fair recorded in 1280, held by Hugh de Curtenay and Isabel de Fortibus, countess of Aumale and their ancestors from time out of mind; however they had not shown sufficient warrant. (QW, p. 693) Fair recorded in 1292, when Hugh de Curtenay held a moiety of the issues. (CIPM, iii, no. 31) Fair continued into the twentieth century. (VCH Somerset, iv, p. 23)"																																										
2	CROWCOMBE	SOMERSET	England	3141	1367	Y	early thirteenth century	"VCH Somerset, v, p. 58"		44.13				"VCH Somerset, v, p. 60"	GC	Fri	1				1227	01-Aug	K Hen III		Godfrey de Craucumbe		"CChR, 1226-57, p. 54"						"To be held at the manor. (CChR, 1226-57, p. 54) On 10 Apr 1230, K Hen III granted Godfrey de Craucumbe that the day of the market be changed from Fri to Mon. Mandate to sh of Somerset to proclaim the market and cause it to be held. (CChR, 1226-57, p. 117; CR, 1227-31, p. 319) Before 1247, the market tolls were included in the grant of half of the manor to Studley priory. Although the tolls were conveyed with the manor in 1599, the market had probably ceased to function. (VCH Somerset, v, p. 60)"																																							Y	GC	vfm	All Saints	01-Nov	3				1227	01-Aug	K Hen III		Godfrey de Craucumbe		"CChR, 1226-57, p. 54"						"To be held at the manor. (CChR, 1226-57, p. 54) Mandate to sh of Somerset to proclaim the fair and cause it to be held, 9 Apr 1230. (CR, 1227-31, p. 319) Fair regranted to Godfrey de Craucumbe on 10 Apr 1230. (CChR, 1226-57, p. 117)  Before 1247, the fair tolls were included in the grant of half of the manor to Studley priory. Although the tolls were conveyed with the manor in 1599, the fair had probably ceased to function. (VCH Somerset, v, p. 60)"																																										
59	CUCKLINGTON	SOMERSET	England	3755	1277					60					GC	Tues	1				1304	16-Jun	K Edw I		Henry de Urtiaco		"CChR, 1300-26, p. 47"						To be held at the manor.																																							Y	GC	vf+8	All Saints	01-Nov	10				1304	16-Jun	K Edw I		Henry de Urtiaco		"CChR, 1300-26, p. 47"						To be held at the manor.																																										
