Place_ID_GAZ	MODNAME	County	Country_GAZ	GridX	GridY	Borough	Borough_1st_date	Borough_Source	Mint	VAL_1334	History_GAZ	Market_Town_c1600	Market_Town_Source	See_GAZ	M1	M1_DAYS	M1_No_Of_Days	M1_1st_Recorded	M1_Term_Used	M1_Prescriptive_Held_By	M1_Charter_Year	M1_Charter_Date	M1_Grantor	M1_Type_Grantor	M1_Grantee	M1_Grantee_Type	M1_Source	M1_Confirmation_Year	M1_Confirmation_Date	M1_Confirmation_From	M1_Confirmation_To	M1_Confirmation_Source	M1_Notes	M2	M2_DAYS	M2_No_Of_Days	M2_1st_Recorded	M2_Term_Used	M2_Prescriptive_Held_By	M2_Charter_Year	M2_Charter_Date	M2_Grantor	M2_Type_Grantor	M2_Grantee	M2_Grantee_Type	M2_Source	M2_Confirmation_Year	M2_Confirmation_Date	M2_Confirmation_From	M2_Confirmation_To	M2_Confirmation_Source	M2_Notes	M3	M3_DAYS	M3_No_Of_Days	M3_1st_Recorded	M3_Term_Used	M3_Prescriptive_Held_By	M3_Charter_Year	M3_Charter_Date	M3_Grantor	M3_Type_Grantor	M3_Grantee	M3_Grantee_Type	M3_Source	M3_Confirmation_Year	M3_Confirmation_Date	M3_Confirmation_From	M3_Confirmation_To	M3_Confirmation_Source	M3_Notes	Fair	Fair1	Fair1_Days_Held	Fair1_Feast	Fair1_Feast_Date	Fair1_Duration_Days	Fair1_Term_Used	Fair1_1st_reference	Fair1_Owner_Prescriptive	Fair1_Charter_Year	Fair1_Charter_Date	Fair1_Grantor	Fair1_Grantor_Type	Fair1_Grantee	Fair1_Grantee_Type	Fair1_Source	FAIR1_CONF_Year	FAIR1_CONF_Date	FAIR1_CONF_From	FAIR1_CONF_To	FAIR1_CONF_Source	Fair1_Notes	Fair2	Fair2_Days_Held	Fair2_Feast	Fair2_Feast_Date	Fair2_Duration_Days	Fair2_Term_Used	Fair2_1st_reference	Fair2_Owner_Prescriptive	Fair2_Charter_Year	Fair2_Charter_Date	Fair2_Grantor	Fair2_Grantor_Type	Fair2_Grantee	Fair2_Grantee_Type	Fair2_Source	FAIR2_CONF_Year	FAIR2_CONF_Date	FAIR2_CONF_From	FAIR2_CONF_To	FAIR2_CONF_Source	Fair2_Notes	Fair3	Fair3_Days_Held	Fair3_Feast	Fair3_Feast_Date	Fair3_Duration_Days	Fair3_Term_Used	Fair3_1st_reference	Fair3_Owner_Prescriptive	Fair3_Charter_Year	Fair3_Charter_Date	Fair3_Grantor	Fair3_Grantor_Type	Fair3_Grantee	Fair3_Grantee_Type	Fair3_Source	FAIR3_CONF_Year	FAIR3_CONF_Date	FAIR3_CONF_From	FAIR3_CONF_To	FAIR3_CONF_Source	Fair3_Notes	Harrison	Notes
1	GRANBY	NOTTINGHAMSHIRE	England	4752	3361					39.75					GC	Mon	1				1252	28-Apr	K Hen III		John de Aencurt		"CChR, 1226-57, p. 389"						"To be held at the manor. (CChR, 1226-57, p. 389) In 1329, William Deyncourt was holding the market. (QW, p. 651)"																																							Y	GC	vfm	All Saints	01-Nov	3				1252	28-Apr	K Hen III		John de Aencurt		"CChR, 1226-57, p. 389"						"To be held at the manor. (CChR, 1226-57, p. 389) In 1329, William Deyncourt was holding the fair. (QW, p. 651)"																																												
2	GRINGLEY ON THE HILL	NOTTINGHAMSHIRE	England	4736	3907					42.5					GC	Mon	1				1252	02-Nov	K Hen III		William de Furnivall		"CChR, 1226-57, p. 407"						To be held at the manor of Gringeley.	GL	Wed	1				1355	10-Jul	K Edw III				"CCR, 1354-60, p. 217"						To be held at the manor of Qu Phillipa. Mandate to the sh of Nottingham to proclaim the market.																				Y	GC	vfm	Peter ad Vincula	01-Aug	3				1252	02-Nov	K Hen III		William de Furnivall		"CChR, 1226-57, p. 407"						To be held at the manor of Gringeley.	GL	vf	Barnabas	11-Jun	2				1355	10-Jul	K Edw III				"CCR, 1354-60, p. 217"						To be held at the manor of Qu Phillipa. Mandate to the sh of Nottingham to proclaim the fair.																							
6	HIGH MARNHAM 	NOTTINGHAMSHIRE	England	4806	3702					47.5	Also known as Marnham Charworth. 				GC						1257	12-Sep	K Hen III		Thomas de Chawurth		"CChR, 1226-57, p. 473"						"The day of the market was either not given or roll is damaged. Market to be held at the manor. (CChR, 1226-57, p. 473) In 1329, Thomas de Chaworth (grandson of the original grantee) was holding a Fri market. (QW, pp. 639-40) "	GC	Thurs	1				1446	22-Mar	K Hen VI		Thomas Chaworth		"CChR, 1427-1516, p. 59"						It is possible that this represents a change of day of the market from Fri to Thurs.																				Y	GC	vf	Giles	01-Sep	2				1257	12-Sep	K Hen III		Thomas de Chawurth		"CChR, 1226-57, p. 473"						"To be held at the manor. (CChR, 1226-57, p. 473) In 1329, Thomas de Chaworth (grandson of the original grantee) was holding the fair. (QW, pp. 639-40) Given the proximity of this fair and that granted in 1446, it seems likely that this fair was superceded by the subsequent grant."	GC	vf	Decollation of John the Baptist	29-Aug	2				1446	22-Mar	K Hen VI		Thomas Chaworth		"CChR, 1427-1516, p. 59"						To be held at the manor.																							
14	KIRKBY IN ASHFIELD	NOTTINGHAMSHIRE	England	4490	3562					51.19					GC	Thurs	1				1261	05-Oct	K Hen III		Robert son of John de Stoteville		"CChR, 1257-1300, p. 38"						To be held at the manor.																																							Y	GC	vfm	Wilfrid	12-Oct	3				1261	05-Oct	K Hen III		Robert son of John de Stoteville		"CChR, 1257-1300, p. 38"						To be held at the manor.																																												
3	LENTON	NOTTINGHAMSHIRE	England	4555	3393					50.25																																																														Y	GO		Martin	11-Nov	8				1121		K Hen II		ch of Lenton [Lenton priory]		"Regesta, ii, no. 1282"						"On 2 Apr 1200, K John granted an eight day fair on the feast of Martin to ch of Holy Trinity of Lenton. (RCh, p. 56) On 4 Apr 1230, K Hen III granted four extra days to the P and M of Lenton (added to the eight days granted to them by K John as the extent of their fair), so that the fair was held on 1+vfm+9 Martin to make a total of twelve [sic] days. (CChR, 1226- 57, p. 116) This appears to be a scribal error; the length of the fair should presumably have read 1+vfm+8. On 5 Apr 1230, the sh of Nottingham was ordered to read the charter in the full county court and proclaim the fair and cause it to be held, the length of which given as vfm+9 Martin. (CR, 1227-31, p. 315) On 17 Jul 1234, the sh of Lincoln was ordered to proclaim in full county court that the king had extended the fair by charter from vfm+9 Martin to 1+vfm+8 Martin and to cause the fair to be held. (CR, 1231-4, p. 476) In 1329, the P of Lenton was holding a fair on f +7 Martin, which he claimed by a charter of K Hen II. (QW, p. 643) On 24 Oct 1329, the justices in eyre were ordered to permit the P and C of Lenton to hold their fair on v+8 Martin, as they had the fair by charters of the king's progenitors, which he had confirmed. (CCR, 1327-30, p. 585)"																																											"10 Nov (Harrison, p. 396)"	
4	MANSFIELD	NOTTINGHAMSHIRE	England	4538	3610					70		Y	"Everitt, p. 475"		GC	Mon	1				1227	01-Aug	K Hen III		men of Mansfield		"CChR, 1226-57, p. 54"						"Note on roll 'vacated because surrendered'. (CChR, 1226-57, p. 54) Order to sh of Nottingham regarding the market, 28 Jul 1227. (RLC, ii, p. 194b) In 1230, the men of Mansfield accounted for 3 1/2m. for having a market. (PR, 14 Hen III, p. 78)"																																							Y	GL	2+fm	Peter and Paul	29-Jun	3				1377	03-Nov	K Ric II				"CCR, 1377-81, p. 99"						To be held at the town. Mandate to the sh of Nottingham to proclaim the fair.																																												
5	MARKET WARSOP	NOTTINGHAMSHIRE	England	4568	3677						"In the 1334 Lay Subsidy, Market Warsop and Nettleworth were assessed together at £13. Both were ancient demesnes and were assessed at a tenth. Part of Warsop was assessed at £84.02; it was taxed at a fifteenth. (Glasscock, p. 233)"				GC	Tues	1				1239	18-Oct	K Hen III		John de Lessinteyn		"CChR, 1226-57, p. 247"						"Note in margin reads 'Lexinton'. (CChR, 1226-57, p. 247) In 1329, a Tues market was claimed by John Nunes of London. He stated that he had bought the manor with its appertenances (which presumably included the market) from John de Sutton. However, his claim was rejected and the liberties of the manor, including the market, were taken into the king's hands. (QW, p. 610 )"	P	Mon	1	1327	mercatum	John de Roos							"QW, p. 654 "						"On 22 Nov 1337, a market was held by John de Roos, lately deceased. (CIPM, viii, no. 182) "	GC	Sat	1				1410	25-Oct	K Hen IV		William de Roos of Hamelake		"CChR, 1341-1417, p. 443"						It is possible that this might represent a change of market day.	Y	GC	vfm	Peter and Paul	29-Jun	3				1239	18-Oct	K Hen III		John de Lessinteyn		"CChR, 1226-57, p. 247"						Note in margin: 'Lexington'.	GC	vf	Leonard in the Winter	06-Nov	2				1410	25-Oct	K Hen IV		William de Roos of Hamelake		"CChR, 1341-1417, p. 443"							GC	Sat and Sun next after Ascension	Ascension		2				1410	25-Oct	K Hen IV		William de Roos of Hamelake		"CChR, 1341-1417, p. 443"								
31	MATTERSEY	NOTTINGHAMSHIRE	England	4690	3893					33.25					GC	Mon	1				1403	22-Feb	K Hen IV				"CChR, 1341-1417, p. 420"						To be held in the king's town.																																							Y	GC	vf	John of Beverley in the summer	07-May	2				1403	22-Feb	K Hen IV				"CChR, 1341-1417, p. 420"						To be held in the king's town.																																												
7	MORTON UPON TRENT	NOTTINGHAMSHIRE	England	4676	3801						"In the 1334 Lay Subsidy, Morton upon Trent was assessed together with Babworth at £30.75. (Glasscock, p. 229) "				GC	Wed	1				1253	13-Mar	K Hen III		"Richard, earl of Cornwall, the king's brother"		"CChR, 1226-57, p. 433"						To be held at the manor of Mortun upon Trent.																																																																																																								
8	NEWARK	NOTTINGHAMSHIRE	England	4797	3540	Y	1086	"BF, p. 146; Darby, p. 366"	970s-1042	390.12	"See also Swinderby, Lincolnshire (q.v.)."	Y	"Everitt, p. 475"		PB PM		1	1154xDec 1156	mercatum	Robert bp of Lincoln							"CChR, 1327-41, p. 110"						"In 1282, Oliver bp of Lincoln was holding a market, the day of which was not given. (QW, p. 442) On 30 Oct 1329, it was stated that the market had been established as a result of a charter dated 21 Jan 1215, in which K John granted Hugh, bp of Lincoln a market for one day in each of his manors. A Wed market was now held by Henry, bp of Lincoln and had been held by his predecessors. In order that the general nature of K John's charter would not impeach the market in the future, K Edw III made a specific grant of the Wed market to Henry, bp of Lincoln. This may have been a Wed market from the beginning, but the day is not recorded until 1329. (RCh, pp. 203-04; CChR, 1327-41, p. 136) Mandate to the justices in eyre to permit Henry, bp of Lincoln to hold his Wed market, notwithstanding the eyre, 26 Nov 1329. (CCR, 1327-30, p. 584) In 1329, Henry, bp of Lincoln was holding a Wed market. (QW, pp. 660-2)"																																							Y	GO	4+f	Mary Magdalene	02-Jul	5				1133		K Hen I		bp of Lincoln		"Regesta, ii, no. 1773"						"To be held at the castle of Newark. (Regesta, ii, no. 1773) In 1154xDec 1156, the fair was granted by K Hen II to Robert bp of Lincoln. (CChR, 1327-41, p. 52, 110, 136) A fair at Newark, the feast of which was not given, was mentioned in a charter granted in 1154x69. (CChR, 1327-41, p. 52) On 25 Jul 1229, the date of H. bp of Lincoln's fair was changed from Mary Magdalen to vf+2 Philip and James the Apostles (25 Jul). Mandate to the sh of Nottingham to proclaim the fair throughout his bailiwick and cause it to be held. (CCR, 1227-31, p. 195) In 1329, Henry, bp of Lincoln was holding a fair on 4+f Mary Magdalene. (QW, pp. 660-2) On 17 Nov 1329, K Edw III granted Henry, bp of Winchester [sic] an extension of the fair on by eight days. (CChR, 1327-41, p. 136)"	GC	[vf]	[Invention of the Cross]	03-May	2				1215	21-Jan	K John		"Hugh, bp of Lincoln"		"RCh, pp. 203-04"						"In 1329, Henry, bp of Lincoln was holding the fair. (QW, pp. 660-2) On 30 Oct 1329, it was stated that the fair had been established as a result of a charter dated 21 Jan 1215, in which K John granted Hugh, bp of Lincoln an annual fair lasting three or four days at each of his manors. The fair was now held by Henry, bp of Lincoln and had been held by his predecessors. In order that the general nature of K John's charter would not impeach the fair in the future, K Edw III made a specific grant of the fair on the vf Invention of the Cross to Henry, bp of Lincoln. (CChR, 1327-41, p. 136) On 17 Nov 1329, K Edw III granted Henry, bp of Winchester [sic] an extension of the fair on vf Invention of the Cross by eight days. (CChR, 1327-41, p. 136)"																							
9	NORWELL	NOTTINGHAMSHIRE	England	4775	3618					56.25					GC	Thurs	1				1256	24-Nov	K Hen III		"Master John Clarel, ca of the prebend of Nortwell"		"CChR, 1226-57, p. 454"						"To be held at the prebend. (CChR, 1226-57, p. 454) In 1329, John de Thorsby, ca of the prebend of Northwell was holding the market. (QW, p. 648) "																																							Y	GC	vfm	Holy Trinity		3				1256	24-Nov	K Hen III		"Master John Clarel, ca of the prebend of Nortwell"		"CChR, 1226-57, p. 454"						"To be held at the prebend. (CChR, 1226-57, p. 454) In 1329, John de Thorsby, ca of the prebend of Northwell was holding the fair. (QW, p. 648) "																																												
10	NOTTINGHAM	NOTTINGHAMSHIRE	England	4572	3395	Y	918	"BF, p. 146"	"924-39, 979-1154"	370.5	"Vikings wintered in a fortress at Nottingham in 868. Borough captured by K Edw the Elder in 918. Capital of the shire in 1016. Borough in Domesday Book. The great market place lay between the pre-Conquest town and the 'French borough' established by 1086. (BF, p. 146; Darby, p. 366)"	Y	"Everitt, p. 475"		GC	eve of Fri until eve of Sat	1	gr 1100x1135	forum		9		K Hen I		burgesses of Nottingham		"W.H. Stevenson ed., 'Records of the Borough of Nottingham', (London, 1882), i, p. 2"						"Charter confirmed by K Hen II in 1155x65. Charter confirmed by K John on 19 Mar 1200. ('Records of the Borough of Nottingham', (London, 1882), i, 1155-1399, pp. 2, 10) "																																							Y	P		Matthew the Apostle	21-Sep	8		12 Feb 1284	burgesses and community of Nottingham 							"W.H. Stevenson ed., 'Records of the Borough of Nottingham', (London, 1882), i, p. 59"						"Fair noted 19 Mar 1378. (CChR, 1341-1417, p. 240)"	GC	vfm+12	"Edmund, king and martyr"	20-Nov	15				1284	12-Feb	K Edw I		burgesses and community of Nottingham		"W.H. Stevenson ed., 'Records of the Borough of Nottingham', (London, 1882), i, p. 59"						"On 19 Mar 1378, K Ric II granted the mayor, bailiffs and burgesses of Nottingham a fair on fm+3 Peter in the chair (22 Feb) in lieu. (CChR, 1341-1417, p. 240)"																							
13	RETFORD	NOTTINGHAMSHIRE	England	4704	3808	Y	1225	"BF, p. 147; BF, supplement, p. 63"		106.92		Y	"Everitt, p. 475"		PB		1	10 Nov 1253	mercatum	K Hen III							"'Placitorum Abbreviatio', (Record Commission, 1811), p. 137a"						"In 1329, the burgesses of Retford were holding a Sat market. (QW, p. 629) On 20 Nov 1329, a Sat market was held by the men of Retford. (CCR, 1327-30, p. 585) Market, the day of which was not given, mentioned 3 Mar 1335. (CIPM, vii, no. 699)"																																							Y	GC	vfm+5	Holy Trinity		8				1259	02-Nov	K Hen III		burgessess of Retford		"CChR, 1257-1300, p. 24"							GC	vf+6	Gregory the Pope	12-Mar	8				1313	24-Nov	K Edw II		burgesses of Retford		"CChR, 1300-26, p. 225"						"In 1329, the burgesses of Retford were holding a fair on v+7 Gregory the Pope. (QW, p. 629)"	GC	4+fm	Margaret the Virgin	20-Jul	6				1372	22-Jun	K Edw II		burgesses of Retford		"CChR, 1341-1417, p. 224"								"Fair 4: GC vf+2 Matthew (21 Sept); gr 27 May 1449, by K Hen VI to the bailiffs and burgesses of Retford. (CChR, 1427- 1516, p. 106)"
27	SHELFORD	NOTTINGHAMSHIRE	England	4662	3423					63.94					GL	Thurs	1		mercatum		1238	25-Sep	K Hen III		William Bardulf and Robert de Everingeham		"CR, 1237-42, p. 105"						"To be held at the manor. Mandate to the sh of Nottingham to cause them to have it. (CR, 1237-42, p. 105) It is not clear whether this was an hereditary or a life grant."																																																																																																								
11	SOUTHWELL	NOTTINGHAMSHIRE	England	4697	3535					82.16	"Southwell was an important ch with canons, serving as a seat of the archbishop of York from the tenth century or possibly earlier."	Y	"Everitt, p. 475"		P	Sat	1	1329	mercatum	"William, archbp of York"							"QW, pp. 644-5"																																													Y	GC	vf	Trans of Thomas	07-Jul	2				1227	24-May	K Hen III		W archbp of York		"CChR, 1226-57, p. 42"						"Sh of Nottinghamshire ordered to cause W archbp of York to have the fair on 27 May 1227. (RLC, ii, p. 187) Fair granted again by K Hen III to Walter, archbp of York, on 23 Aug 1239. (CChR, 1226-57, p. 245) In 1329, William, archbp of York was holding the fair. (QW, pp. 644-5)"	P	f+4	Pentecost		5	nundinae	1329	"William, archbp of York"						"QW, pp. 644-5"																														
21	SUTTON ON TRENT	NOTTINGHAMSHIRE	England	4798	3659					39.06					GC	Mon	1				1308	07-Aug	K Edw II		"Guichard de Charrun, the younger"		"CChR, 1300-26, p. 121"						"To be held at the manor. (CChR, 1300-26, p. 121) In 1329, the market was held by Bertram de Moentbouchers and Joan, his wife. The market had come to them through Joan, daughter of Guichard de Charrun, the younger. (QW, pp. 631-2)"																																							Y	GC	vf	James	25-Jul	2				1308	07-Aug	K Edw II		"Guichard de Charrun, the younger"		"CChR, 1300-26, p. 121"						"To be held at the manor. (CChR, 1300-26, p. 121) In 1329, the fair was held by Bertram de Moentbouchers and Joan, his wife. The fair had come to them through Joan, daughter of Guichard de Charrun, the younger. (QW, pp. 631-2)"																																												
