Place_ID_GAZ	MODNAME	County	Country_GAZ	GridX	GridY	Borough	Borough_1st_date	Borough_Source	Mint	VAL_1334	History_GAZ	Market_Town_c1600	Market_Town_Source	See_GAZ	M1	M1_DAYS	M1_No_Of_Days	M1_1st_Recorded	M1_Term_Used	M1_Prescriptive_Held_By	M1_Charter_Year	M1_Charter_Date	M1_Grantor	M1_Type_Grantor	M1_Grantee	M1_Grantee_Type	M1_Source	M1_Confirmation_Year	M1_Confirmation_Date	M1_Confirmation_From	M1_Confirmation_To	M1_Confirmation_Source	M1_Notes	M2	M2_DAYS	M2_No_Of_Days	M2_1st_Recorded	M2_Term_Used	M2_Prescriptive_Held_By	M2_Charter_Year	M2_Charter_Date	M2_Grantor	M2_Type_Grantor	M2_Grantee	M2_Grantee_Type	M2_Source	M2_Confirmation_Year	M2_Confirmation_Date	M2_Confirmation_From	M2_Confirmation_To	M2_Confirmation_Source	M2_Notes	M3	M3_DAYS	M3_No_Of_Days	M3_1st_Recorded	M3_Term_Used	M3_Prescriptive_Held_By	M3_Charter_Year	M3_Charter_Date	M3_Grantor	M3_Type_Grantor	M3_Grantee	M3_Grantee_Type	M3_Source	M3_Confirmation_Year	M3_Confirmation_Date	M3_Confirmation_From	M3_Confirmation_To	M3_Confirmation_Source	M3_Notes	Fair	Fair1	Fair1_Days_Held	Fair1_Feast	Fair1_Feast_Date	Fair1_Duration_Days	Fair1_Term_Used	Fair1_1st_reference	Fair1_Owner_Prescriptive	Fair1_Charter_Year	Fair1_Charter_Date	Fair1_Grantor	Fair1_Grantor_Type	Fair1_Grantee	Fair1_Grantee_Type	Fair1_Source	FAIR1_CONF_Year	FAIR1_CONF_Date	FAIR1_CONF_From	FAIR1_CONF_To	FAIR1_CONF_Source	Fair1_Notes	Fair2	Fair2_Days_Held	Fair2_Feast	Fair2_Feast_Date	Fair2_Duration_Days	Fair2_Term_Used	Fair2_1st_reference	Fair2_Owner_Prescriptive	Fair2_Charter_Year	Fair2_Charter_Date	Fair2_Grantor	Fair2_Grantor_Type	Fair2_Grantee	Fair2_Grantee_Type	Fair2_Source	FAIR2_CONF_Year	FAIR2_CONF_Date	FAIR2_CONF_From	FAIR2_CONF_To	FAIR2_CONF_Source	Fair2_Notes	Fair3	Fair3_Days_Held	Fair3_Feast	Fair3_Feast_Date	Fair3_Duration_Days	Fair3_Term_Used	Fair3_1st_reference	Fair3_Owner_Prescriptive	Fair3_Charter_Year	Fair3_Charter_Date	Fair3_Grantor	Fair3_Grantor_Type	Fair3_Grantee	Fair3_Grantee_Type	Fair3_Source	FAIR3_CONF_Year	FAIR3_CONF_Date	FAIR3_CONF_From	FAIR3_CONF_To	FAIR3_CONF_Source	Fair3_Notes	Harrison	Notes
4	CHIPPING WARDEN	NORTHAMPTONSHIRE	England	4499	2487					119.81	"'Chipping' was first recorded as part of the place name in 1389. (J. E. B. Gover, A. Mawer and F. M. Stenton eds, 'The Place-Names of Northamptonshire', (Cambridge, 1933) p. 36) Christina, daughter and heir of Wishard Ledet, married first Henry de Braybrook and second Gerard de Furnivall. (VCH Bedfordshire, ii, pp. 237-9)"				GL	Tues	1		mercatum		1220	26-May	K Hen III		Wischardus Ledet		C 60/12 m.5						"In 1220, Wischardus Ledet owed one palfrey for a market, to be held at the manor of Wardun. (PR, 4 Hen III, p. 23) On 16 March 1227, K Hen III granted Henry de Braibrok a Tues market to be held at the manor. (CChR, 1226-57, p. 22) On 30 Apr 1227, K Hen III granted to Hugh, bp of Lincoln and his successors that in future the market should not be held; therefore, the sh of Northampton was instructed to prohibit the market. (RLC, ii, p. 184) This prohibition was renewed on 15 May 1229. (CChR, 1226-57, p. 105) "	GC	Mon	1				1238	22-Jun	K Hen III		Gerard de Furnivall		"CR, 1237-42, p. 66"						"Granted for life only, to be held at the manor. Mandate to the sh of Northamptonshire to proclaim the market and cause it to be held. (CR, 1237-42, p. 66) In Jul 1238, mandate to the sh of Northamptonshire to read the bp of Lincoln's charter prohibiting the market in full session of the county court and to prohibit the market if it was detrimental to the market at Banbury, Oxfordshire (q.v.). (CR, 1237-42, p. 73) "																				Y	GC	vfm	John at the Latin Gate	06-May	3				1227	16-Mar	K Hen III		Henry de Braibrok		"CChR, 1226-57, p. 22"						To be held at the manor.																																												
50	CORBY	NORTHAMPTONSHIRE	England	4898	2888					31.75					P		1	1226-7		Henry de Braibroc							"Goodfellow, p. 319"																																													Y	P						1226-7	Henry de Braibroc							"Goodfellow, p. 319"							P						1226-7	Henry de Braibroc							"Goodfellow, p. 319"																													"Henry de Braibroc paid 10m. for the confirmation of the manor, market and two fairs. (Goodfellow, p. 319)"
15	CULWORTH	NORTHAMPTONSHIRE	England	4544	2470					53.06					GC	Sat	1				1264	12-Sep	K Hen III		Richard de Colewrd		"CChR, 1257-1300, p. 49"						To be held at the manor.	GC	Sat	1				1374	09-Aug	K Edw III		"John de Bernes, citizen of London, William Mulsho, clerk, Edward de Cherdestok, clerk, John de Freton, clerk and Robert Brom of Warwick and their heirs and assigns"		"CChR, 1341-1417, p. 229"						To be held at the town.																				Y	GC	vfm	Nativity of Mary	08-Sep	3				1264	12-Sep	K Hen III		Richard de Colewrd		"CChR, 1257-1300, p. 49"						To be held at the manor.	GC	vfm	Peter's Chains	01-Aug	3				1374	09-Aug	K Edw III		"John de Bernes, citizen of London, William Mulsho, clerk, Edward de Cherdestok, clerk, John de Freton, clerk and Robert Brom of Warwick and their heirs and assigns"		"CChR, 1341-1417, p. 229"						To be held at the town.																							
44	DAVENTRY	NORTHAMPTONSHIRE	England	4572	2623	Y	ante 1154	"BF, supplement, p. 63"		100.17	"Cluniac priory was established at Daventry in 1107-8, where the ch already had a body of canons. The settlement was urban by 1154."	Y	"Everitt, p. 475"		PB			1203									"D.M. Stenton ed.,'The Earliest Northamptonshire Assize Rolls', Northamptonshire Record Society, v, (Northampton, 1930) no. 707"							PB	Wed	1	1330	mercatum	Robert fitz Walter							"QW, p. 501"																										Y	P	vf	Augustine in May	26-May	2	feria	1330	Robert fitz Walter							"QW, p. 501"																																																		
48	FAWSLEY	NORTHAMPTONSHIRE	England	4566	2568					28.33					P	Sun	1	1154x89	mercatum								"RLC, i, p. 207"						"On 23 May 1214, K John granted to Hugh Rufo the manor of Fawsley at fee farm, with the Sun market which was accustomed to be held at the manor at the time of K Hen II. (RLC, i, p. 207) On 20 May 1224, the day of Hugh Ruffo's market was changed from Sun to Thurs, until the king came of age. (RLC, i, p. 599b) "																																																																																																								
43	FINEDON	NORTHAMPTONSHIRE	England	4912	2719	Y	1247	"BF, p. 141"		72	"Royal demesne before the Conquest. It remained a royal manor until 1200. Finedon was subinfeudated extensively during the late thirteenth and early fourteenth centuries, with the families of fitz Ralph, Sancto Maur, Harwedon, Poleyn, Sanford and Grestock holding individual fractions. (VCH, Northamptonshire, iii, pp. 196-200)"			"VCH Northamptonshire, iii, p. 200"	PB			1302		"Hugh de la Vale, recently deceased"							"CIPM, iv, no. 81"						"Market mentioned in 1302 as part of the property of the recently deceased Hugh de la Vale. (CIPM iv, no. 81) In 1318, Elizabeth, late wife of Robert fitz Ralph was pardoned for acquiring the market and other holdings without licence. (CPR, 1317-21, p. 255) In 1330, Laurence de Sancto Maur, John de Harwedon, John Poleyn, Robert de Sanford and Elizabeth who was the wife of Robert de Grestock were holding the Thurs market, which was stated to be an appurtenance of the manor. (QW, p. 545)"																																																																																																								
47	FLORE	NORTHAMPTONSHIRE	England	4642	2598					87					GC	Mon	1				1333	01-Feb	K Edw III		William Trussel son of Edmund Trussel		"CChR, 1327-41, p. 298"						To be held at the manor.																																							Y	GC	vf	Barnabas the apostle	11-Jun	2				1333	01-Feb	K Edw III		William Trussel son of Edmund Trussel		"CChR, 1327-41, p. 298"						To be held at the manor.																																												
31	FOTHERINGHAY	NORTHAMPTONSHIRE	England	5060	2932					67.5	"The manor of Fotheringhay was held by John of Brittany, earl of Richmond, in the early fourteenth century. In 1377, K Edw III granted it to Edmund of Langley, earl of Cambridge; this gift was ratified by K Ric II, who in 1385 made Edmund duke of York. (VCH Northamptonshire, ii, p. 571)"			"VCH Northamptonshire, ii, p. 570"	GC	Wed	1				1308	15-Nov	K Edw II		"John de Brittania, earl of Richmond"		"CChR, 1300-26, p. 122"						"To be held at the manor. (CChR, 1300-26, p. 122) John de Bretann', earl of Rychemond was holding the market in 1330 and had been holding it since the grant of the charter. It was stated that there was no market prior to the grant of the charter. (QW, pp. 547-8) Market granted to Richard, duke of York on 9 Jun 1457, to be held at the town. (CChR, 1427-1516, p. 128) VCH provides no further evidence for the market. (VCH Northamptonshire, ii, p. 570)"																																							Y	GC	vfm	Michael	29-Sep	3				1308	15-Nov	K Edw II		"John de Brittania, earl of Richmond"		"CChR, 1300-26, p. 122"						"To be held at the manor. (CChR, 1300-26, p. 122) John de Bretann', earl of Rychemond was holding the fair in 1330 and had been holding it since the grant of the charter. It was stated that there was no fair prior to the grant of the charter. (QW, pp. 547-8) VCH provides no further evidence for the fair. (VCH Northamptonshire, ii, p. 570)"	GC	m+1	Relic Sun	first Sun after 7 Jul	2				1457	09-Jun	K Hen VI		"Richard, duke of York"		"CChR, 1427-1516, p. 128"						"To be held at the town. (CChR, 1427-1516, p. 128) Fair continued into the twentieth century. (VCH Northamptonshire, ii, p. 570)"																							
52	GEDDINGTON	NORTHAMPTONSHIRE	England	4895	2830					48.21					GL	Wed	1		mercatum		1248	28-Nov	K Hen III				"CR, 1247-51, p. 129"						To be held at the manor. Mandate to the sh of Northampton to proclaim the market and cause it to be held.																																							Y	GL	vfm	Mary Magdalen	22-Jul	3	feria			1248	28-Nov	K Hen III				"CR, 1247-51, p. 129"						To be held at the manor. Mandate to the sh of Northampton to proclaim the fair and cause it to be held.																																												
40	GRAFTON REGIS	NORTHAMPTONSHIRE	England	4759	2469					59.44					GC	Thurs	1				1465	28-Jun	K Edw IV		"Richard Wydevyll, kn, lord of Ryvers"		"CChR, 1427-1516, p. 204"						To be held at the manor.																																							Y	GC	vfm	Margaret	20-Jul	3				1465	28-Jun	K Edw IV		"Richard Wydevyll, kn, lord of Ryvers"		"CChR, 1427-1516, p. 204"						To be held at the manor.	GC	vfm	Simon and Jude	28-Oct	3				1465	28-Jun	K Edw IV		"Richard Wydevyll, kn, lord of Ryvers"		"CChR, 1427-1516, p. 204"						To be held at the manor.																							
39	HARRINGWORTH	NORTHAMPTONSHIRE	England	4917	2974					94.5					GC	Tues	1				1387	08-May	K Ric II		William la Zouche of Totnes		"CChR, 1341-1417, p. 307"																																													Y	GC	vfm	Nativity of John the Baptist	24-Jun	3				1387	08-May	K Ric II		William la Zouche of Totnes		"CChR, 1341-1417, p. 307"																																																		
5	HIGHAM FERRERS	NORTHAMPTONSHIRE	England	4961	2685	Y	1251	"BF, p. 141"		127.5		Y	"Everitt, p. 475"	"VCH Northamptonshire, iii, p. 271"	PB		1	1086	mercatum								"Derby, p. 369"						"Market rendered 20s. each year. (Darby, p. 369) Market held on Sat in the thirteenth and fourteenth centuries. Market recorded in 1485 and continued in the late eighteenth century. (VCH Northamptonshire, iii, pp. 271-2)"																																							Y	GC	vfm	Botolph	17-Jun	3				1250	15-Nov	K Hen III		"William de Ferrers, earl of Derby"		"CChR, 1226-57, p. 350"						"Fair claimed in 1327 and recorded in 1485. Fair regranted in 1556 and continued at least into the eighteenth century. (VCH Northamptonshire, iii, pp. 271-2)"	GC	vfm	Michael	29-Sep	3				1300	01-Apr	K Edw I		"Thomas, earl of Lancaster"		"CChR, 1257-1300, p. 482"						"To be held at the manor. (CChR, 1257-1300, p. 482) Fair claimed in 1327 and recorded in 1485. Fair regranted in 1566. (VCH Northamptonshire, iii, pp. 271-2)"																							
6	KETTERING	NORTHAMPTONSHIRE	England	4868	2784					92.25		Y	"Everitt, p. 475"	"VCH Northamptonshire, iii, pp. 218, 220"	GC	Fri	1				1227	17-Mar	K Hen III		A and M of Peterborough		"CChR, 1226-57, p. 21"						"A of Peterborough was holding the market in 1330. (QW, pp. 554, 556) Market continued into the twentieth century. (VCH Northamptonshire, iii, pp. 218, 220)"																																																																																																								
53	KING'S CLIFFE	NORTHAMPTONSHIRE	England	5007	2971					58.5		Y	"Everitt, p. 475"		GL	Tues	1		mercatum		1249	15-Aug	K Hen III				"CR, 1247-51, p. 192"						To be held at the manor. Mandate to the sh of Northamptonshire to proclaim the market and cause it to be held.																																							Y	GL	vfm	James the Apostle	25-Jul	3	feria			1249	15-Aug	K Hen III				"CR, 1247-51, p. 192"						To be held at the manor. Mandate to the sh of Northamptonshire to proclaim the fair and cause it to be held.																																												
46	KING'S SUTTON	NORTHAMPTONSHIRE	England	4498	2361					61.71					P		1	1086	forum								"Darby, p. 369"						"Of the market, 20s.. "	GC	Mon	1				1252	22-Apr	K Hen III		Stephen Lungespe		"CChR, 1226-57, p. 386"						"To be held at the manor. (CChR, 1226-57, p. 386) In 1330, the charter was stated to have been confirmed by K Hen 'proavus' of K Edw III. Emelina Longespee, daughter of the grantee, was holding the market. Both Stephen and Emelina had held the market since the grant of the charter. (QW, pp. 557-8)"																				Y	GC	vfm	James the apostle	25-Jul	3				1252	22-Apr	K Hen III		Stephen Lungespe		"CChR, 1226-57, p. 386"						"To be held at the manor. (CChR, 1226-57, p. 386) Emelina Longespee, daughter of the grantee, was holding the fair in 1330. Both Stephen and Emelina had held the fair since the grant of the charter. (QW, pp. 557-8)"																																												
17	LILBOURNE	NORTHAMPTONSHIRE	England	4560	2774					73.62					P	Sun	1	6 Jan 1219	mercatum	K Hen III							"RLC, i, p. 385"						"On 6 Jan 1219, K Hen III ordered the sh of Worcestershire (sic) to change the day of the market from Sun to Mon. (RLC, i, p. 385) In 1330, a Mon market was being held by Matilda who was the wife of Robert de Holand, Thomas de Estlegh and Robert Wauncy. It was stated to have been held since the time when the manor was held by Roger de Camvill. (QW, p. 537)"																																																																																																								
22	LONG BUCKBY	NORTHAMPTONSHIRE	England	4627	2677					102.5					GC	Thurs	1				1280	02-Nov	K Edw I		"Henry de Lacy, earl of Lincoln"		"CChR, 1257-1300, p. 232"						To be held at the manor.	GC	Tues	1				1281	18-May	K Edw I		"Henry de Lacy, earl of Lincoln"		"CChR, 1257-1300, p. 249"						To be held at the manor.																				Y	GC	vf+2	Gregory the Pope	12-Mar	4				1280	02-Nov	K Edw I		"Henry de Lacy, earl of Lincoln"		"CChR, 1257-1300, p. 232"						To be held at the manor.	GC	vf+2	Lawrence	10-Aug	4				1280	02-Nov	K Edw I		"Henry de Lacy, earl of Lincoln"		"CChR, 1257-1300, p. 232"						To be held at the manor.	GC	vf+2	Philip and James	01-May	4				1281	18-May	K Edw I		"Henry de Lacy, earl of Lincoln"		"CChR, 1257-1300, p. 249"						To be held at the manor.		"Fair Four: GC vf+2 Michael (29 Sept) gr 18 May 1281, by K Edw I to Henry de Lacy, earl of Lincoln, to be held at the manor. (CChR, 1257-1300, p. 249)"
38	LOWICK	NORTHAMPTONSHIRE	England	4977	2810					39.75				"VCH Northamptonshire, iii, p. 238"	GC	Thurs	1				1385	06-Dec	K Ric II 		"Henry Grene, kn"		"CChR, 1341-1417, p. 300"						"VCH provides no further evidence for the market. (VCH Northamptonshire, iii, p. 238)"																																							Y	GC	vfm	Whitsun		3				1385	06-Dec	K Ric II		"Henry Grene, kn"		"CChR, 1341-1417, p. 300"						"VCH provides no further evidence for the fair. (VCH Northamptonshire, iii, p. 238)"																																												
28	MILTON	NORTHAMPTONSHIRE	England	4737	2555					87.05					GC	Tues	1				1305	27-May	K Edw I		Edward Charles		"CChR, 1300-26, p. 58"						To be held at the manor.																																							Y	GC	vfm	Whitsunday		3				1305	27-May	K Edw I		Edward Charles		"CChR, 1300-26, p. 58"						To be held at the manor.																																												
51	NASEBY	NORTHAMPTONSHIRE	England	4689	2781					60.25					GL	Tues	1				1203		K John		R. de Lascy Constable of Chester		"T. Duffus Hardy ed.,'Rotuli de Liberate ac de Misis et Praestitis Regnante Johanne', (London, 1844), p. 49"																																																																																																														
