Place_ID_GAZ	MODNAME	County	Country_GAZ	GridX	GridY	Borough	Borough_1st_date	Borough_Source	Mint	VAL_1334	History_GAZ	Market_Town_c1600	Market_Town_Source	See_GAZ	M1	M1_DAYS	M1_No_Of_Days	M1_1st_Recorded	M1_Term_Used	M1_Prescriptive_Held_By	M1_Charter_Year	M1_Charter_Date	M1_Grantor	M1_Type_Grantor	M1_Grantee	M1_Grantee_Type	M1_Source	M1_Confirmation_Year	M1_Confirmation_Date	M1_Confirmation_From	M1_Confirmation_To	M1_Confirmation_Source	M1_Notes	M2	M2_DAYS	M2_No_Of_Days	M2_1st_Recorded	M2_Term_Used	M2_Prescriptive_Held_By	M2_Charter_Year	M2_Charter_Date	M2_Grantor	M2_Type_Grantor	M2_Grantee	M2_Grantee_Type	M2_Source	M2_Confirmation_Year	M2_Confirmation_Date	M2_Confirmation_From	M2_Confirmation_To	M2_Confirmation_Source	M2_Notes	M3	M3_DAYS	M3_No_Of_Days	M3_1st_Recorded	M3_Term_Used	M3_Prescriptive_Held_By	M3_Charter_Year	M3_Charter_Date	M3_Grantor	M3_Type_Grantor	M3_Grantee	M3_Grantee_Type	M3_Source	M3_Confirmation_Year	M3_Confirmation_Date	M3_Confirmation_From	M3_Confirmation_To	M3_Confirmation_Source	M3_Notes	Fair	Fair1	Fair1_Days_Held	Fair1_Feast	Fair1_Feast_Date	Fair1_Duration_Days	Fair1_Term_Used	Fair1_1st_reference	Fair1_Owner_Prescriptive	Fair1_Charter_Year	Fair1_Charter_Date	Fair1_Grantor	Fair1_Grantor_Type	Fair1_Grantee	Fair1_Grantee_Type	Fair1_Source	FAIR1_CONF_Year	FAIR1_CONF_Date	FAIR1_CONF_From	FAIR1_CONF_To	FAIR1_CONF_Source	Fair1_Notes	Fair2	Fair2_Days_Held	Fair2_Feast	Fair2_Feast_Date	Fair2_Duration_Days	Fair2_Term_Used	Fair2_1st_reference	Fair2_Owner_Prescriptive	Fair2_Charter_Year	Fair2_Charter_Date	Fair2_Grantor	Fair2_Grantor_Type	Fair2_Grantee	Fair2_Grantee_Type	Fair2_Source	FAIR2_CONF_Year	FAIR2_CONF_Date	FAIR2_CONF_From	FAIR2_CONF_To	FAIR2_CONF_Source	Fair2_Notes	Fair3	Fair3_Days_Held	Fair3_Feast	Fair3_Feast_Date	Fair3_Duration_Days	Fair3_Term_Used	Fair3_1st_reference	Fair3_Owner_Prescriptive	Fair3_Charter_Year	Fair3_Charter_Date	Fair3_Grantor	Fair3_Grantor_Type	Fair3_Grantee	Fair3_Grantee_Type	Fair3_Source	FAIR3_CONF_Year	FAIR3_CONF_Date	FAIR3_CONF_From	FAIR3_CONF_To	FAIR3_CONF_Source	Fair3_Notes	Harrison	Notes
41	BROADWATER	SUSSEX	England	5147	1043					60				"VCH Sussex, vi, part i, p. 76"	GC	Mon	1				1312	17-Jul	K Edw II		Ralph de Cammoys		"CChR, 1300-26, p. 194"						"To be held at the manor. (CChR, 1300-26, p. 194) On 20 Nov 1375, K Edw III granted Thomas Cammoys, kinsman and heir of Ralph de Cammoys, a Sat market in lieu. (CChR, 1341-1417, p. 230) On 15 Dec 1383, K Ric II granted Thomas de Camoys a Mon market in lieu. (CChR, 1341-1417, p. 289) In 1441-2, the market, stated to be on Sat, was alleged to be detrimental to that at Steyning, Sussex (q.v). Market had fallen into disuse by 1493. (VCH Sussex, vi, part i, p. 234) "																																							Y	P	vf	Barnabas the apostle	11-Jun	2	feria	1279	John de Cameys and Margareta his wife							"QW, p. 755"						"In 1279, John and Margaret successfully claimed to hold the fair at the manor, of old. (QW, p. 755) On 17 Jun 1312, K Edw II granted Ralph de Cammoys a fair on vfm Barnabas, to be held at the manor. (CChR, 1300-26, p. 194) Fair recorded in 1493 and 1502 and survived until c.1922. (VCH Sussex, vi, part i, p. 76)"	GC	vfm	Luke the Evangelist	18-Oct	3				1390	01-Mar	K Ric II		Thomas de Cammoys		"CChR, 1341-1417, p. 317"						"To be held at the manor. (CChR, 1341-1417, p. 317) Fair recorded in 1493 and 1502 and survived into the late eighteenth century. (VCH Sussex, vi, part i, p. 76)"																							"On 14 Jul 1245, John de Gatesden was pardoned 24m. for which he had been summoned to the Exchequer for two charters which he did not have, granting a market in the manors of Broadwater and Carshalton, Surrey (q.v.). (CR, 1242- 7, p. 327)"
71	BUCKSTEEP	SUSSEX	England	5652	1161																																																																			Y	GC	vfm	Nativity of John the Baptist	24-Jun	3				1337	04-Oct	K Edw III		"Thomas de Hoo, kn"		"CChR, 1327-41, p. 431"	1391	06-May	K Ric II	"Isabella, widow of Thomas de Hoo, kn"	"CPR, 1388-92, p. 403"	To be held at the manor.																																												
29	BULVERHYTHE	SUSSEX	England	5769	1083										GC	Mon	1				1310	16-Jun	K Edw II		"John de Britannia, earl of Richmond"		"CChR, 1300-26, p. 137"						To be held at the manor.																																							Y	GC	vf+2	Annunciation	25-Mar	4				1310	16-Jun	K Edw II		"John de Britannia, earl of Richmond"		"CChR, 1300-26, p. 137"						To be held at the manor.																																												
58	BURPHAM	SUSSEX	England	5039	1090	Y	early tenth century	"Defence, p. 195"		34.5	"Burh noted in the Burghal Hidage. (Defence, p. 195) On the opposite bank of the river and upstream from Arundel, Sussex (q.v.). (Beresford, p. 492) It may have been replaced by Cissbury, Sussex (q.v.)."				PB																		No further information for market.																																																																																																								
28	BURWASH	SUSSEX	England	5677	1247					35.05				"VCH Sussex, ix, p. 195"	GL	Fri	1		mercatum		1252	29-Apr	K Hen III				"CR, 1251-3, p. 82"						"To be held at the manor held by Edward, the king's son. Mandate to the sh of Sussex to proclaim the market and cause it to be held."	GC	Wed	1				1310	16-Jun	K Edw II		"John de Britannia, earl of Surrey"		"CChR, 1300-26, p. 137"																										Y	GL	vfm	Philip and James	01-May	3	feria			1252	29-Apr	K Hen III				"CR, 1251-3, p. 82"						"To be held at the manor held by Edward, the king's son. Mandate to the sh of Sussex to proclaim the market and cause it to be held. (CR, 1251-3, p. 82) Fair on vf+2 Philip and James was granted by K Edw II to John de Britannia, earl of Richmond, on 16 Jun 1310. (CChR, 1300-26, p. 137) The manor had been granted to the earl of Brittany in the late thirteenth century. A fair was held on 12 May in 1888, which may have been the continuation of this fair after the calendar change. (VCH Sussex, ix, p. 196)"	GC	vf+2	Bartholomew	24-Aug	4				1310	16-Jun	K Edw II		"John de Britannia, earl of Richmond"		"CChR, 1300-26, p. 137"																													
2	CHICHESTER	SUSSEX	England	4861	1049	Y	early tenth century	"Defence, pp. 195-6"	924-1154	220	"Roman and Saxon town. (Defence, p. 195) City in Domesday Book. (BF, p. 170) Bishopric from 1087, when the see was transferred from Selsey, Sussex (q.v.)."	Y	"Everitt, p. 475"	"VCH Sussex, iii, pp. 97-8"	PB PM	"Wed, Sat"	2	twelfth century									"VCH Sussex, iii, p. 97"						"From at least the twelfth century, markets were held on Wed and Sat. (VCH Sussex, iii, p. 97) Market recorded on 26 Apr 1227. (CChR, 1226-57, p. 34) K Hen III inspected a charter referring to a market on 16 Nov 1228 and on 4 May 1233. (CChR, 1226-57, pp. 87, 179) Markets were held by the overlords of the city, including the earls of Cornwall, until the grant of the city to the citizens in 1316. (VCH Sussex, iii, p. 97)"																																							Y	GO	1+f+6			8				1107		K Hen I		ch of Holy Trinity at Chichester		"Regesta, ii, no. 810"						"K Hen I confirmed the fair to the ch of Holy Trinity. The details of the grant are known from a notification by K Hen I to Richard de Belmeis and the reeve of Chichester and the barons of Sussex that he has confirmed to the ch of the Holy Trinity at Chichester a fair of eight days duration at the season fixed by Bp Ralph, namely one day before the feast and six days after it. (Regesta, ii, no. 810) On 3 Aug 1205, K John granted the ch of Chichester and Simon bp of Chichester that the date of the fair was to be moved from the feast of Faith the Virgin (6 Oct), as granted by K Hen I, to the vigil of Holy Trinity (Easter dep); it was still to last 8 days. (RCh, pp. 135-6) Fair noted in 1170-2, 1210, 1212. (PR, 16 Hen II, p. 151; PR, 17 Hen II, p. 135; PR, 18 Hen II, p 132; PR, 12 John, p. 4; PR, 14 John, pp. 8, 9) Bp of Chichester was holding an eight day fair by a charter of K John in 1279, although it was alleged that it was not held according to the charter. (QW, p. 759) On 22 Feb 1338, K Edw III confirmed the 1107 charter to Robert de Stretford, bp of Chichester. (CChR, 1327-41, p. 440) On 30 Jun 1367, it was stated that K John had granted the bp of Chichester an 8 day fair on the feast of Denis (9 Oct) and that William de Lenne, bp of Chichester, had appropriated an extra half day to the fair. (CIM, iii, no. 520)"	GO	vfm	Michael	29-Sep	3	feria	gr 1227x16 Feb 1254		9		K Hen III		R[ichard] earl of Cornwall		"CR, 1253-4, p. 28"						"Mandate to the sh of Sussex to proclaim the fair and cause it to be held. (CR, 1253-4, p. 28) This was presumably one of the two fairs claimed by Edmund, earl of Cornwall in 1288. Richard fitz Alan alleged that this was not a fair, but a congregation of men outside the suburb, of which he claimed the profit. (VCH Sussex, iii, p. 98)"	P	vfm	James	25-Jul	3		1288	Richard fitz Alan							"VCH Sussex, iii, p. 98"						"Richard fitz Alan claimed the fair, near the Hospital of St James outside the city. In 1289, K Edw I claimed the fair and ordered the sh to proclaim it in his name. "	"Ash Wednesday; 25 Jul (Harrison, pp. 393, 395)"	"Fair 4: GP f+2 George the martyr (23 Apr); gr 14 May 1500, by K Hen VII to mayor and citizens of Chichester. (CPR, 1494-1509, p. 205)"
67	CISSBURY	SUSSEX	England	5140	1080				c.979-1024		"Perhaps an emergency mint and commercial centre set up on a high and well-defended site, succeeding Burpham and succeeded by Steyning, Sussex (q.v.)."			"VCH Sussex, i, pp. 464-6, vi, part i, pp. 66-7"	PM																		No further information for market.																																																																																																								
50	CLIFFE HILL	SUSSEX	England	5430	1100										GC	Thurs	1				1331	14-Oct	K Edw III		"Simon, archbp of Canterbury"		"CChR, 1327-41, p. 231"						"To be held at the manor of Clive by Stonham, Sussex."	GC	"Tues, Fri"	2				1345	20-May	K Edw III		"John, archbp of Canterbury"		"CChR, 1341-1417, p. 38"						To be held at the manor of Clyve by Lewes.	GC	Wed	1				1409	12-Nov	K Hen IV		"Thomas, archbp of Canterbury, the king's cousin"		"CChR, 1341-1417, p. 442"						To be held in the town.	Y	GC	vfm	Trans of Thomas the Martyr	07-Jul	3				1331	14-Oct	K Edw III		"Simon, archbp of Canterbury"		"CChR, 1327-41, p. 231"						To be held at the manor of Clive by Stonham.	GC	f+8	Catherine	25-Nov	9				1345	20-May	K Edw III		"John, archbp of Canterbury"		"CChR, 1341-1417, p. 38"						To be held at the manor of Clyve by Lewes.	GC	f+8	Decollation of John the Baptist	29-Aug	9				1345	20-May	K Edw III		"John, archbp of Canterbury"		"CChR, 1341-1417, p. 39"						To be held at the manor of Clyve by Lewes.		"Fair 4: Grant to Thomas, archbp of Canterbury, the king's cousin of a fair on vfm Matthew (21 Sept) by K Hen IV on 12 Nov 1409. To be held at the town. (CChR, 1341-1417, p. 442)\r\nFair 5: Grant to Thomas, archbp of Canterbury, the king's cousin of a fair on vfm Mark (25 Apr) by K Hen IV on 12 Nov 1409. To be held at the town. (CChR, 1341-1417, p. 442)"
23	COCKING	SUSSEX	England	4879	1175					41.25					GC	Thurs	1				1285	01-Aug	K Edw I		Adam de Bavent		"CChR, 1257-1300, p. 319"						To be held at the manor.																																							Y	GC	vfm	Decollation of John the Baptist	29-Aug	3				1285	01-Aug	K Edw I		Adam de Bavent		"CChR, 1257-1300, p. 319"						To be held at the manor.																																												
68	CRAWLEY	SUSSEX	England	5344	1379										GO	Wed	1		mercatum		1202		K John		Micael de Punninges		"PR, 4 John, p. 142"						Nova Oblata: he owed one good Norweigian goshawk.	GO	Fri	1	gr 1227x72			9		K Hen III		Lucas de Ponyngges		"QW, p. 755"						"In 1279, Lucas successfully claimed to hold the market at the manor by charter of K Hen III."																				Y	GO	vf	Decollation of John the Baptist	29-Aug			gr 1227x72		9		K Hen III		Lucas de Ponyngges		"QW, p. 755"						"In 1279, Lucas successfully claimed to hold the fair at the manor by charter of K Hen III. The document is damaged and the total length of the fair is missing."																																												
3	CUCKFIELD	SUSSEX	England	5303	1244					66.25		Y	"Everitt, p. 475"		GC	Tues	1				1255	07-Sep	K Hen III		John de Warrenna		"CChR, 1226-57, p. 449"						To be held at the manor.	GC	Mon	1				1312	24-Jul	K Edw II		"John de Warenna, earl of Surrey"		"CChR, 1300-26, p. 194"						To be held at the manor.																				Y	GC	vfm	Nativity of Mary	08-Sep	3				1255	07-Sep	K Hen III		John de Warrenna		"CChR, 1226-57, p. 449"						To be held at the manor.	GC	vfm	Holy Trinity		3				1312	24-Jul	K Edw II		"John de Warenna, earl of Surrey"		"CChR, 1300-26, p. 194"						To be held at the manor.																							
72	DALLINGTON	SUSSEX	England	5657	1192									"VCH Sussex, ix, p. 233"																																																										Y	GC	vfm	Margaret	20-Jul	3				1337	04-Oct	K Edw III		"Thomas de Hoo, kn"		"CChR, 1327-41, p. 431"	1391	06-May	K Ric II	"Isabella, widow of Thomas de Hoo, kn"	"CPR, 1388-92, p. 403"	"To be held at the manor. (CPR, 1388-92, p. 403) VCH provides no further evidence for the fair. (VCH Sussex, ix, p. 233)"																																												
43	DITCHLING	SUSSEX	England	5325	1153							Y	"Everitt, p. 475"		GC	Tues	1				1312	24-Jul	K Edw II		"John de Warenna, earl of Surrey"		"CChR, 1300-26, p. 194"						To be held at the manor.																																							Y	GC	vfm	Margaret the virgin	20-Jul	3				1312	24-Jul	K Edw II		"John de Warenna, earl of Surrey"		"CChR, 1300-26, p. 194"						To be held at the manor.																																												
79	DURFORD	SUSSEX	England	4778	1253						"Near Rogate, in Dumpford hundred. (A. Mawer and F.M. Stenton eds., 'The Place-Names of Sussex', i, (Cambridge, 1969) p. 37)"																																																													Y	P						2 Jul 1431	"Henry Husee, kn"							"CCR, 1429-35, pp. 122, 161"						"Held adjacent to the chapel of St Mary and St John Baptist, Durford. Thomas, A of Durford was challenging Henry Husee's right to hold the fair."																																												
53	EAST ANGMERING	SUSSEX	England	5071	1043					42.5					GC	Sat	1				1384	15-Jan	K Ric II		"Richard, earl of Arundel and Surrey, the king's cousin"		"CChR, 1341-1417, p. 291"						To be held at the town.																																							Y	GC	vf	Peter and Paul	29-Jun	2				1384	15-Jan	K Ric II		"Richard, earl of Arundel and Surrey, the king's cousin"		"CChR, 1341-1417, p. 291"						To be held at the town.																																												
4	EAST GRINSTEAD	SUSSEX	England	5397	1380	Y	1235	"BF, p. 170"		37.63		Y	"Everitt, p. 475"		PB			16 Jul 1247		Peter of Savoy							"CChR, 1226-57, p. 324"						Day of the market changed from an unspecified day to Mon on 16 Jul 1247.																																							Y	GC	vf	James the Apostle	25-Jul	2				1247	16-Jul	K Hen III		Peter of Savoy		"CChR, 1226-57, p. 324"																																																		
35	EAST LAVANT	SUSSEX	England	4862	1084					58.17	"It is possible that the value in the 1334 Lay Subsidy refers to both East Lavant and West Lavant. (Glasscock, p. 307)"																																																													Y	GC	vf	Nativity of Mary	08-Sep	2				1314	01-Jun	K Edw II		W archbp of Canterbury		"CChR, 1300-26, p. 274"						"To be held at the manor. (CChR, 1300-26, p. 274) There is no evidence for this fair between the 1370's and 1390's; it is possible that it was not established. (Mate, pp. 63-4)"																																												
5	EASTBOURNE	SUSSEX	England	5608	990							Y	"Everitt, p. 475"		GC	Thurs	1				1315	12-Aug	K Edw II		Bartholomew de Baddlesmere		"CChR, 1300-26, p. 283"						To be held at the manor.																																							Y	GC	vfm	Michael	29-Sep	3				1232	21-Apr	K Hen III		"Master William de Nevill, treasurer of Chichester"		"CChR, 1226-57, p. 151"						"Mandate to sh of Sussex, 22 Apr 1232. (CR, 1231-4, p. 51) Fair was being held by the treasurer of Chichester in 1279. (QW, p. 761)"	GC	vfm	Matthew the Apostle	21-Sep	3				1315	12-Aug	K Edw II		Bartholomew de Baddlesmere		"CChR, 1300-26, p. 283"						To be held at the manor.																							
20	EGDEAN	SUSSEX	England	4990	1200										GC	Wed	1				1279	29-Dec	K Edw I		William de Alta Ripa		"CChR, 1257-1300, p. 219"						To be held at the manor.																																							Y	GC	vfm	Bartholomew	24-Aug	3				1279	29-Dec	K Edw I		William de Alta Ripa		"CChR, 1257-1300, p. 219"						To be held at the manor.																																												
