Place_ID_GAZ	MODNAME	County	Country_GAZ	GridX	GridY	Borough	Borough_1st_date	Borough_Source	Mint	VAL_1334	History_GAZ	Market_Town_c1600	Market_Town_Source	See_GAZ	M1	M1_DAYS	M1_No_Of_Days	M1_1st_Recorded	M1_Term_Used	M1_Prescriptive_Held_By	M1_Charter_Year	M1_Charter_Date	M1_Grantor	M1_Type_Grantor	M1_Grantee	M1_Grantee_Type	M1_Source	M1_Confirmation_Year	M1_Confirmation_Date	M1_Confirmation_From	M1_Confirmation_To	M1_Confirmation_Source	M1_Notes	M2	M2_DAYS	M2_No_Of_Days	M2_1st_Recorded	M2_Term_Used	M2_Prescriptive_Held_By	M2_Charter_Year	M2_Charter_Date	M2_Grantor	M2_Type_Grantor	M2_Grantee	M2_Grantee_Type	M2_Source	M2_Confirmation_Year	M2_Confirmation_Date	M2_Confirmation_From	M2_Confirmation_To	M2_Confirmation_Source	M2_Notes	M3	M3_DAYS	M3_No_Of_Days	M3_1st_Recorded	M3_Term_Used	M3_Prescriptive_Held_By	M3_Charter_Year	M3_Charter_Date	M3_Grantor	M3_Type_Grantor	M3_Grantee	M3_Grantee_Type	M3_Source	M3_Confirmation_Year	M3_Confirmation_Date	M3_Confirmation_From	M3_Confirmation_To	M3_Confirmation_Source	M3_Notes	Fair	Fair1	Fair1_Days_Held	Fair1_Feast	Fair1_Feast_Date	Fair1_Duration_Days	Fair1_Term_Used	Fair1_1st_reference	Fair1_Owner_Prescriptive	Fair1_Charter_Year	Fair1_Charter_Date	Fair1_Grantor	Fair1_Grantor_Type	Fair1_Grantee	Fair1_Grantee_Type	Fair1_Source	FAIR1_CONF_Year	FAIR1_CONF_Date	FAIR1_CONF_From	FAIR1_CONF_To	FAIR1_CONF_Source	Fair1_Notes	Fair2	Fair2_Days_Held	Fair2_Feast	Fair2_Feast_Date	Fair2_Duration_Days	Fair2_Term_Used	Fair2_1st_reference	Fair2_Owner_Prescriptive	Fair2_Charter_Year	Fair2_Charter_Date	Fair2_Grantor	Fair2_Grantor_Type	Fair2_Grantee	Fair2_Grantee_Type	Fair2_Source	FAIR2_CONF_Year	FAIR2_CONF_Date	FAIR2_CONF_From	FAIR2_CONF_To	FAIR2_CONF_Source	Fair2_Notes	Fair3	Fair3_Days_Held	Fair3_Feast	Fair3_Feast_Date	Fair3_Duration_Days	Fair3_Term_Used	Fair3_1st_reference	Fair3_Owner_Prescriptive	Fair3_Charter_Year	Fair3_Charter_Date	Fair3_Grantor	Fair3_Grantor_Type	Fair3_Grantee	Fair3_Grantee_Type	Fair3_Source	FAIR3_CONF_Year	FAIR3_CONF_Date	FAIR3_CONF_From	FAIR3_CONF_To	FAIR3_CONF_Source	Fair3_Notes	Harrison	Notes
13	FECKENHAM	WORCESTERSHIRE	England	4009	2616					53				"VCH Worcestershire, iii, p. 115"	GL	Thurs	1		mercatum		1237	07-Apr	K Hen III				"CR, 1234-7, p. 429"						"To be held at the manor. Mandate to the sh of Worcestershire to proclaim the market and cause it to be held. (CR, 1234-7, p. 429) Mandate to the sh of Worcester to proclaim the market and cause it to be held, 6 Sept 1250. (CR, 1247-51, p. 319) Mandate to the sh of Worcester to proclaim that the day of the market was to be changed from Thurs to Sat and cause it to be held, 23 Feb 1253. (CR, 1251-3, p. 323) Market ceased to be held by the late eighteenth century. (VCH Worcestershire, iii, p. 115)"																																							Y	GL	vf+2	Nativity of John the Baptist	24-Jun	4	feria			1237	07-Apr	K Hen III				"CR, 1234-7, p. 429"						To be held at the manor. Mandate to the sh of Worcestershire to proclaim the fair and cause it to be held.	GL	vf	Decollation of John the Baptist	29-Aug	2				1250	06-Sep	K Hen III				"CR, 1247-51, p. 319"						Mandate to the sh of Worcester to proclaim the fair and cause it to be held.																							
14	HALESOWEN	WORCESTERSHIRE	England	3970	2838	Y	1216x72	"BF, p. 183; BF, supplement, p. 64"		135	"Part of Halesowen had been in Shropshire since the late eleventh century. It was finally transferred to Worcestershire in 1844. (Glasscock, p. 256)"			"VCH Worcestershire, iii, pp. 136, 141"	GO	Wed	1		mercatum		1220		K Hen III		A and M of Hal' [Halesowen]		"PR, 4 Hen III, p. 176"						"Nova Oblata: they owed one palfrey for the market and fair (see below) but were pardoned by writ of the king. (PR, 4 Hen III, p. 176) A market held by the A of Halesowen was recorded in 1243. (CRR, xvii, no. 2199) This grant was noted on 28 Oct 1221. (RLC, i, p. 477)"	GC	Mon	1				1344	23-Apr	K Edw III		A and C of Hales Oweyn [Halesowen]		"CChR, 1341-1417, p. 31"						To be held at the manor.																				Y	GO	vf	Denis	09-Oct	2				1220		K Hen III		A and M of Hal' [Halesowen]		"PR, 4 Hen III, p. 176"						"Nova Oblata: they owed one palfrey for the fair and the market (see above) but were pardoned by writ of the king. (PR, 4 Hen III, p. 176) Mandate to the sh of Worcestershire that the fair on vf Denis would henceforth be held on vf Kenelm (17 Jul) until the king came of age, 5 Jul 1223. (RLC, i, p. 553) This grant was noted on 28 Oct 1221. (RLC, i, p. 477) A fair of Kenelm, held in the chapel yard, was recorded in 1736. (VCH Worcestershire, iii, p. 141)"	GC	f+3	Barnabas the apostle	11-Jun	4				1344	23-Apr	K Edw III		A and C of Hales Oweyn [Halesowen]		"CChR, 1341-1417, p. 31"						To be held at the manor.																							"Markets and fairs appear to have fallen into disuse before 1608. (VCH Worcestershire, iii, p. 141)"
15	HANLEY CASTLE	WORCESTERSHIRE	England	3839	2419					64.5				"VCH Worcestershire, iv, p. 97"	P	Tues	1	20 Apr 1219	mercatum	K Hen III							"RLC, i, p. 390"						"Mandate to the sh of Worcestershire that the market that the king had previously ordered to be held on Tues would henceforth be held on Thurs. (RLC, i, p. 390) This is the only evidence for the market. (VCH Worcestershire, iv, p. 97)"																																																																																																								
16	HOLT	WORCESTERSHIRE	England	3829	2625					53.44	The grid references and the valuation in the 1334 Lay Subsidy relate to Holt.			"VCH Worcestershire, iii, p. 404"																																																										Y	GC	f	Mary Magdalen	22-Jul	1				1373	13-Jul	K Edw III		"John de Beauchamp, the king's squire"		"CChR, 1341-1417, p. 228"						"To be held in the place called 'le Rode' in the parish of Holt. (CChR, 1341-1417, p. 228) VCH provides no further evidence for the fair. (VCH Worcestershire, iii, p. 404)"																																												
26	KEMERTON	WORCESTERSHIRE	England	3946	2368					88.5	"Transferred from Gloucestershire to Worcestershire in 1931. (Guide, ii, p. 481) "			"VCH Gloucestershire, viii, pp. 211, 213"	GO	Tues	1		mercatum		1218	05-Sep	K Hen III		Henry son of Gerold		"RLC, i, p. 369"						"Mandate to the sh of Gloucestershire to cause him to have the market, 5 Sept 1218. (RLC, i, p. 369) There is no further evidence for the market. (VCH Gloucestershire, viii, p. 213)"																																																																																																								
17	KIDDERMINSTER	WORCESTERSHIRE	England	3831	2769	Y	early thirteenth century	"BF, p. 183"		86.25		Y	"Everitt, p. 472"	"VCH Worcestershire, iii, p. 166"	PB			fourteenth century									"VCH Worcestershire, iii, p. 163"						There may have been a market on more than one day.																																							Y	GC	vfm	Bartholomew	24-Aug	3	feria			1228	16-Jan	K Hen III		Amaurico de Sancto Amando		"CPR, 1225-32, p. 175"						To be held at the manor.	GC	vf	Bartholomew	24-Aug	2				1238	04-Mar	K Hen III		John Bisset		"CR, 1242-7, p. 235"						"To be held at the manor. (CR, 1242-7, p. 235) Fair recorded in 1694, but thereafter fell into disuse. (VCH Worcestershire, iii, p. 166)"																							
18	LINDRIDGE	WORCESTERSHIRE	England	3675	2690					83.25				"VCH Worcestershire, iii, p. 443"	GC	Wed	1				1236	24-Jul	K Hen III		"ch of St Mary, Worcester and the P and M"		"CChR, 1226-57, p. 220"						"To be held at the manor. Mandate to the sh of Worcester to read the charter in full session of the county court and to proclaim the market and cause it to be held, 24 Jul 1236. (CR, 1234-7, p. 293) VCH provides no further evidence for the market. (VCH Worcestershire, iii, p. 443)"																																																																																																								
20	OMBERSLEY	WORCESTERSHIRE	England	3844	2635					118.06				"VCH Worcestershire, iii, p. 462"	GC	Mon	1				1354	10-May	K Edw III		A and C of Evesham		"CChR, 1341-1417, p. 140"	1467	18-Nov	K Edw IV	"Richard, A of Evesham"	"CPR, 1467-77, p. 67"	"To be held at the manor. (CChR, 1341-1417, p. 140) Market had fallen into disuse by the Dissolution. (VCH Worcestershire, iii, p. 462)"																																							Y	GC	f+3	Barnabas	11-Jun	4				1354	10-May	K Edw III		A and C of Evesham		"CChR, 1341-1417, p. 140"	1467	18-Nov	K Edw IV	"Richard, A of Evesham"	"CPR, 1467-77, p. 67"	"To be held at the manor. (CChR, 1341-1417, p. 140) VCH provides no further evidence for the fair. (VCH Worcestershire, iii, p. 462)"																																												
21	PERSHORE	WORCESTERSHIRE	England	3949	2458	Y	1086	"BF, p. 184; Darby, p. 368"	1042-66	63.25		Y	"Everitt, p. 472"	"VCH Worcestershire, iv, pp. 152-4"	PB PM	Sun	1	30 Jan 1219	mercatum								"RLC, i, p. 387"						"Day of market changed from Sun to Tues. (RLC, i, p. 387) The market was held jointly by the A of Pershore and the A of Westminster. Ministers accounts for the borough show that from the time of K Hen IV onwards, the A of Pershore received no income from the market stalls, as they were all empty. Market continued until c.1876. (VCH Worcestershire, iv, p. 154)"																																							Y	GL	vfm	Edburga	15-Jun	3	feria			1226	19-Mar	K Hen III		A of Pershore		"RLC, ii, p. 103"						"To be held at the manor until the king came of age. (RLC, ii, p. 103) On 4 Feb 1227, K Hen III granted the monastery of Pershore a fair on vf+2 Edburga in the Summer. (CChR, 1227-57, p. 2) On 5 Feb 1227, the sh of Worcester was instructed that the king had conceeded the fair to the A of Pershore in perpetuity by his charter and was ordered to proclaim the fair and cause it to be held. (RLC, ii, p. 169) Fair granted to William Sheldon and Francis Sheldon in 1544. (VCH Worcestershire, iv, p. 154)"																																												
22	ROCK	WORCESTERSHIRE	England	3733	2712						"No valuation for Rock in the 1334 Lay Subsidy, but Rock Moor and Coningswick were valued together at ú10.50."			"VCH Worcestershire, iv, p. 307, 320"	GC	Wed	1				1328	10-May	K Edw III		Henry de Ribesford		"CChR, 1327-41, p. 84"																																													Y	GC	f+2	Margaret	20-Jul	3				1328	10-May	K Edw III		Henry de Ribesford		"CChR, 1327-41, p. 84"																																																		To be held at the manor.
23	SEVERN STOKE	WORCESTERSHIRE	England	3856	2440					41.19				"VCH Worcestershire, iv, p. 193"	GC	Mon	1				1310	15-Mar	K Edw II		Robert de Clifford		"CChR, 1300-26, p. 134"						"To be held at the manor. (CChR, 1300-26, p. 134) VCH provides no further evidence for the market. (VCH Worcestershire, iv, p. 193)"																																							Y	GC	vfm	Faith	06-Oct	3				1310	15-Mar	K Edw II		Robert de Clifford		"CChR, 1300-26, p. 134"						"To be held at the manor. (CChR, 1300-26, p. 134) VCH provides no further evidence for the fair. (VCH Worcestershire, iv, p. 193)"																																												
19	STOURBRIDGE	WORCESTERSHIRE	England	3887	2832						"Stourbridge is adjacent to Old Swinford. St George's chapel, Windsor, acquired one third of Old Swinford. This was presumably cancelled in 1485, when the manor of Stourbridge and the manor of Old Swinford passed to Thomas, earl of Ormond. The manors descended jointly until the nineteenth century. (VCH Worcestershire, iii, p. 219) Old Swinford was valued at ú34.25 in the 1334 Lay Subsidy; Stourbridge was not assessed. (Glasscock, p. 353)"	Y	"Everitt, p. 472"	"VCH Worcestershire, iii, pp. 213-16"	GP	Tues	1				1482	14-Nov	K Edw IV		"dean and Ca of the king's free chapel of St George within the castle of Windsor [St George's chapel, Windsor]"		"CPR, 1476-85, p. 333"						"To be held at the town of Old Swinford and Stourbridge. (CPR, 1476-85, p. 333)"	GP	Fri	1				1486	04-Jul	K Hen VII		"Thomas Ormond, kn, earl of Ormond"		"CPR, 1485-94, pp. 125-6"						"To be held at the lordship or manor of Stourbridge. (CPR, 1485-94, pp. 125-6) Market probably replaced that granted in 1482. Market recorded in 1792 and 1888; it continued in the twentieth century. (VCH Worcestershire, iii, p. 216)"																				Y	GP	f	Edw the Confessor	13-Oct	1				1482	14-Nov	K Edw IV		"dean and Ca of the king's free chapel of St George within the castle of Windsor [St George's chapel, Windsor]"		"CPR, 1476-85, p. 333"						"To be held at the town of Old Swinford and Stourbridge. (CPR, 1476-85, p. 333) On 4 Jul 1486, K Hen VII granted Thomas Ormond, kn, earl of Ormond a fair on f Edw king and confessor, to be held at the lordship or manor of Stourbridge. (CPR, 1485-94, pp. 125-6)"	GP	f	Augustine	26 May(?)	1				1482	14-Nov	K Edw IV		"dean and Ca of the king's free chapel of St George within the castle of Windsor [St George's chapel, Windsor]"		"CPR, 1476-85, p. 333"						"To be held at the town of Old Swinford and Stourbridge. (CPR, 1476-85, p. 333) On 4 Jul 1486, K Hen VII granted Thomas Ormond, kn, earl of Ormond a fair on f Augustine, to be held at the lordship or manor of Stourbridge. (CPR, 1485-94, pp. 125-6)"																							
25	TENBURY	WORCESTERSHIRE	England	3594	2684	Y	1455	"BF, p. 184"		107.44		Y	"Everitt, p. 472"	"VCH Worcestershire, iv, p. 364"	GL	Thurs	1		mercatum		1223	18-Aug	K Hen III		Roger de Clifford		"RLC, i, p. 559b"						To be held at the manor until the king came of age.	GC	Tues	1				1249	08-Jan	K Hen III		Roger de Clifford		"CChR, 1226-57, p. 338"						"To be held at the manor. (CChR, 1226-57, p. 338) Market continued in the twentieth century. (VCH Worcestershire, iv, p. 364)"																				Y	GC	vf	Trans of Thomas the Martyr	07-Jul	2				1249		K Hen III		Roger de Clifford		"CChR, 1226-57, p. 338"						"To be held at the manor. (CChR, 1226-57, p. 338) Fair had fallen into disuse before 1635. (VCH Worcestershire, iv, p. 364)"																																												
3	UPTON ON SEVERN	WORCESTERSHIRE	England	3852	2402	Y	1416-17	"BF, supplement, p. 64"		78.69		Y	"Everitt, p. 472"	"VCH Worcestershire, iv, p. 213"	PB		1	22 Feb 1415		"Eleanor, widow of Richard le Despenser"							"CIPM, xx, no. 632"						"An unspecified number of markets were assigned as part of Eleanor's dower from Richard. (CIPM, xx, no. 632) Thurs market recorded in 1416, the seventeenth century and continued in the twentieth century. (VCH Worcestershire, iv, p. 213)"																																							Y	P						22 Feb 1415	"Eleanor, widow of Richard le Despenser"							"CIPM, xx no. 632"						"An unspecified number of fairs were assigned as part of Eleanor's dower from Richard. (CIPM, xx, no. 632) Fair on Peter ad Vincula (1 Aug) recorded in 1416 and in the seventeenth century. (VCH Worcestershire, iv, p. 213)"																																												
9	WICK EPISCOPI	WORCESTERSHIRE	England	3828	2531	Y	c.1182	"BF, supplement, p. 64"		95.56	"Manor held by the bishops of Worcester from before the Conquest until 1558. (VCH Worcestershire, iii, p. 502)"			"VCH Worcestershire, iii, pp. 500-09 "	PB																		No further information for the market.																																																																																																								
