Place_ID_GAZ	MODNAME	County	Country_GAZ	GridX	GridY	Borough	Borough_1st_date	Borough_Source	Mint	VAL_1334	History_GAZ	Market_Town_c1600	Market_Town_Source	See_GAZ	M1	M1_DAYS	M1_No_Of_Days	M1_1st_Recorded	M1_Term_Used	M1_Prescriptive_Held_By	M1_Charter_Year	M1_Charter_Date	M1_Grantor	M1_Type_Grantor	M1_Grantee	M1_Grantee_Type	M1_Source	M1_Confirmation_Year	M1_Confirmation_Date	M1_Confirmation_From	M1_Confirmation_To	M1_Confirmation_Source	M1_Notes	M2	M2_DAYS	M2_No_Of_Days	M2_1st_Recorded	M2_Term_Used	M2_Prescriptive_Held_By	M2_Charter_Year	M2_Charter_Date	M2_Grantor	M2_Type_Grantor	M2_Grantee	M2_Grantee_Type	M2_Source	M2_Confirmation_Year	M2_Confirmation_Date	M2_Confirmation_From	M2_Confirmation_To	M2_Confirmation_Source	M2_Notes	M3	M3_DAYS	M3_No_Of_Days	M3_1st_Recorded	M3_Term_Used	M3_Prescriptive_Held_By	M3_Charter_Year	M3_Charter_Date	M3_Grantor	M3_Type_Grantor	M3_Grantee	M3_Grantee_Type	M3_Source	M3_Confirmation_Year	M3_Confirmation_Date	M3_Confirmation_From	M3_Confirmation_To	M3_Confirmation_Source	M3_Notes	Fair	Fair1	Fair1_Days_Held	Fair1_Feast	Fair1_Feast_Date	Fair1_Duration_Days	Fair1_Term_Used	Fair1_1st_reference	Fair1_Owner_Prescriptive	Fair1_Charter_Year	Fair1_Charter_Date	Fair1_Grantor	Fair1_Grantor_Type	Fair1_Grantee	Fair1_Grantee_Type	Fair1_Source	FAIR1_CONF_Year	FAIR1_CONF_Date	FAIR1_CONF_From	FAIR1_CONF_To	FAIR1_CONF_Source	Fair1_Notes	Fair2	Fair2_Days_Held	Fair2_Feast	Fair2_Feast_Date	Fair2_Duration_Days	Fair2_Term_Used	Fair2_1st_reference	Fair2_Owner_Prescriptive	Fair2_Charter_Year	Fair2_Charter_Date	Fair2_Grantor	Fair2_Grantor_Type	Fair2_Grantee	Fair2_Grantee_Type	Fair2_Source	FAIR2_CONF_Year	FAIR2_CONF_Date	FAIR2_CONF_From	FAIR2_CONF_To	FAIR2_CONF_Source	Fair2_Notes	Fair3	Fair3_Days_Held	Fair3_Feast	Fair3_Feast_Date	Fair3_Duration_Days	Fair3_Term_Used	Fair3_1st_reference	Fair3_Owner_Prescriptive	Fair3_Charter_Year	Fair3_Charter_Date	Fair3_Grantor	Fair3_Grantor_Type	Fair3_Grantee	Fair3_Grantee_Type	Fair3_Source	FAIR3_CONF_Year	FAIR3_CONF_Date	FAIR3_CONF_From	FAIR3_CONF_To	FAIR3_CONF_Source	Fair3_Notes	Harrison	Notes
18	GREAT GLEN	LEICESTERSHIRE	England	4652	2977					61.5				"VCH Leicestershire, v, p. 104"	GC	Mon	1				1272	22-Oct	K Hen III		Roger Martel of Hunton		"CChR, 1257-1300, p. 184"						"To be held at the manor. (CChR, 1257-1300, p. 184) VCH does not provide any further evidence for the market."	GC	Fri	1				1348	12-Feb	K Edw III		Henry le fitz Roger		"CChR, 1341-1417, p. 72"						"To be held at the manor. (CChR, 1341-1417, p. 72) VCH does not provide any further evidence for the market."																				Y	GC	vfm	Cuthbert	20-Mar	3				1272	22-Oct	K Hen III		Roger Martel of Hunton		"CChR, 1257-1300, p. 184"						"To be held at the manor. (CChR, 1257-1300, p. 184) VCH does not provide any further evidence for the fair."	GC	vfm	Philip and James	01-May	3				1348	12-Feb	K Edw III		Henry le fitz Roger		"CChR, 1341-1417, p. 72"						"To be held at the manor. (CChR, 1341-1417, p. 72) VCH does not provide any further evidence for the fair."																							
31	GROBY	LEICESTERSHIRE	England	4523	3076					11.63					GC	Fri	1				1338	12-Mar	K Edw III		Henry de Ferariis		"CChR, 1327-41, p. 443"						To be held at the manor.																																							Y	GC	vf+2	George	23-Apr	4				1338	12-Mar	K Edw III		Henry de Ferariis		"CChR, 1327-41, p. 443"						To be held at the manor.																																												
10	HALLATON	LEICESTERSHIRE	England	4786	2965					106.5	"Hallaton was divided into two main manors in 1171: Bardolf's (also known as Beaumont's) and Engaine's (also known as Broughton). These descended separately until 1614. Each had its own market and fair, but since these were held on the same day of the week and at the same feasts, respectively, they were presumably single trading occasions, the revenue from which was divided between the two manors. The market (presumably the Thurs market) was recorded in 1638, but had fallen into disuse by 1767. The two fairs descended with the manors. The fair on Simon and Jude and that on the Nativity of John the Baptist were recorded in 1638. (VCH Leicestershire, v, pp. 123-6) The markets and fairs are set out first for Engaine's manor and then for Bardolf's."	Y	"Everitt, p. 474"	"VCH Leicestershire, v, pp. 123-6"	GL	Thurs	1		mercatum		1224	29-Aug	K Hen III		Eustace de Greinvill		"RLC, i, pp. 618b, 643b"						"To be held until the king came of age. (RLC, i, pp. 618b, 643b) De Greinvill held the manor later known as Engaine's manor. (VCH Leicestershire, v, pp. 124-5)"	GC	Thurs	1				1284	16-Jul	K Edw I		John Engayne and Joan his wife		"CChR, 1257-1300, p. 276"						To be held at the manor. 	GC	Thurs	1				1284	29-May	K Edw I		William Bardolf		"CChR, 1257-1300, p. 273"						To be held at the manor.	Y	GC	vfm+2	Nativity of John the Baptist	24-Jun	5				1284	16-Jul	K Edw I		John Engayne and Joan his wife		"CChR, 1257-1300, p. 276"						To be held at the manor.	GC	vfm+2	Simon and Jude	28-Oct	5				1284	16-Jul	K Edw I		John Engayne and Joan his wife		"CChR, 1257-1300, p. 276"						To be held at the manor. 	GC	vfm+2	Nativity of John the Baptist	24-Jun	5				1284	29-May	K Edw I		William Bardolf		"CChR, 1257-1300, p. 273"						To be held at the manor. 		"Fair 4: GC vfm+2 Simon and Jude (28 Oct); gr 29 May 1284, by K Edw I to William Bardolf, to be held at the manor. (CChR, 1257-1300, p. 273)\r\nFair 5: GC vfm Ascension (Easter dep); gr 12 Jul 1304, by K Edw I to John Bardolf. To be held at the manor. (CChR, 1300-26, p. 43) Fair on Ascension descended with the manor and was recorded in 1638; it continued into the mid nineteenth century. (VCH Leicestershire, v, p. 126)"
11	HINCKLEY	LEICESTERSHIRE	England	4427	2938	Y	1295	"BF, p. 135"		24		Y	"Everitt, p. 474"		PB																		No further information for the market.																																																																																																								
20	KEGWORTH	LEICESTERSHIRE	England	4488	3267					76.5					GC	Tues	1				1290	16-May	K Edw I		Robert de Halstead and Margery his wife		"CChR, 1257-1300, p. 346"						To be held at the manor.																																							Y	GC	vfm	Margaret the Virgin	20-Jul	3				1290	16-May	K Edw I		Robert de Halstead and Margery his wife		"CChR, 1257-1300, p. 346"						To be held at the manor.	GC	vfm	Andrew	30-Nov	3				1290	16-May	K Edw I		Robert de Halstead and Margery his wife		"CChR, 1257-1300, p. 346"						To be held at the manor.																							
8	KIBWORTH BEAUCHAMP	LEICESTERSHIRE	England	4681	2938					36				"VCH Leicestershire, v, p. 170"	GL	Wed	1		mercatum		1223	12-Mar	K Hen III		Walter de Bello Campo		"RLC, i, p. 537b"						"To be held until the king came of age. (RLC, i, p. 537b) There is no further evidence for the market. (VCH Leicestershire, v, p. 170)"																																																																																																								
3	LEICESTER	LEICESTERSHIRE	England	4585	3044	Y	1086	"BF, p. 135"	924-1154; Viking coins before 924	266.67	"Seat of a bishopric from late seventh century to late ninth century. Viking stronghold in late ninth and early tenth century. Borough and 'civitas' in Domesday Book. (BF, p. 135; Darby, p. 366)"	Y	"Everitt, p. 474"	"VCH Leicestershire, iv, pp. 46-7"	PB PM		1	1239	mercatum	"S[imon] de Montfort, earl of Leicester"							"CRR, xvi, no. 968"						"It was alleged that the market was being damaged by the Tues market at Narborough, Leicestershire (q.v.). (CRR, xvi, no. 968) Sat market recorded in 1298. In the fifteenth century, markets were held on Wed, Fri and Sat. The Wed market may have been the oldest. (VCH Leicestershire, iv, p. 46)"																																							Y	P	vfm+12	Peter ad Vincula	01-Aug	15		5 Feb 1228	men of Leicester							"CChR, 1226-57, p. 90"						"On 5 Feb 1229, the date of the fair was changed to m+14 Purification (3 Feb). (CChR, 1226-57, p. 90) On 8 Feb 1229, the date of the fair was changed from vfm+12 Peter ad Vincula to m+13 Purification of Mary. Mandate to the sh of Leicestershire to read the charter in full county court and proclaim the fair and cause it to be held. (CR, 1227-31, p. 150) VCH notes that this is a mistranscription for m+14. (VCH Leicestershire, iv, p. 47) On 25 Mar 1235, the date of the fair changed from v+14 Purification of Mary to the fourth day after Invention of Holy Cross (i.e. 7 May) +14. (CR, 1234-7, p. 64) Issues of the fair were recorded in 1324 and 1327. From the 1320s until 1360, this fair was joined with the Holy Trinity fair (see below) and was held by the earl of Leicester at the beginning of May, possibly on 6 May. (VCH Leicestershire, iv, p. 47) On 2 Jul 1360, it was recorded that a fair was held at the town on f+15 Invention of the Cross (3 May) by Henry, duke of Lancaster and earl of Leicester, the king's kinsman. In lieu of this fair, K Edw III granted Henry, duke of Lancaster and earl of Leicester, the king's kinsman, a fair on 3+f+3 Michaelmas (29 Sept), to be held in the town and its suburb. (CChR, 1341-1417, p. 167)"	GC	m+14	Holy Trinity		15				1307	08-Nov	K Edw II		"Thomas, earl of Lancaster, the king's cousin"		"CChR, 1300-26, p. 108"						"To be held at the manor. (CChR, 1300-26, p. 108) Issues of the fair were recorded in 1324. From the 1320s until 1360, this fair was joined with the Invention of Holy Cross fair (see above) and was held by the earl of Leicester at the beginning of May, possibly on 6 May. (VCH Leicestershire, iv, p. 47)"	GC	3+f+3	Philip and James	01-May	7				1473	02-Apr	K Edw IV		mayor and burgesses of Leicester		"CChR, 1427-1516, p. 241"						To be held at the town and its suburb.	"1 May; 29 Sept (Harrison, pp. 393, 396)"	"Fair 4: GP 2+f+2 Leonard (6 Nov); gr 17 Sept 1484, by K Ric III to John the A and the C of St Mary de Pratis, Leicester [Leicester abbey]. To be held within the abbey and the parish of St Leonard. (CPR, 1476-85, p. 471)"
4	LOUGHBOROUGH	LEICESTERSHIRE	England	4535	3195					95.25		Y	"Everitt, p. 474"		GL	Thurs	1		mercatum		1221	22-Jan	K Hen III		Hugh Despenser		"RLC, i, p. 446b"						"To be held at the manor until the king came of age. (RLC, i, p. 446b) On 12 Feb 1227, K Hen III granted Hugh Despenser a Thurs market. (CChR, 1226-57, p. 4) Letter close to sh of Leicestershire regarding the market, 28 Apr 1227. (RLC, ii, p. 183) Market granted again by K Hen III to Hugh Dispenser on 6 Feb 1229 and 25 Feb 1233. (CChR, 1226-57, pp. 90, 175)"																																							Y	GL	vf	Peter ad Vincula	01-Aug	2	feria			1221	27-Jan	K Hen III		Hugh Despenser		"RLC, i, p. 447"						"To be held at the manor until the king came of age. (RLC, i, p. 447) On 12 Feb 1227, K Hen III granted Hugh Despenser a fair on vfm Peter ad Vincula. (CChR, 1226-57, p. 4) Letter close to sh of Leicestershire regarding the fair, 28 Apr 1227. (RLC, ii, p. 183) Fair granted again by K Hen III to Hugh Dispenser on 6 Feb 1229 and 25 Feb 1233. (CChR, 1226-57, pp. 90, 175)"																																												
22	LOWESBY	LEICESTERSHIRE	England	4723	3074					26.25					GC	Wed	1				1301	23-Aug	K Edw I		William Burdet		"CChR, 1300-26, pp. 16-17"						To be held at the manor. 																																							Y	GC	m+3	Michael	29-Sep	4				1301	23-Aug	K Edw I		William Burdet		"CChR, 1300-26, pp. 16-17"						To be held at the manor.	GC	vf+2	Philip and James	01-May	4				1301	23-Aug	K Edw I		William Burdet		"CChR, 1300-26, pp. 16-17"						To be held at the manor.																							
32	LUBBENHAM	LEICESTERSHIRE	England	4706	2873					70.5				"VCH Leicestershire, v, p. 224"	GC	Wed and Sat	2				1327	03-Jun	K Edw III		William le Baud		"CChR, 1327-41, p. 35"						"To be held at the manor. (CChR, 1327-41, p. 35) The market was disrupted in 1330 and 1335. (VCH Leicestershire, v, p. 224)"																																							Y	GC	Wed in Whitsuntide+2	Whitsuntide		3				1327	03-Jun	K Edw III		William le Baud		"CChR, 1327-41, p. 35"						To be held at the manor.																																												
12	LUTTERWORTH	LEICESTERSHIRE	England	4543	2844	Y	1279	"VCH Leicestershire, ii, p. 177"		69.87		Y	"Everitt, p. 474"		GC	Thurs	1		mercatum		1214	22-Sep	K John		Nicholas de Verdun		"RCh, p. 201"						To be held at the manor.																																																																																																								
13	MARKET BOSWORTH	LEICESTERSHIRE	England	4408	3033					42.75		Y	"Everitt, p. 474"		GL	Wed	1		mercatum		1224	24-Mar	K Hen III		Richard de Harecurt		"RLC, i, p. 589"						To be held at the manor until the king came of age.	GC	Wed	1				1285	12-May	K Edw I		Richard de Harecurt		"CChR, 1257-1300, p. 285"						"The market granted in 1224 may not have lapsed as it should have done in 1227. The 1285 grant may in practice have been a confirmation of the market, on the occasion of the granting of the fair. A market held by Richard de Harecurt was recorded on 1 Mar 1293. (CIPM, iii, no. 116) A market was recorded on 19 Oct 1420; the day was not given. (CCR, 1419-22, p. 93)"																				Y	GC	vfm	Peter and Paul	29-Jun	3				1285	12-May	K Edw I		Richard de Harecurt		"CChR, 1257-1300, p. 285"						"To be held at the manor. (CChR, 1257-1300, p. 285) A fair was recorded on 19 Oct 1420; the feast was not given. (CCR, 1419-22, p. 93)"																																												
14	MARKET HARBOROUGH	LEICESTERSHIRE	England	4733	2872					64		Y	"Everitt, p. 474"	"VCH Leicestershire, v, p. 126"	P		1	1203	mercatum	K John							"PR, 5 John, p. 34"						"In 1203, the 'vilatta' of Harborough replied for 3m. of the market. (PR, 5 John, p. 34) On 29 Oct 1219, this royal market was said to be damaged by the Mon market at Rothwell, Northamptonshire (q.v.). (RLC, i, p. 406b) On 27 Dec 1221, Roger Orget was granted a Tues market in lieu of that on Mon held at the manor. (RLC, i, p. 485) On 16 Jan 1416, K Hen V granted the manor to William Porter, together with all markets and other profits. (CPR, 1413-16, p. 385) Tues market continued until 1957. (VCH Leicestershire, v, p. 140)"																																							Y	P						16 Jan 1416								"CPR, 1413-16, p. 385 "						"On 16 Jan, 1416, K Hen V granted the manor to William Porter, together with all fairs and other profits. This indicates that there may have been more than one fair."																																											"8 Oct (Harrison, p. 396)"	
26	MEASHAM	LEICESTERSHIRE	England	4335	3123					22	"Measham was in Derbyshire until 1897, when it was transferred to Leicestershire. (Guide, ii, p. 232)"				GC	Tues	1				1311	24-Mar	K Edw II		William de Bereford		"CChR, 1300-26, p. 166"						"To be held at the manor. (CChR, 1300-26, p. 166) In 1330, Edmund de Bereford, son of the grantee, was holding the market, which was stated to have been held since the charter was granted. (QW, p. 146)"																																							Y	GC	vfm	Trans of Thomas the Martyr	07-Jul	3				1311	24-Mar	K Edw II		William de Bereford		"CChR, 1300-26, p. 166"						"To be held at the manor. (CChR, 1300-26, p. 166) In 1330, Edmund de Bereford, son of the grantee, was holding the fair, which was stated to have been held since the charter was granted. (QW, p. 146)"																																												
15	MELTON MOWBRAY	LEICESTERSHIRE	England	4752	3192	Y	c.1339	"J. Laughton and C. Dyer, 'Small towns in the east and west Midlands in the later middle ages: a comparison, 'Midland History', xxiv, (1999), p. 48, n. 11"		210		Y	"Everitt, p. 474"		PB		1	1086	mercatum	Geoffrey de la Guerche							"Darby, p. 369"						"Market rendered 20s.. (Darby, p. 369; Alecto Historical Editions, The Leicestershire Domesday, (London, 1990) f235v) Market mentioned in 1077. (Monasticon, vi, pt. ii, p. 996)"																																																																																																								
16	MOUNTSORREL	LEICESTERSHIRE	England	4581	3151	Y	1148x53	"BF, p. 135"		30		Y	"Everitt, p. 474"		GC	Mon	1				1292	14-Jul	K Edw I		"Nicholas de Seagrave, the elder"		"CChR, 1257-1300, p. 423"						To be held at the manor.																																							Y	GC	vfm+5	Nativity of John the Baptist	24-Jun	8				1292	14-Jul	K Edw I		"Nicholas de Seagrave, the elder"		"CChR, 1257-1300, p. 423"						To be held at the manor.																																												
28	NARBOROUGH	LEICESTERSHIRE	England	4541	2976					48.75					GO	Thurs	1		mercatum		1219		K Hen III		Fulk fitz Warin		C 60/11 m.1						"Granted between 21 and 24 Oct. To be held at the manor of Nortburg. Mandate to the sh of Leicestershire to cause him to have the market. Fulk gave one palfrey. (C 60/11 m.1) 1220, Nova Oblata: Fulk fitz Warin owed one palfrey. (PR, 4 Hen III, p. 36) On 6 Feb 1220, the day of Fulk fitz Warin's market was changed from Thurs to Tues. (RLC, i, p. 411) On 22 Nov 1235, K Hen III granted Hubert Hues that the market which was accustomed to be held at the manor, which was formerly held by Fulk fitz Warin, deceased, was to be revived and to be held as before on Tues. Mandate to the sh of Leicestershire to proclaim the market and cause it to be held. (CR, 1234-7, p. 210). In 1239, it was alleged that the market held by Hubert was to the detriment of that at Leicester, Leicestershire (q.v.). (CRR, xvi, no. 968)"	GC	Tues	1				1318	07-Dec	K Edw II		William le Botiller of Wemme		"CChR, 1300-26, p. 397"						To be held at the manor.																				Y	GC	vf	Nativity of John the Baptist	24-Jun	2				1318	07-Dec	K Edw II		William le Botiller of Wemme		"CChR, 1300-26, p. 397"						To be held at the manor.																																												
7	ODSTONE	LEICESTERSHIRE	England	4393	3079					24					GC	Fri	1				1263	23-Dec	K Hen III		Matthew de Charneles		"CChR, 1257-1300, p. 47"						To be held at the manor.																																							Y	GC	vfm	Trans of Cuthbert	04-Sep	3				1263	23-Dec	K Hen III		Matthew de Charneles		"CChR, 1257-1300, p. 47"						To be held at the manor.																																												
28	PACKINGTON	LEICESTERSHIRE	England	4358	3144						"In the 1334 Lay Subsidy, part of Packington was valued in Derbyshire (at £9.44) and part in Leicestershire (at £46.38). (Glasscock, pp. 42, 46, 160) Part of Packington was in Leicestershire and part in Derbyshire until 1884, when it was transferred to Leicestershire. (Guide, ii, p. 234)"				GC	Thurs	1				1257	30-Jul	K Hen III		P and C of Coventry		"CChR, 1226-57, p. 472"						To be held at the manor.																																																																																																								
19	ROTHLEY	LEICESTERSHIRE	England	4586	3126					45.71					GC	Mon	1				1284	27-Sep	K Edw I		Master of the Knights Templar in England		"CChR, 1257-1300, p. 276"						"To be held at the manor. (CChR, 1257-1300, p. 276) On 5 Oct 1306, K Edw I granted the Master and brethren of the Temple in England a market at their manor of Gaddesby, Leicestershire (q.v.) in lieu. (CChR, 1300-26, p. 71)"																																							Y	GC	vfm	Barnabas	11-Jun	3				1284	27-Sep	K Edw I		Master of Knights Templar in England		"CChR, 1257-1300, p. 276"						"To be held at the manor. (CChR, 1257-1300, p. 276) On 5 Oct 1306, K Edw I granted the Master and brethren of the Temple in England a fair at their manor of Gaddesby, Leicestershire (q.v.) in lieu. (CChR, 1300-26, p. 71)"																																												
24	SCALFORD	LEICESTERSHIRE	England	4763	3241					71.25					GC	Wed	1				1304	30-Jun	K Edw I		William Revel		"CChR, 1300-26, p. 43"						To be held at the manor.																																							Y	GC	vfm	Assumption	15-Aug	3				1304	30-Jun	K Edw I		William Revel		"CChR, 1300-26, p. 43"						To be held at the manor.																																												
27	STAPLEFORD	LEICESTERSHIRE	England	4813	3183					57					GC	Fri	1				1308	01-Dec	K Edw II		"Thomas, earl of Lancaster, the king's cousin"		"CChR, 1300-26, p. 123"						To be held at the manor.																																							Y	GC	vfm	Nativity of John the Baptist	24-Jun	3				1308	01-Dec	K Edw II		"Thomas, earl of Lancaster, the king's cousin"		"CChR, 1300-26, p. 123"						To be held at the manor.
