Place_ID_GAZ	MODNAME	County	Country_GAZ	GridX	GridY	Borough	Borough_1st_date	Borough_Source	Mint	VAL_1334	History_GAZ	Market_Town_c1600	Market_Town_Source	See_GAZ	M1	M1_DAYS	M1_No_Of_Days	M1_1st_Recorded	M1_Term_Used	M1_Prescriptive_Held_By	M1_Charter_Year	M1_Charter_Date	M1_Grantor	M1_Type_Grantor	M1_Grantee	M1_Grantee_Type	M1_Source	M1_Confirmation_Year	M1_Confirmation_Date	M1_Confirmation_From	M1_Confirmation_To	M1_Confirmation_Source	M1_Notes	M2	M2_DAYS	M2_No_Of_Days	M2_1st_Recorded	M2_Term_Used	M2_Prescriptive_Held_By	M2_Charter_Year	M2_Charter_Date	M2_Grantor	M2_Type_Grantor	M2_Grantee	M2_Grantee_Type	M2_Source	M2_Confirmation_Year	M2_Confirmation_Date	M2_Confirmation_From	M2_Confirmation_To	M2_Confirmation_Source	M2_Notes	M3	M3_DAYS	M3_No_Of_Days	M3_1st_Recorded	M3_Term_Used	M3_Prescriptive_Held_By	M3_Charter_Year	M3_Charter_Date	M3_Grantor	M3_Type_Grantor	M3_Grantee	M3_Grantee_Type	M3_Source	M3_Confirmation_Year	M3_Confirmation_Date	M3_Confirmation_From	M3_Confirmation_To	M3_Confirmation_Source	M3_Notes	Fair	Fair1	Fair1_Days_Held	Fair1_Feast	Fair1_Feast_Date	Fair1_Duration_Days	Fair1_Term_Used	Fair1_1st_reference	Fair1_Owner_Prescriptive	Fair1_Charter_Year	Fair1_Charter_Date	Fair1_Grantor	Fair1_Grantor_Type	Fair1_Grantee	Fair1_Grantee_Type	Fair1_Source	FAIR1_CONF_Year	FAIR1_CONF_Date	FAIR1_CONF_From	FAIR1_CONF_To	FAIR1_CONF_Source	Fair1_Notes	Fair2	Fair2_Days_Held	Fair2_Feast	Fair2_Feast_Date	Fair2_Duration_Days	Fair2_Term_Used	Fair2_1st_reference	Fair2_Owner_Prescriptive	Fair2_Charter_Year	Fair2_Charter_Date	Fair2_Grantor	Fair2_Grantor_Type	Fair2_Grantee	Fair2_Grantee_Type	Fair2_Source	FAIR2_CONF_Year	FAIR2_CONF_Date	FAIR2_CONF_From	FAIR2_CONF_To	FAIR2_CONF_Source	Fair2_Notes	Fair3	Fair3_Days_Held	Fair3_Feast	Fair3_Feast_Date	Fair3_Duration_Days	Fair3_Term_Used	Fair3_1st_reference	Fair3_Owner_Prescriptive	Fair3_Charter_Year	Fair3_Charter_Date	Fair3_Grantor	Fair3_Grantor_Type	Fair3_Grantee	Fair3_Grantee_Type	Fair3_Source	FAIR3_CONF_Year	FAIR3_CONF_Date	FAIR3_CONF_From	FAIR3_CONF_To	FAIR3_CONF_Source	Fair3_Notes	Harrison	Notes
10	ELSTOW	BEDFORDSHIRE	England	5049	2474					80				"VCH Bedfordshire, iii, p. 281"																																																										Y	GO	vf+2	Invention of the Cross	03-May	4		gr 1100x33		9		K Hen I		N of Elstow		"Regesta, ii, no. 1828"						"K Hen I notified the bp of Lincoln and the sh and barons of Bedfordshire that he had granted the fair to the N of Elstow. The editor of the Regesta noted that the form of this was unusual. (Regesta, ii, no. 1828) In 14 Jun 1170 x Nov 1172, Henry the Young King ordered the reeves and burgesses of Bedford not to molest men coming to the M's [sic for N's] fair or to infringe the liberties granted by his father [K Hen II] or by K Hen I. (R.J. Smith, 'Henry II's heir: the Acta and seal of Henry the Young King, 1170-83', English Historical Review, 116 (2001), no. 15) Fair held by As of Elstow recorded in 1330. (QW, p. 35) On 20 May 1510, K Hen VIII made an inspeximus of Henry the Young King's writ. (R.J. Smith, 'Henry II's heir: the Acta and seal of Henry the Young King, 1170-83', English Historical Review, 116 (2001), no. 15) At the Dissolution, the tolls of the fair were valued at £7 12s.. (VCH Bedfordshire, iii, p. 281)"																																											"3 May (Harrison, p. 393)"	
25	GASTLINGS	BEDFORDSHIRE	England	5134	2428									"VCH Bedfordshire, iii, p. 258"	GO	Tues	1	gr 1227x72	mercatum		9		K Hen III		Geoffrey Gastelyn and Johanna his wife		"QW, p. 75"						"In 1330, John Castelyn was holding the market, which had been held since the charter was granted. (QW, p. 75) VCH provides no further information for the market. (VCH Bedfordshire, iii, p. 258)"																																																																																																								
11	LEIGHTON BUZZARD	BEDFORDSHIRE	England	4919	2249	Y	1295	"BF, p. 66"		249.06	"Leighton was a royal manor at the time of Domesday Book; it was granted to the abbey of Fontevrault by K Hen II in 1164. In the reign of K Ric I, a cell of Fontevrault, known as Grovebury, was founded at Leighton. The manor became attached to this cell. As a result of its link to an alien religious house, Leighton manor was often held by the Crown in the fourteenth century. In 1414, Grovebury priory was dissolved and in 1415 the manor passed to William de la Pole, duke of Suffolk, and his wife Alice. In 1444, they granted Leighton manor to Eton College, Berkshire, but in 1472 the manor was granted to Alice and her heirs. In 1480, Leighton manor was alienated to the dean and canons of St George's, Windsor. There were several other manors at Leighton, one of which, Leighton Prebendal, or Rectorial manor, was held by the prebendary of Leighton, by virtue of his stall in Lincoln cathedral. (VCH Bedfordshire, iii, pp. 401-03, 408)"	Y	"Everitt, p. 174"	"VCH Bedfordshire, iii, p. 401"	PB		1	1086	mercatum								"Darby, p. 369"						"Toll of the market rendered £7. (Darby, p. 369) Market was appertenant to the manor and as part of it was granted to the abbey of Fontevrault in 1164. Shortly after 1230, the P of Leighton (Grovebury, Bedfordshire) complained that the usual attendants of his market at Leighton Buzzard were being intercepted by the market at Mursley, Buckinghamshire (q.v.). In 1343, the profits of the market were £10. (VCH Bedfordshire, iii, pp. 401, 405)"	GC	Wed	1		mercatum		1208	12-Nov	K John		"William [de Ely] king's treasurer, ca of Lincoln"		"RCh, p. 183b"						"To be held at his prebend of Leighton Buzzard. (RCh, p. 183b) 1209, Nova Oblata: William de Ely, the Treasurer owed a palfrey for the market and the fair. (PR, 11 John, p. 30) VCH does not mention this market. "																				Y	GC	v+2	Invention of Holy Cross	03-May	3	feria			1208	12-Nov	K John		"William [de Ely] king's treasurer, ca of Lincoln"		"RCh, p. 183b"						"To be held at his prebend of Leighton Buzzard. (RCh, p. 183b) 1209, Nova Oblata: William de Ely, the Treasurer owed a palfrey for the market and the fair. (PR, 11 John, p. 30) VCH does not mention this fair. "	GC	vfm	Dunstan	19-May	3				1254	20-Nov	K Hen III		As Mabel and the N of Fontevrault		"CPR, 1247-58, p. 383"						"To be held at Leighton Buzzard. (CPR, 1247-58, p. 383) As of Fonte Eboraudi [Fontevrault] was holding the fair in 1287, by a charter of K Hen III dated 20 Jan 1256. (QW, p. 3) On 6 Mar 1465, Alice, duchess of Suffolk, the present tenant of the manor, was granted an exemplification of the tenor of a certificate of certain liberties allowed to the As of Fontevrault at Leighton Buzzard, including the fair on vfm Dunstan. (CPR, 1461-7, p. 446)"	GP	vf+3	Ascension of the Lord		5	feria			1447		K Hen VI		Provost and college royal of our blessed lady of Eton [Eton college]		"'Rotuli Parliamentorum', (London, 1767-77), p. 131b"						"Granted during the tenure of the manor by Eton College. It is unlikely that this grant was ever implemented. (VCH Bedfordshire, iii, p. 401)"		"Fair 4: GP vf+4 Edward, king and confessor (13 Oct); feria gr 1447 by K Hen VI to provost and college royal of our blessed lady of Eton [Eton college] ('Rotuli Parliamentorum', (London, 1767-77), p. 131b) Granted during the tenure of the manor by Eton College. It is unlikely that this grant was ever implemented. VCH states that this grant was to be held on 4 Jan for 4 days, presumably believing that the fair was to be held on the deposition of Edward, king and confessor (5 Jan). (VCH Bedfordshire, iii, p. 401) However, it has here been assumed that the fair was held on the translation of Edward, king and confessor (13 Oct)."
12	LUTON	BEDFORDSHIRE	England	5090	2212	Y	1221	"BF, p. 66"		349	"In c.1214, the manor passed from Baldwin de Bethune, earl of Albermarle, to William Marshal, earl of Pembroke (d. 1231), on his marriage to Baldwin's daughter. After William's death, the manor passed to Eleanor, his widow, who subsequently married Simon de Montfort, earl of Leicester. On Eleanor's death in 1274, Luton passed to the heirs of Isabel de Clare, wife of William de Ferrers, earl of Derby. Isabel's heirs were her six daughters: one of whom, Agatha, married Hugh Mortimer of Chelmarsh, another, Sybil, married Frank de Bohun. The complex division of the manor and the profits of the market between the many co-heirs in the late medieval period is detailed in VCH. (VCH Bedfordshire, ii, pp. 350-1) "	Y	"Everitt, p. 174"	"VCH Bedfordshire, ii, pp. 349-50"	PB		1	1086	mercatum								"Darby, p. 369"						"Of the toll and the market, 100s.. (Darby, p. 369) In 1202, it said that the day of the market had been changed from Sun to Mon. The market was held by the earl of Alba Marle, who was in mercy; the market was to continue on Mon. (Abb Plac, p. 36b) In 1330, the Mon market was held by Hugh de Mortuo Mari and Reginald son of Herbert, who was under age and in the king's custody. Hugh and Reginald claimed their right to the market through enfeoffment by co- heiresses of the late Sybil de Ferrers. (QW, p. 54) On 26 Sept 1347, Reginald son of Herbert was holding a moiety of the profits of the Mon market. (CIPM, viii, no. 663)"	GC	Thurs	1				1338	07-Feb	K Edw III		Hugh de Mortuo Mari		"CChR, 1327-41, p. 438"						"Thurs market continued into the twentieth century, when the day of the market was changed to Mon. (VCH Bedfordshire, ii, p. 349)"																				Y	P		Assumption	15-Aug			1195x1212	Baldwin de Bethune							"VCH Bedfordshire, ii, pp. 349-50"						"Baldwin de Bethune, earl of Albermarle, allowed the A of St Albans to have some of the profits of the fair. (H.T. Riley ed., 'Registrum Abbatiae John Whethamstede', Rolls Series, (London, 1872), i, p. 421) In 1330, the A of St Albans held a fair on vf Assumption of Mary, which was held in the vill until the hour of vespers. In the same year, Hugh de Mortuo Mari and Roger son of Herbert claimed the right to hold a fair on f Assumption of Mary through enfeoffment by co-heiresses of the late Sybil de Ferrers. (QW, pp. 23, 54)"	GC	vfm	Luke the Evangelist	18-Oct	3				1338	07-Feb	K Edw III		Hugh de Mortuo Mari		"CChR, 1327-41, p. 438"						"To be held at the manor. (CChR, 1327-41, p. 438) The fair continued into the twentieth century. (VCH Bedfordshire, ii, p. 349)"																							
13	MARSTON-MORETAINE	BEDFORDSHIRE	England	4996	2411					182.37				"VCH Bedfordshire, iii, p. 311"	GC	Tues	1				1324	12-Mar	K Edw II		John de Mortayn		"CChR, 1300-26, p. 461"						"To be held at the manor. (CChR, 1300-26, p. 461) Market held by John de Morteyn (son of the grantee) recorded in 1330. (QW, p. 43) Market not recorded after the fourteenth century. (VCH Bedfordshire, iii, p. 311)"																																							Y	GC	vfm	Nativity of Mary	08-Sep	3				1324	12-Mar	K Edw II		John de Mortayn		"CChR, 1300-26, p. 461"						"To be held at the manor. (CChR, 1300-26, p. 461) Fair held by John de Morteyn (son of the grantee) recorded in 1330. (QW, p. 43) Fair not recorded after the fourteenth century. (VCH Bedfordshire, iii, p. 311)"																																												
14	MELCHBOURNE	BEDFORDSHIRE	England	5028	2653					94.06				"VCH Bedfordshire, iii, p. 142"	GC	Fri	1				1264	14-Nov	K Hen III		"Roger de Veer, P of the hospital of St John of Jerusalem in England"		"CChR, 1257-1300, p. 51"						"To be held at the manor. (CChR, 1257-1300, p. 51) Market recorded in 1287. (QW, p. 7)"																																							Y	GC	vfm	Mary Magdalen	22-Jul	3				1264	14-Nov	K Hen III		"Roger de Veer, P of the hospital of St John of Jerusalem in England"		"CChR, 1257-1300, p. 51"						"To be held at the manor. (CChR, 1257-1300, p. 51) Fair recorded in 1287. (QW, p. 7)"																																												
15	MILLBROOK	BEDFORDSHIRE	England	5013	2385						"In the 1334 lay subsidy, Millbrook and Ampthill (q.v.) were valued together at £159. (Glasscock, p. 3)"			"VCH Bedfordshire, iii, p. 317"	P		1	1275		Almeric de St Amand							"VCH Bedfordshire, iii, p. 317"																																													Y	P		Mary Magdalen	22-Jul			1311	John de St Amand							"VCH Bedfordshire, iii, p. 317"						John de St Amand was the brother of the Almeric de St Amand who held the market in 1275.																																												
16	ODELL	BEDFORDSHIRE	England	4967	2581					67					GO	Thurs	1		mercatum		1221		K Hen III		William son of Warin		"C 60/16 m. 8; PR, 5 Hen III, p. 63"						"In 1221, William fitz Warin owed 100s. for having a market at Wahull. He paid 100s. for a Thurs market, to be held until the king came of age. (C 60/16 m. 8; PR, 5 Hen III, p. 63) On 27 Jan 1223, the sh of Northampton was ordered to forbid William son of Warin's market at Waihull, if it was detrimental to R. earl of Chester and Lincoln's market at Olney, Buckinghamshire (q.v.). (RLC, i, p. 531) "	GC	Thurs	1				1245	20-Jan	K Hen III		Saer de Wahull		"CChR, 1226-57, p. 281"						"Thurs market held by John de Wahulle, grandson of Saer, by right of the charter recorded in 1287. In 1330, John de Wahull claimed he held the market from time out of mind; it was temporarily taken into the king's hands. (QW, pp. 3, 36) Market held every Thurs was worth 26s. 8d. in 1368. Market is recorded as an appurtenance of the manor in the thirteenth century and the first half of the fourteenth century, but thereafter it may not have been held until the eighteenth century. (VCH Bedfordshire, iii, pp. 69, 73)"																																																																																					
17	OLD WARDEN	BEDFORDSHIRE	England	5137	2433					50.81				"VCH Bedfordshire, iii, p. 254"	GC	Tues	1				1308	22-May	K Edw II 		John de Boeles		"CChR, 1300-26, p. 110"						"To be held at the manor. (CChR, 1300-26, p. 110) In 1330, it was stated that it very often happened that at the time of the market no one came to do business. (QW, p. 64) The market is not recorded after the fourteenth century. (VCH Bedfordshire, iii, p. 254)"																																							Y	GC	vfm	Leonard	06-Nov	3				1308	22-May	K Edw II		John de Boeles		"CChR, 1300-26, p. 110"						"To be held at the manor. (CChR, 1300-26, p. 110) In 1330, it was stated that it very often happened that at the time of the fair no one came to do business. (QW, p. 64) The fair is not recorded after the fourteenth century. (VCH Bedfordshire, iii, p. 254)"																																												
18	POTTON	BEDFORDSHIRE	England	5223	2491					81.5	"Manor held by the earls of Huntingdon until 1237, when it passed to their heirs: first the Bruce family and then the Crown in the late thirteenth century. In the early thirteenth century, the sub-tenant of the manor was Christina Ledet, who married first Henry de Braybrook and second Gerard de Furnivall. The manor then passed to her grand-daughter, Alice, who married William de Latimer. It remained in the Latimer family until 1392, when it passed to Henry, earl of Derby (later duke of Lancaster and K Hen IV). As part of the duchy of Lancaster estates, it was held by the Crown in the fifteenth century, although the manor was occasionally granted out for short periods. In 1544, Potton was settled on Thomas Burgoyne and his heirs forever. (VCH Bedfordshire, ii, pp. 237-9)"	Y	"Everitt, p. 174"	"VCH Bedfordshire, ii, pp. 237-9"	P	Sun	1	1202	mercatum	Earl David [of Huntingdon]							"Abb Plac, p. 36b"						"In 1202, it was stated that the day of the market had been changed from Sun and that the 'villata' was in mercy. (Abb Plac, p. 36b) The 'villata' made a fine of 20s. before the eyre for moving the market, which was to be held on Sat. (PR, 5 John, p. 95) Market held by Gerard de Furnivall and Cristiana his wife was recorded in 1239: it was alleged that the market at Potton was being damaged by the market at Gamlingay, Cambridgeshire (q.v.). (CRR, xvi, no. 837) Market held by William le Latimer and Alice his wife recorded in 1287. Sat market with other liberties held by William Latimer worth only 4s. in 1330. (QW, pp. 2, 77-8) In 1544, K Hen VIII granted Thomas Burgoyne a Sat market in perpetuity. The market continued until the twentieth century. (VCH Bedfordshire, ii, p. 239) In 1600, the Tues market at Gamlingay was transferred to Potton. (VCH Cambridgeshire, v, pp. 78-9) "																																							Y	GC	vfm	James the Apostle	25-Jul	3				1227	16-Mar	K Hen III		Henry de Braibrok		"CChR, 1226-57, p. 22"						To be held at the manor.																																												
