Place_ID_GAZ	MODNAME	County	Country_GAZ	GridX	GridY	Borough	Borough_1st_date	Borough_Source	Mint	VAL_1334	History_GAZ	Market_Town_c1600	Market_Town_Source	See_GAZ	M1	M1_DAYS	M1_No_Of_Days	M1_1st_Recorded	M1_Term_Used	M1_Prescriptive_Held_By	M1_Charter_Year	M1_Charter_Date	M1_Grantor	M1_Type_Grantor	M1_Grantee	M1_Grantee_Type	M1_Source	M1_Confirmation_Year	M1_Confirmation_Date	M1_Confirmation_From	M1_Confirmation_To	M1_Confirmation_Source	M1_Notes	M2	M2_DAYS	M2_No_Of_Days	M2_1st_Recorded	M2_Term_Used	M2_Prescriptive_Held_By	M2_Charter_Year	M2_Charter_Date	M2_Grantor	M2_Type_Grantor	M2_Grantee	M2_Grantee_Type	M2_Source	M2_Confirmation_Year	M2_Confirmation_Date	M2_Confirmation_From	M2_Confirmation_To	M2_Confirmation_Source	M2_Notes	M3	M3_DAYS	M3_No_Of_Days	M3_1st_Recorded	M3_Term_Used	M3_Prescriptive_Held_By	M3_Charter_Year	M3_Charter_Date	M3_Grantor	M3_Type_Grantor	M3_Grantee	M3_Grantee_Type	M3_Source	M3_Confirmation_Year	M3_Confirmation_Date	M3_Confirmation_From	M3_Confirmation_To	M3_Confirmation_Source	M3_Notes	Fair	Fair1	Fair1_Days_Held	Fair1_Feast	Fair1_Feast_Date	Fair1_Duration_Days	Fair1_Term_Used	Fair1_1st_reference	Fair1_Owner_Prescriptive	Fair1_Charter_Year	Fair1_Charter_Date	Fair1_Grantor	Fair1_Grantor_Type	Fair1_Grantee	Fair1_Grantee_Type	Fair1_Source	FAIR1_CONF_Year	FAIR1_CONF_Date	FAIR1_CONF_From	FAIR1_CONF_To	FAIR1_CONF_Source	Fair1_Notes	Fair2	Fair2_Days_Held	Fair2_Feast	Fair2_Feast_Date	Fair2_Duration_Days	Fair2_Term_Used	Fair2_1st_reference	Fair2_Owner_Prescriptive	Fair2_Charter_Year	Fair2_Charter_Date	Fair2_Grantor	Fair2_Grantor_Type	Fair2_Grantee	Fair2_Grantee_Type	Fair2_Source	FAIR2_CONF_Year	FAIR2_CONF_Date	FAIR2_CONF_From	FAIR2_CONF_To	FAIR2_CONF_Source	Fair2_Notes	Fair3	Fair3_Days_Held	Fair3_Feast	Fair3_Feast_Date	Fair3_Duration_Days	Fair3_Term_Used	Fair3_1st_reference	Fair3_Owner_Prescriptive	Fair3_Charter_Year	Fair3_Charter_Date	Fair3_Grantor	Fair3_Grantor_Type	Fair3_Grantee	Fair3_Grantee_Type	Fair3_Source	FAIR3_CONF_Year	FAIR3_CONF_Date	FAIR3_CONF_From	FAIR3_CONF_To	FAIR3_CONF_Source	Fair3_Notes	Harrison	Notes
11	CUBLEY	DERBYSHIRE	England	4165	3377					18.31					GC	Wed	1				1254	29-Nov	K Hen III		William de Montgomery		"CPR, 1247-58, p. 385"						"To be held at the manor. Note by charter: Afterwards this charter was renewed by the seal of England. (CPR, 1247- 58, p. 385) It therefore seems possible that this market was superseded by the grant of the Thurs market."	GC	Thurs	1				1255	07-Apr	K Hen III		William de Montgomery		"CChR, 1226-57, p. 443"						To be held at the manor.																				Y	GC	vfm	Andrew the Apostle	30-Nov	3				1254	29-Nov	K Hen III		William de Montgomery		"CPR, 1247-58, p. 385"						"To be held at the manor. Note by charter: Afterwards this charter was renewed by the seal of England. (CPR, 1247- 58, p. 385) Granted again to William de Montgomery on 7 Apr 1255. (CChR, 1226-57, p. 443)"																																												
12	DENBY	DERBYSHIRE	England	4398	3464					26.06					GC	Thurs	1				1334	05-Jan	K Edw III		Richard de Grey of Codenoure		"CChR, 1327-41, p. 306"						To be held at the manor.																																							Y	GC	vf	Nativity of the Virgin	08-Sep	2				1334	05-Jan	K Edw III		Richard de Grey of Codenoure		"CChR, 1327-41, p. 306"						To be held at the manor.																																												
13	DERBY	DERBYSHIRE	England	4352	3365	Y	917	"BF, p. 85"	"924-1154, possibly not in 1100-35"	300	"Borough in Domesday Book. (Darby, p. 364) In 1204, K John confirmed and extended the priviledges of the borough. (BF, p. 85)"	Y	"Everitt, p. 175"		PB PM	vespers on Thurs until vespers on Fri	1	5 Oct 1204	forum	burgesses of Derby							"RCh, p. 138"						"Market recorded in the charter in which K John confirmed and extended the priviledges of the borough. (RCh, p. 138) Market from the evening of Thurs to the evening of Fri recorded on 15 May 1229. (CChR, 1226-57, p. 96) In 1330, the burgesses of Derby successfully claimed that they held a market on four days each week, namely Sun, Mon, Wed, for which see below, and from vespers on Thurs until vespers on Fri. They claimed that they and all of their ancestors as burgesses had held a market on these days from time out of mind, without interruption. (QW, p. 159)"	PB PM	"Sun, Mon, Wed"	3	1330	mercatum	burgesses of Derby							"QW, p. 159"						"In 1330, the burgesses of Derby successfully claimed that they held a market on four days each week, namely Sun, Mon, Wed and from vespers on Thurs until vespers on Fri, for which see above. They claimed that they and all of their ancestors as burgesses had held a market on these days from time out of mind, without interruption. "																				Y	GC	Thurs and Fri in Whitsun week	Whitsun		2				1229	15-May	K Hen III		burgesses of Derby		"CChR, 1226-57, p. 96"						"On 3 Jun 1327, K Edw III confirmed this fair from the 1229 charter to the burgesses of Derby. In 1330, the burgesses claimed to hold a fair on Thurs and Fri in Pentecost week in the borough. (QW, pp. 158-9)"	P	f	James	25-Jul	1		1229								"CChR, 1226-57, p. 96"						"On 15 May 1229, K Hen III granted the burgesses of Derby a fair on 8 days before the feast of James and 8 days after. (CChR, 1226-57, p. 96) This grant does not include St James's day itself, presumably because a fair was already held on that day. On 3 Jun 1327, K Edw III confirmed this fair from the 1229 charter to the burgesses of Derby. In 1330, the burgesses of Derby stated that they held a fair lasting seventeen days, namely on the feast of James and for eight days before and eight days after. The burgesses successfully claimed that they and all of their predecessors as burgesses had held a fair at Derby on the feast of St James the apostle from time out of mind, without interruption. (QW, pp. 158-60)"																						"7 Apr; 25 Apr; 25 Jul (Harrison, pp. 393, 395)"	
14	DOVERIDGE	DERBYSHIRE	England	4113	3341					44.88					GC	Thurs	1				1275	24-Nov	K Edw I		P and C of Tutbury		"CChR, 1257-1300, p. 197"						To be held at the manor.																																																																																																								
15	GLOSSOP	DERBYSHIRE	England	4041	3948					84.75					GC	Wed	1				1290	07-Nov	K Edw I		A and C of Basingwerk		"CChR, 1257-1300, p. 372"						"To be held at the manor. Note by charter: This charter was afterwards restored and cancelled and changed, and the market granted on Mon."																																							Y	GC	vfm	Barnabas	11-Jun	3				1290	07-Nov	K Edw I		A and C of Basingwerk		"CChR, 1257-1300, p. 372"						"To be held at the manor. Note by charter: This charter was afterwards restored and cancelled and changed, and the fair granted on the vfm of Mary Magdalen (22 Jul)."																																												
16	HARTINGTON	DERBYSHIRE	England	4130	3604					79					GC	Wed	1		mercatum		1203	12-Jun	K John		"William de Ferrariis, earl of Derby"		"RCh, p. 108"	1272	20-May	K Hen III	"Margaret, countess of Ferrieres"	"CChR, 1257-1300, p. 181"	"On 20 May 1272, K Hen III granted that the market would in future be held on Tues. (CChR, 1257-1300, p. 181) In 1274-5, Margareta de Ferar' countess of Derby, claimed to hold a market of the gift of the late King Henry. (RH, i, p. 58) "																																							Y	GC	v+2	Giles	01-Sep	3	feria			1203	12-Jun	K John		"William de Ferrariis, earl of Derby"		"RCh, p. 108"	1272	20-May	K Hen III	"Margaret, countess of Ferrieres"	"CChR, 1257-1300, p. 181"																																													
17	HIGHAM	DERBYSHIRE	England	4395	3589										P	Wed	1	1330	mercatum	Henry de Grey							"QW, p. 133"						Henry successfully claimed that he and his ancestors had held the market from time out of mind.																																							Y	P	vfm	Peter ad Vincula	01-Aug	3	feria	1330	Henry de Grey							"QW, p. 133"						Henry successfully claimed that he and his ancestors had held the fair from time out of mind.																																												
18	HORSLEY	DERBYSHIRE	England	4375	3445					17.75					GL	Thurs	1		mercatum		1267	08-Sep	K Hen III				"CR, 1264-8, p. 335"						To be held at the royal manor. Mandate to the sh of Derbyshire to make the market known and cause it to be held.																																							Y	GL	vfm	Peter ad Vincula	01-Aug	3	feria			1267	08-Sep	K Hen III				"CR, 1264-8, p. 335"						To be held at the royal manor. Mandate to the sh of Derbyshire to make the fair known and cause it to be held.																																												
19	ILKESTON	DERBYSHIRE	England	4465	3417					20.13					GC	Thurs	1				1252	10-Apr	K Hen III		Hugh son of Ralph		"CChR, 1226-57, p. 384"						"To be held at the manor. (CChR, 1226-57, p. 384) In 1330, Nicholas de Cantilupo was holding the market. (QW, p. 137)"																																							Y	GC	vf	Assumption of Mary	15-Aug	2				1252	10-Apr	K Hen III		Hugh son of Ralph		"CChR, 1226-57, p. 384"						"To be held at the manor. The feast of the fair is given as the Assumption. (CChR, 1226-57, p. 384) In 1330, Nicholas de Cantilupo, was said to hold the fair if buyers and sellers wanted to come, although there was no access for them on the day of the fair. The feast of the fair is given as the Assumption of Mary. Hugh son of Ralph was the great-great-great grandfather ('tritavus') of Nicholas de Cantilupo. (QW, p. 137)"																																												
20	KINGS NEWTON	DERBYSHIRE	England	4391	3262										GL	Sat	1				1231	26-Mar	K Hen III		W. bp of Carlisle		"CR, 1227-31, p. 485"						"The Wed market which the bp held from the king at the manor of Melbourne, Derbyshire (q.v.), was to be transferred to King's Newton (part of the manor) and held on Sat. Mandate to the sh of Derbyshire to proclaim the market and cause it to be held. (CR, 1227-31, p. 485)"																																																																																																								
21	MAPPERLEY	DERBYSHIRE	England	4435	3430										GC	Mon	1				1267	28-May	K Hen III		Simon de Ardern		"CChR, 1257-1300, p. 75"						To be held at the manor.																																							Y	GC	vfm	Holy Trinity		3				1267	28-May	K Hen III		Simon de Ardern		"CChR, 1257-1300, p. 75"						To be held at the manor.																																												
23	MELBOURNE	DERBYSHIRE	England	4385	3251					37.17					GC	Wed	1				1230	18-Apr	K Hen III		W bp of Carlisle		"CChR, 1226-57, p. 121"						"This was a grant for life only, in the same way as the bp held the manor. (CChR, 1226-57, p. 121) Mandate to the sh of Derbyshire to proclaim the Wed market and cause it to be held, 20 Apr 1230. (CR, 1227-31, p. 332) On 26 Mar 1231, K Hen III conceded to W. bp of Carlisle that the Wed market which he had been granted would henceforth be held at King's Newton, Derbyshire (q.v.) on Sat. (CR, 1227-31, p. 485) Bishop William was disseised of the manor of Melbourne before 5 Mar 1233, but it was restored to him on 12 Jul 1234. (CChR 1226-57, p. 175; CCR, 1231-4, p. 471) William Mauclerc resigned as bishop of Carlisle on 29 Jun 1246 and died in Oct 1248. (F.M. Powicke and E.B. Fryde eds., 'Handbook of British Chronology', Royal Historical Society Guides and Handbooks number two, second edition, (London, 1961) p. 213)"	GL	Sat	1		mercatum		1246	25-Jul	K Hen III				"CR, 1242-7, p. 444"						"To be held at the royal manor. Mandate to the sh of Derby to proclaim the market and cause it to be held. (CR, 1242-7, p. 444) It is possible that this market superseded the Wed market. Mandate to sh of Nottingham and Derby to proclaim the Sat market and cause it to be held, 15 Jan 1252. (CR, 1251-3, p. 37)"	GC	Wed	1				1328	03-Mar	K Edw III		"Henry, earl of Lancaster, the king's kinsman"		"CChR, 1327-41, pp. 76-8"						"To be held at the manor. (CChR, 1327-41, pp. 76-8) In 1330, Henry, earl of Lancaster was holding the market. (QW, pp. 152, 154) It is possible that this Wed market superseded the Sat market."	Y	GC	vf+3	Nativity of Mary	08-Sep	5				1230	18-Apr	K Hen III		W bp of Carlisle		"CChR, 1226-57, p. 121"						"This was a grant for life only, just as the bp held the manor. (CChR, 1226-57, p. 121) Mandate to the sh of Derbyshire to proclaim the fair and cause it to be held, 20 Apr 1230. (CR, 1227-31, p. 332) On 26 Mar 1231, the fair was extended to vf+6 Nativity of Mary. Mandate to the sh to proclaim the fair and cause it to be held. (CR, 1227-31, p. 485)"	GL	vfm	Michael	29-Sep	3	feria			1246	25-Jul	K Hen III				"CR, 1242-7, p. 444"						"To be held at the royal manor. Mandate to sh of Derby to proclaim the fair and cause it to be held. (CR, 1242-7, p. 444) It is possible that this fair superseded that on the Nativity of Mary. Mandate to sh of Nottingham and Derby to proclaim the fair and cause it to be held, 15 Jan 1252. (CR, 1251-3, p. 37)"	GC	f+2	Michaelmas	29-Sep	3				1328	03-Mar	K Edw III		"Henry, earl of Lancaster, the king's kinsman"		"CChR, 1327-41, pp. 76-8"						"To be held at the manor. (CChR, 1327-41, pp. 76-8) In 1330, Henry, earl of Lancaster was holding the fair. (QW, pp. 152, 154)"		
24	MONYASH	DERBYSHIRE	England	4151	3664					36.75					GC	Tues	1				1340	08-Apr	K Edw III		William de Lynford		"CChR, 1327-41, p. 466"						To be held at the manor.	GC	Tues	1				1348	07-Apr	K Edw III		John le Wyne		"CChR, 1341-1417, p. 86"						To be held at the manor.																				Y	GC	vfm	Trinity Sunday		3				1340	08-Apr	K Edw III		William de Lynford		"CChR, 1327-41, p. 466"						To be held at the manor.	GC	fm	Margaret	20-Jul	2				1348	07-Apr	K Edw III		John le Wyne		"CChR, 1341-1417, p. 86"						To be held at the manor.																							
25	PLEASLEY	DERBYSHIRE	England	4504	3646					49.5					GC	Mon	1				1285	09-May	K Edw I		"Thomas, bp of St Davids"		"CChR, 1257-1300, pp. 285-6"						"To be held at the manor. (CChR, 1257-1300, pp. 285-6) In 1330, William de Harcourt, John son of Robert de Wylughby and Margareta who was the wife of Robert de Willughby, heirs of Bp Thomas, were holding the market. It was stated that the bp had held the market from the grant of the charter. (QW, p. 162)"																																							Y	GC	vfm	Mark	25-Apr	3				1285	09-May	K Edw I		"Thomas, bp of St Davids"		"CChR, 1257-1300, pp. 285-6"						"To be held at the manor. (CChR, 1257-1300, pp. 285-6) In 1330, William de Harcourt, John son of Robert de Wylughby and Margareta who was the wife of Robert de Willughby, heirs of Bishop Thomas, were holding the fair. It was stated that the bp had held the fair from the grant of the charter. (QW, p. 162)"	GC	vfm	Luke	18-Oct	3				1285	09-May	K Edw I		"Thomas, bp of St Davids"		"CChR, 1257-1300, pp. 285-6"						"To be held at the manor. (CChR, 1257-1300, pp. 285-6) In 1330, it was alleged that William de Harcourt, John son of Robert de de Wylughby and Margareta who was the wife of Robert de Willughby, heirs of Bishop Thomas, were holding two fairs, although both were given as vfm Mark the Evangelist. It is possible that one case was a scribal error, recording Mark the Evangelist instead of Luke. (QW, p. 162)"																							
26	REPTON	DERBYSHIRE	England	4303	3271					66.19					P	Wed	1	1330	mercatum	"John de Brittan', P of Repynd, William de Clynton and Juliana his wife, Robert le Beck, Philip de Strelle, William de Handesacre, Emma, who was the wife of Robert de Monte Alto, John de Swynnerton and Cristiana who was the wife of John de Segrave"							"QW, pp. 139-40"						The enquiry was not held because Cristiana had died.																																							Y	P	01-Jul			1	feria	1330	"John de Brittan', P of Repynd, William de Clynton and Juliana his wife, Robert le Beck, Philip de Strelle, William de Handesacre, Emma, who was the wife of Robert de Monte Alto, John de Swynnerton and Cristiana who was the wife of John de Segrave"							"QW, pp. 139-40"						The enquiry was not held because Cristiana had died.																																												
