runame	ruID	por	dstart	dend	xyears	sr	archive	ref	tsource	denter	res	ttaken	notes	year	occ	com
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1784	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1784	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1784	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1784	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1784	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1786	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1786	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1786	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1786	aano occupation specified	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1786	labourer	adult baptism?
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1786	aano occupation specified	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1786	aano occupation specified	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1786	carpenter	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1786	aano occupation specified	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1788	butcher	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1788	aano occupation specified	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1788	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1788	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1788	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1788	carpenter	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1788	aano occupation specified	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1788	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1789	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1789	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1789	miller	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1789	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1789	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1789	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1789	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1790	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1790	carpenter	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1790	aano occupation specified	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1790	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1790	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1790	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1790	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1790	aano occupation specified	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1790	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1790	aano occupation specified	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1791	aaillegitimate	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1791	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1791	miller	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1791	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1791	aano occupation specified	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1791	aano occupation specified	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1791	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1791	shoemaker	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1791	aano occupation specified	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1792	carpenter	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1792	butcher	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1792	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1792	labourer and pauper	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1792	shoemaker	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1792	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1792	aano occupation specified	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1792	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1792	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1792	carpenter	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1792	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1793	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1793	blacksmith	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1793	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1793	shoemaker	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1793	farmer	actual date of bap 23 Dec 1792
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1793	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1793	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1793	miller	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1793	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1794	labourer and pauper	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1794	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1794	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1794	carpenter	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1794	aano occupation specified	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1794	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1794	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1794	blacksmith	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1794	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1795	aano occupation specified	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1795	cordwainer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1795	cordwainer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1795	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1795	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1795	miller	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1795	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1795	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1795	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1795	ship carpenter	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1795	blacksmith	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1796	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1796	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1796	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1796	aaillegitimate	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1796	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1796	wood sheaver	?
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1796	miller	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1796	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1797	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1797	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1797	shoemaker	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1797	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1797	shoemaker	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1797	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1797	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1797	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1797	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1797	miller	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1797	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1798	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1798	boat holer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1798	blacksmith	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1798	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1798	carpenter	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1798	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1798	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1798	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1798	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1798	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1798	aaillegitimate	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1798	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1798	tailor	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1799	cordwainer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1799	farmer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1799	tailor	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1799	labourer	
Acaster Malbis	YCA/001	2	12 Jan 1782	18 Oct 1799	1785/1787/	1	Borthwick Institute of Historical Research	PR AC/M 2	OR	01 Feb 2005	MJ	38		1799	farmer	
